排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00668,國泰美國道瓊,61.45,-0.5,-0.81,25,07/09,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,00736,國泰新興市場,31.43,0.05,0.16,131,07/09,,,,-100.0,,,,,,
3,009806,台新標普500,13.45,0.03,0.22,3,07/09,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
4,00982T,平衡兆豐台美動能,15.5,0.03,0.19,21,07/09,,,,-100.0,,,-100.0,-100.0,,-100.0
5,00989B,台新美國非投等債,10.27,-0.01,-0.1,3906,07/09,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,,
6,3685,元創精密,30.75,0.95,3.19,749,07/09,0.0,0.0,0.0,-80.6,-80.6,-81.0,-81.5,-83.8,-98.8,-84.2
7,00875,國泰網路資安,52.35,-0.55,-1.04,40,07/09,-93.3,-87.5,-75.0,-75.0,,,-66.7,-50.0,-92.3,-66.7
8,009812,野村日本東證,12.45,-0.09,-0.72,251,07/09,-33.3,-33.3,-33.3,-75.0,-66.7,-92.9,-96.7,-97.2,,-95.6
9,1730,花仙子,51.3,0.0,0.0,110,07/09,0.0,112.0,112.0,-68.5,-50.0,54.5,240.0,183.0,54.5,183.0
10,6534,正瀚-創,93.0,0.5,0.54,82,07/09,-3.1,-5.63,-16.7,-66.9,-66.9,-66.7,-57.0,-27.6,462.0,-27.6
11,00964,中信亞太高股息,14.15,0.02,0.14,2000,07/09,3.03,-64.9,-64.6,-66.0,-70.2,-54.1,-49.3,-15.0,3300.0,-17.1
12,00994A,主動第一金台股優,17.09,0.24,1.42,5030,07/09,-1.22,-42.0,-59.5,-63.6,-63.4,-68.0,39.8,303.0,,
13,9925,新保,41.3,0.55,1.35,900,07/09,-62.5,-62.5,-62.5,-62.5,-66.7,-66.7,-25.0,-78.6,0.0,-78.6
14,5511,德昌,63.3,-0.2,-0.31,950,07/09,7.09,4.41,-56.2,-58.4,-23.9,9.02,-20.4,0.74,-37.1,-9.03
15,009814,富邦標普500,11.2,0.02,0.18,456,07/09,0.0,-9.09,-23.1,-56.5,-56.5,-60.0,-73.0,-84.4,,-58.3
16,2347,聯強,88.5,-0.6,-0.67,13319,07/09,-0.83,-54.3,-55.3,-55.8,-57.3,-59.0,84.6,-47.9,7.22,-52.3
17,009808,華南永昌優選50,31.15,-0.18,-0.57,425,07/09,-10.9,-26.8,-52.9,-55.4,-66.4,-63.7,486.0,105.0,356.0,141.0
