排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00407A,主動凱基台灣,9.44,-0.06,-0.63,07/08,20.4,631.0,743.0,743.0,,,,,,
2,00948B,中信優息投資級債,9.49,-0.12,-1.25,07/08,28.8,28.8,28.8,608.0,608.0,780.0,323.0,27.2,-77.7,45.7
3,00405A,主動富邦台灣龍耀,8.57,-0.08,-0.92,07/08,0.77,798.0,801.0,539.0,349.0,,,,,
4,3531,先益,22.7,-0.05,-0.22,07/08,0.0,0.0,0.0,500.0,500.0,-40.0,-72.7,-72.7,-84.6,-72.7
5,00911,兆豐洲際半導體,60.6,-1.6,-2.57,07/08,25.0,57.8,158.0,311.0,491.0,451.0,442.0,400.0,-15.8,400.0
6,00939,統一台灣高息動能,21.53,0.21,0.98,07/08,7.78,17.2,310.0,205.0,98.8,-78.3,-21.8,21.7,378.0,21.7
7,00988B,玉山嚴選非投債,20.0,0.0,0.0,07/08,0.0,0.0,202.0,202.0,202.0,202.0,,,,
8,3042,晶技,206.0,-4.0,-1.9,07/08,22.8,27.7,108.0,185.0,217.0,237.0,213.0,50.7,37.0,26.9
9,00905,FT臺灣Smart,27.49,-0.18,-0.65,07/08,7.41,51.9,157.0,156.0,156.0,155.0,67.3,46.1,-63.5,83.9
10,4991,環宇-KY,482.0,13.0,2.77,07/08,33.6,85.2,123.0,137.0,137.0,4.64,98.1,81.0,-67.3,58.3
11,6654,天正國際,199.0,-0.5,-0.25,07/08,7.43,25.3,48.0,111.0,138.0,141.0,151.0,58.0,596.0,58.0
12,6515,穎崴,7705.0,-320.0,-3.99,07/08,-2.15,20.9,37.1,92.7,64.8,64.8,-48.6,-68.2,-78.8,-59.9
13,6138,茂達,375.0,-21.0,-5.3,07/08,-0.47,5.35,12.4,88.3,167.0,165.0,131.0,204.0,78.4,210.0
14,7717,萊德光電-KY,427.5,-9.0,-2.06,07/08,1.91,18.5,40.4,88.2,-12.1,10.3,1131.0,,,
