排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00901,永豐智能車供應鏈,48.11,0.71,1.5,861,07/01,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,00989B,台新美國非投等債,10.18,0.01,0.1,2064,07/01,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,,
3,3018,隆銘綠能,11.8,-0.2,-1.67,27,07/01,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,00921,兆豐龍頭等權重,23.3,0.29,1.26,676,07/01,-88.9,-88.9,-88.9,-84.6,-33.3,100.0,-71.4,-94.9,-97.2,-94.9
5,4904,遠傳,103.5,-1.5,-1.43,15044,07/01,-72.8,-83.2,-82.8,-83.8,-82.5,202.0,-1.28,-25.2,-36.6,-25.2
6,00985D,主動貝萊德優投等,10.28,-0.09,-0.87,840,07/01,0.0,0.0,0.0,-83.3,-83.3,100.0,-90.9,,,
7,6109,亞元,13.0,0.0,0.0,1050,07/01,0.0,0.0,-83.3,-83.3,-83.3,-84.8,-95.2,-96.8,-99.2,-96.8
8,009813,貝萊德標普卓越50,11.02,0.07,0.64,3344,07/01,-79.7,-79.8,-79.8,-78.9,-16.3,-72.6,-86.6,-90.7,,-90.7
9,4442,竣邦-KY,50.5,0.2,0.4,4,07/01,0.0,0.0,0.0,-77.5,-70.0,-21.7,-96.5,-80.9,,-80.9
10,00933B,國泰10Y+金融債,16.19,-0.14,-0.86,8628,07/01,0.0,0.0,0.0,-72.5,-77.9,-88.5,-90.3,-95.5,-97.4,-95.5
11,2729,瓦城,160.0,-0.5,-0.31,90,07/01,-38.5,-60.0,-60.0,-72.4,-76.5,-71.4,-88.2,-20.0,-76.5,-20.0
12,00857B,永豐20年美公債,23.39,-0.34,-1.43,1336,07/01,0.0,-55.7,-55.7,-71.9,-77.7,-93.7,-79.4,-93.1,-94.8,-93.1
13,2633,台灣高鐵,26.5,0.0,0.0,10251,07/01,-0.21,-12.5,-14.1,-55.6,-58.9,-47.9,-22.7,-6.56,-25.3,-6.56
14,00971,野村美國研發龍頭,16.97,0.11,0.65,689,07/01,14.3,23.1,-55.6,-55.6,-68.6,-69.8,-93.2,-93.8,-92.5,-93.8
15,00731,復華富時高息低波,88.35,-0.55,-0.62,789,07/01,33.3,33.3,33.3,-50.0,-94.0,0.0,-71.4,-95.0,-97.1,-95.0
16,1203,味王,43.55,0.05,0.11,18,07/01,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-92.9,-90.9,-95.0,-90.9
17,2718,全心投控,52.0,0.6,1.17,165,07/01,-19.6,-22.3,-24.8,-46.3,-53.8,-62.8,-65.2,-54.7,-51.9,-54.7
18,00965,元大航太防衛科技,24.92,0.17,0.69,2756,07/01,-17.2,-16.9,-16.8,-45.8,-46.2,-47.7,-58.2,-56.3,-52.6,-56.3
19,009809,富邦淨零ESG50,18.29,0.39,2.18,1015,07/01,-25.0,-25.0,-25.0,-45.5,-60.0,100.0,0.0,-33.3,,-33.3
20,00668,國泰美國道瓊,60.7,-0.05,-0.08,29,07/01,0.0,0.0,0.0,-44.4,-93.6,-50.0,-37.5,-95.9,-82.8,-95.9
21,3152,璟德,292.5,-32.0,-9.86,1466,07/01,11.7,6.63,-43.0,-44.1,-48.2,-54.2,-33.2,-27.7,32.3,-27.7
22,1817,凱撒衛,38.5,0.0,0.0,45,07/01,0.0,0.0,-15.0,-43.3,-48.5,-15.0,0.0,-61.4,-78.2,-61.4
23,00714,群益道瓊美國地產,21.75,-0.45,-2.03,399,07/01,-50.0,-40.0,-40.0,-40.0,-40.0,-25.0,-91.2,-99.0,200.0,-99.0
24,00719B,元大美債1-3,31.21,-0.02,-0.06,1996,07/01,-20.2,-20.2,-41.2,-39.6,-35.6,-36.2,-15.2,-50.7,-47.7,-50.7
25,009811,統一美國50,12.89,0.06,0.47,1631,07/01,-39.1,-39.1,-39.1,-38.5,-34.9,-20.0,-74.2,-86.2,,-86.2
26,4130,健亞,26.45,0.8,3.12,510,07/01,-16.9,-32.9,-37.4,-38.0,-39.8,-43.0,-82.3,-81.9,-33.2,-81.9
27,00891,中信關鍵半導體,37.86,0.5,1.34,18785,07/01,-12.9,-29.3,-31.6,-37.9,17.1,-16.1,163.0,338.0,303.0,338.0
28,00970B,新光BBB投等債20+,9.5,-0.1,-1.04,1288,07/01,0.0,-55.0,-62.2,-36.7,-36.7,-64.2,-66.7,-75.1,-98.3,-75.1
29,1726,永記,78.5,0.3,0.38,34,07/01,-26.3,-26.3,-26.3,-34.9,-33.3,250.0,,,,
30,1234,黑松,33.2,-0.25,-0.75,223,07/01,-6.25,-6.25,-54.5,-34.8,-28.6,-25.0,-60.5,-89.5,-94.6,-89.5
31,3014,聯陽,163.5,4.5,2.83,4388,07/01,0.85,1.05,1.34,-34.5,-6.36,-5.76,1.42,31.1,105.0,31.1
32,1714,和桐,19.3,-0.35,-1.78,10190,07/01,-11.6,-11.1,-18.7,-33.6,-59.0,79.1,46.1,104.0,85.7,104.0
33,4729,熒茂,21.95,-0.75,-3.3,887,07/01,-8.83,-11.2,-13.7,-33.5,-49.5,-48.1,-34.4,-44.2,-24.1,-44.2
34,006207,復華滬深,34.44,0.05,0.15,797,07/01,0.0,0.0,-33.3,-33.3,-33.3,-60.0,-33.3,-96.2,-96.8,-96.2
35,00678,群益那斯達克生技,40.14,-0.23,-0.57,369,07/01,-40.7,-44.8,-23.8,-33.3,-15.8,45.5,45.5,-68.6,-69.8,-68.6
36,2910,統領,22.8,0.1,0.44,10,07/01,0.0,-33.3,-33.3,-33.3,-66.7,-50.0,-71.4,-92.6,-96.7,-92.6
37,6581,鋼聯,107.0,0.0,0.0,7,07/01,-14.3,-14.3,-14.3,-33.3,-45.5,-64.7,-75.0,-73.9,-85.0,-73.9
38,9930,中聯資源,65.9,-0.4,-0.6,113,07/01,-31.2,-31.2,-35.3,-33.3,37.5,69.2,69.2,4.76,-46.3,4.76
39,00981D,主動中信非投等債,10.4,-0.02,-0.19,2555,07/01,0.33,-0.23,-14.4,-33.2,-31.6,-40.6,-78.4,-50.4,,-50.4
40,00768B,復華20年美債,50.8,-0.7,-1.36,1381,07/01,96.2,5000.0,5000.0,-32.9,-49.5,96.2,5000.0,920.0,,920.0
41,2892,第一金,33.2,0.45,1.37,137251,07/01,-28.5,-33.0,-23.3,-32.6,-43.0,-63.9,-36.9,-38.0,240.0,-38.0
42,5516,雙喜,10.0,-1.0,-9.09,503,07/01,0.0,0.0,0.0,-30.4,-30.4,-30.4,-53.3,-82.4,-93.6,-82.4
43,5533,皇鼎,14.0,-0.05,-0.36,167,07/01,-29.8,-30.8,-30.8,-30.4,-29.6,-23.4,3.15,-27.3,45.3,-27.3
44,8028,昇陽半導體,312.0,-5.0,-1.58,7117,07/01,-6.2,5.87,-7.97,-30.3,-40.2,-47.0,-48.9,-31.7,-1.27,-31.7
45,5236,凌陽創新,165.5,-3.0,-1.78,217,07/01,-5.63,-7.37,-18.6,-30.2,-39.8,-62.5,-51.0,-59.9,-56.9,-59.9
46,3652,精聯,36.95,-1.35,-3.52,783,07/01,-2.48,4.65,-24.8,-29.9,-14.1,-21.2,-35.3,-46.5,-35.3,-46.5
47,8024,佑華,15.35,-0.05,-0.32,236,07/01,0.0,0.0,0.0,-29.3,-41.8,-67.3,-74.6,-83.9,-88.6,-83.9
48,3489,森寶,23.5,0.6,2.62,385,07/01,-1.0,-1.79,-13.8,-29.3,-40.9,-44.5,-40.5,-10.2,-37.3,-10.2
49,00896,中信綠能及電動車,27.96,0.1,0.36,6029,07/01,-26.5,-28.2,-30.3,-29.0,-50.6,178.0,285.0,39.3,2376.0,39.3
50,00983A,主動中信ARK創新,12.35,0.01,0.08,5568,07/01,-11.7,-14.9,-16.6,-29.0,-45.1,-52.8,-68.0,-73.9,-56.0,-73.9
51,00733,富邦臺灣中小,77.45,-0.55,-0.71,1203,07/01,-72.0,-27.9,-27.9,-29.0,-33.8,-46.7,-53.8,-80.7,-87.4,-80.7
52,009808,華南永昌優選50,32.26,0.37,1.16,604,07/01,6.1,6.1,-28.7,-28.7,-23.0,-15.5,988.0,412.0,521.0,412.0
