排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,5904,寶雅,635.0,4.0,0.63,07/23,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,8450,霹靂,15.0,-0.05,-0.33,07/23,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,00988B,玉山嚴選非投債,19.95,-0.05,-0.25,07/23,-53.8,-53.8,-77.4,-77.4,40.0,322.0,,,,
4,2395,研華,600.0,4.0,0.67,07/23,-50.6,-54.5,-66.7,-66.2,-69.5,-77.7,-92.5,-82.2,162.0,-72.0
5,00939,統一台灣高息動能,21.67,-0.01,-0.05,07/23,0.0,-1.31,-1.31,-61.9,-62.1,-67.9,-87.5,-73.7,81.1,-53.9
6,00404A,主動聯博動能50,9.63,0.03,0.31,07/23,0.0,0.0,0.0,-60.1,-60.1,183.0,,,,
7,00981T,平衡凱基雙核收息,12.02,-0.02,-0.17,07/23,-55.9,-55.9,-55.9,-55.9,-55.9,-55.9,65.2,401.0,,306.0
8,6415,矽力*-KY,474.5,-9.0,-1.86,07/23,-46.3,-45.4,-48.3,-52.5,-69.0,-72.1,-81.2,-70.7,-76.5,7.79
9,00916,國泰全球品牌50,26.17,-0.26,-0.98,07/23,-50.3,-50.3,-50.3,-50.3,-47.8,-78.0,5.1,-29.5,-79.5,-29.5
10,00836B,永豐10年A公司債,28.51,-0.09,-0.31,07/23,-46.5,-46.5,-46.5,-46.5,-46.5,-64.1,-84.1,-84.1,-87.5,-84.1
11,2404,漢唐,1165.0,-10.0,-0.85,07/23,-3.88,-4.62,-10.4,-44.9,-45.6,-56.3,-74.9,-17.0,12.5,-31.0
12,6949,沛爾生醫-創,1005.0,-5.0,-0.5,07/23,-35.8,-36.1,-37.6,-44.6,-44.8,-39.4,78.0,-38.4,81.4,-36.7
13,2014,中鴻,17.35,0.2,1.17,07/23,-40.6,-41.4,-42.1,-44.3,-47.3,-58.9,-80.2,-81.1,-77.1,-80.0
14,6931,青松健康,39.25,0.0,0.0,07/23,-27.0,-27.0,-38.7,-43.1,-42.0,-41.7,-43.1,-26.5,,-7.75
15,8481,政伸,40.2,0.0,0.0,07/23,0.0,0.0,-14.7,-42.0,-51.7,-55.4,-46.3,-12.1,-12.1,11.5
16,00918,大華優利高填息30,32.35,-0.05,-0.15,07/23,-15.8,-21.7,-40.5,-41.0,-40.0,-47.1,-9.51,-50.5,-46.5,-64.1
17,3711,日月光投控,649.0,-7.0,-1.07,07/23,-10.8,-9.64,-38.9,-39.8,-55.8,-63.9,-64.5,-41.1,-75.7,-36.8
18,1402,遠東新,27.2,0.0,0.0,07/23,-10.5,-25.1,-29.0,-39.7,-19.6,33.3,-72.7,198.0,243.0,140.0
19,4764,雙鍵,309.5,19.0,6.54,07/23,0.0,-3.9,-3.9,-39.1,-46.5,-44.2,41.7,-14.2,885.0,9.24
20,2637,慧洋-KY,81.3,-2.3,-2.75,07/23,-10.7,-39.5,-39.8,-37.8,-18.9,-28.1,-84.9,-79.8,-96.8,-92.3
21,8210,勤誠,1180.0,30.0,2.61,07/23,-19.4,-30.1,-38.2,-37.8,-48.4,-39.2,3.32,11.5,40.0,86.9
22,1102,亞泥,32.7,0.25,0.77,07/23,-25.9,-26.8,-36.5,-36.6,-15.0,-20.8,-73.1,-27.2,146.0,62.9
23,2867,三商壽,9.18,-0.1,-1.08,07/23,-30.5,-22.5,-41.2,-36.3,-79.0,-73.4,-73.4,,,
24,3388,崇越電,73.5,-1.0,-1.34,07/23,-35.1,-37.7,-36.6,-35.5,-35.0,-23.3,0.29,505.0,451.0,533.0
25,7788,松川精密,230.0,-9.5,-3.97,07/23,-4.4,-25.0,-28.4,-34.6,0.0,1.75,2386.0,,,
26,4908,前鼎,144.0,-0.5,-0.35,07/23,-7.74,-21.4,-26.2,-34.6,-53.5,-50.6,-9.89,-62.2,-43.3,-61.0
27,1617,榮星,19.25,-0.45,-2.28,07/23,-18.7,-21.8,-21.8,-33.6,-36.0,-44.5,-38.5,-64.5,-65.3,-67.0
28,00934,中信成長高股息,27.46,0.16,0.59,07/23,-2.03,-7.5,-7.5,-33.5,-5.38,38.4,-89.3,262.0,13.7,262.0
29,3266,昇陽,13.55,0.2,1.5,07/23,-33.5,-33.5,-33.5,-33.5,-34.8,-34.0,-22.1,-20.5,-52.1,-33.2
