排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020001,富邦存股雙十N,23.56,0.0,0.0,07/29,,,,100.0,0.0,0.0,88.6,88.3,91.6,38.0,,89.1
2,020036,元大金融配息N,9.87,0.0,0.0,07/29,,,,100.0,100.0,82.9,6.18,9.59,14.1,20.2,,13.0
3,020032,元大綠能N,9.61,0.0,0.0,07/29,,0.0,0.0,98.5,95.7,92.9,66.2,51.7,51.4,24.9,,48.3
4,00756B,群益投等新興公債,31.58,-0.03,-0.09,07/29,99.4,99.1,98.6,96.6,96.0,92.9,95.3,90.4,90.4,66.9,,92.2
5,009822,華南永昌未來金融,9.7,-0.01,-0.1,07/29,94.2,89.2,86.8,90.5,86.9,74.1,,,,,,
6,910322,康師傅-DR,24.85,0.9,3.76,07/29,89.0,86.7,85.8,83.5,84.4,60.7,-6.55,-0.56,-0.14,-0.03,0.0,9.9
7,2705,六福,16.2,0.1,0.62,07/29,23.8,92.5,91.5,82.8,72.3,24.1,9.12,5.31,2.34,-0.76,-0.05,4.84
8,020028,元大特選電動車N,17.2,-0.54,-3.04,07/29,68.4,68.4,68.4,81.8,57.3,48.2,60.5,64.8,43.4,40.4,,66.5
9,00684R,期元大美元指反1,14.85,0.0,0.0,07/29,-9.09,-9.49,61.0,80.5,90.3,27.1,34.3,13.2,7.12,-6.39,,17.0
10,00969B,元大零息超長美債,8.4,0.03,0.36,07/29,99.7,99.1,96.8,79.2,63.0,26.8,32.9,41.2,22.6,,,38.5
11,3226,龍鋒,44.85,-1.3,-2.82,07/29,100.0,99.9,99.9,79.1,22.6,-7.62,-3.16,-0.08,-0.36,-0.11,-1.69,-0.3
12,00882,中信中國高股息,15.43,0.32,2.12,07/29,81.6,80.5,79.6,75.9,60.6,22.4,14.2,27.2,23.8,10.2,,25.2
13,020033,統一恒生科期N,3.83,0.07,1.86,07/29,88.5,87.2,75.8,75.8,52.4,17.8,-3.79,-12.4,-20.5,-6.55,,-8.84
14,009825,聯邦美國金融創新,9.83,0.15,1.55,07/29,87.1,86.4,86.6,73.9,,,,,,,,
15,00687B,國泰20年美債,28.13,0.11,0.39,07/29,88.2,89.2,88.0,73.8,52.6,46.7,55.7,51.4,39.9,-7.21,,53.8
16,00857B,永豐20年美公債,23.38,0.1,0.43,07/29,81.3,88.1,89.5,73.7,60.3,56.7,59.0,52.3,37.2,-2.88,,51.8
17,00971,野村美國研發龍頭,16.79,0.16,0.96,07/29,61.5,55.9,54.3,73.2,54.9,52.0,54.3,42.2,25.6,,,39.6
18,4440,宜新實業,17.35,0.05,0.29,07/29,0.27,81.0,77.2,70.4,60.4,8.06,4.33,3.38,1.72,1.15,,3.25
19,00674R,期元大S&P黃金反1,30.51,0.04,0.13,07/29,83.8,85.1,78.5,68.6,55.9,25.9,13.0,13.7,5.04,-0.79,,9.47
20,5324,士開,11.95,0.05,0.42,07/29,89.7,80.2,77.2,67.0,61.1,62.5,39.3,23.3,12.6,1.75,0.6,18.9
21,8482,商億-KY,49.7,1.35,2.79,07/29,75.8,74.4,77.2,66.8,56.9,48.2,22.7,16.0,5.41,0.35,,11.3
22,00989B,台新美國非投等債,10.24,0.02,0.2,07/29,7.29,6.34,12.9,66.2,57.8,-5.35,10.9,,,,,
23,00771,元大US高息特別股,15.72,-0.06,-0.38,07/29,94.0,93.6,81.6,65.8,63.7,55.8,-0.7,-13.8,-2.1,1.49,,-7.59
24,00706L,期元大S&P日圓正2,18.12,0.07,0.39,07/29,84.7,77.5,76.8,65.8,56.5,43.4,24.5,19.4,3.25,-7.35,,21.6
25,1470,大統新創,22.95,0.2,0.88,07/29,60.2,64.9,68.9,64.4,29.6,26.6,8.43,9.81,4.06,0.5,0.44,9.04
26,00752,中信中國50,23.85,0.66,2.85,07/29,60.0,69.6,68.9,63.8,53.0,38.2,22.9,16.2,6.84,5.02,,13.4
27,00898,國泰基因免疫革命,9.34,0.08,0.86,07/29,79.6,70.1,66.7,61.4,58.4,55.7,50.5,49.0,43.2,38.7,,46.6
28,00720B,元大投資級公司債,32.62,0.05,0.15,07/29,88.8,86.3,82.8,61.1,34.4,22.0,47.7,47.9,42.7,-2.15,,47.3
29,00763U,期街口道瓊銅,33.65,-0.14,-0.41,07/29,74.1,69.1,67.1,60.4,58.3,36.8,21.8,16.0,-4.11,-2.66,,5.79
30,00786B,元大10年IG銀行債,32.97,0.12,0.37,07/29,27.3,64.5,65.7,60.3,60.8,35.7,54.5,57.9,37.0,-5.96,,56.6
31,00981D,主動中信非投等債,10.49,0.02,0.19,07/29,72.4,71.8,66.7,59.6,58.0,29.1,23.8,-4.09,,,,-18.3
32,00960,野村全球航運龍頭,18.5,0.22,1.2,07/29,76.7,76.4,74.0,59.4,63.5,49.0,38.1,40.5,41.1,,,45.4
33,009801,中信美國創新科技,11.85,-0.1,-0.84,07/29,53.8,65.2,60.4,59.2,43.3,40.5,36.9,36.8,26.7,,,36.0
34,00931B,統一美債20年,13.54,0.06,0.45,07/29,81.3,76.6,73.6,58.6,45.5,38.2,51.3,62.0,43.0,,,39.4
35,6655,科定,120.0,2.5,2.13,07/29,80.2,83.4,85.7,58.4,47.9,31.7,14.5,10.4,3.04,1.79,,7.5
36,00949,復華日本龍頭,20.72,0.24,1.17,07/29,72.8,67.6,63.9,58.3,53.8,53.1,47.9,20.8,27.1,,,18.6
37,1234,黑松,34.1,0.35,1.04,07/29,69.5,72.0,71.8,57.7,42.4,26.0,7.86,4.11,-0.06,-4.38,-2.13,3.69
38,009807,台新標普科技精選,15.82,-0.25,-1.56,07/29,24.0,62.3,62.1,57.6,52.2,52.0,19.9,20.0,-5.77,,,23.3
39,009817,國泰日本不動產,9.4,0.11,1.18,07/29,80.4,70.1,64.0,57.5,51.5,46.1,33.9,,,,,
