"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"210","00932","兆豐永續高息等權","17.7","-0.12","-0.67","07/13","65.6","69.4","49.6","30.8","26","26.4","12.1","9.86","7.35","","","9.38"
"211","1570","力肯","39.4","-0.9","-2.23","07/13","46.5","46.8","49.5","51","47.3","31.6","20.5","19","15.9","18.3","12.7","19"
"212","2462","良得電","21.9","-0.95","-4.16","07/13","45.6","50.9","49.5","52.6","40.6","30.3","26.6","25.1","24.2","22.7","17.3","24.3"
"213","3041","揚智","25.8","-0.65","-2.46","07/13","55.5","49.6","49.5","41.2","38.2","25.3","27.2","30","28.4","18.6","15.7","29.7"
"214","7769","鴻勁","6705","+45","+0.68","07/13","58.7","48.7","49.5","50.7","53.2","50","44","25.1","","","","25.2"
"215","3527","聚積","61.7","-1.3","-2.06","07/13","63.6","55.2","49.4","37.7","34.4","25","25.3","25.4","24","21.2","12.2","25.3"
"216","8215","明基材","27.4","-0.9","-3.18","07/13","49.1","48.4","49.4","40.1","36.4","30.2","25.5","19.6","15.9","9.65","0.99","19.8"
"217","2064","晉椿","13.65","+0.35","+2.63","07/13","0","48.9","49.3","49.4","48.9","46.5","26.2","20","27.6","15.5","6.96","21.1"
"218","6757","台灣虎航","58.1","-0.1","-0.17","07/13","47.1","52.5","49.1","45.2","45.7","33.1","29","32.7","32.1","","","32.9"
"219","5272","笙科","20.05","-0.65","-3.14","07/13","64.9","50.9","49","43","35.4","30.3","23.2","19.3","16.8","17.3","12.9","19.3"
"220","3526","凡甲","315","+2.5","+0.8","07/13","54.9","47.1","49","44.6","35.3","28.1","30.6","28.1","29.2","27.4","10.4","28.2"
"221","2477","美隆電","21.2","-0.1","-0.47","07/13","42.2","46.4","49","43.4","36.8","33.7","29","27.6","23.5","21.8","15.2","26.7"
"222","1210","大成","57.9","+0.9","+1.58","07/13","52.9","51.6","48.8","36.8","35.2","39.7","47.9","43.8","42.3","35.3","25","43.4"
"223","8103","瀚荃","89.2","0","0","07/13","51.4","48.5","48.8","41.3","36.2","36.6","30.7","21","7.59","4.37","1.91","21.8"
"224","1304","台聚","13.55","+0.15","+1.12","07/13","34.7","39.9","48.7","39","32.9","32.5","31.8","31","31.9","34.9","25.6","31.2"
"225","1316","上曜","10.3","-0.05","-0.48","07/13","45.8","41.1","48.7","44.5","31.1","31","28.9","29.9","25.3","22.5","19.9","30.4"
"226","2461","光群雷","16.95","-0.35","-2.02","07/13","40.8","53.4","48.7","36.9","23.9","27.2","23.5","23.2","20.9","21.5","14","22.8"
"227","2731","雄獅","145","-0.5","-0.34","07/13","37.9","51.5","48.7","44.7","37.9","33.6","37.7","39.4","34.5","27.9","22.4","38.9"
"228","2104","國際中橡","10.55","+0.1","+0.96","07/13","29.3","48.9","48.6","37.6","33.1","34.6","33.2","32.5","34.6","36.2","22.9","32.6"
"229","2891","中信金","66.5","-0.9","-1.34","07/13","26.4","41","48.6","54.2","58.8","57.2","54.8","58.6","54.2","50.6","48.9","58.1"
"230","1524","耿鼎","27.8","-0.5","-1.77","07/13","34","35.3","48.6","40.1","28.9","28.6","19.8","19.2","20.9","20.5","14.8","19"
"231","6796","晉弘","58.4","-0.8","-1.35","07/13","67.2","45.9","48.6","51.3","40","37.3","30.4","28.4","22.7","18.4","","28.8"
"232","6121","新普","399.5","-21","-4.99","07/13","20.1","44.2","48.6","45.8","41.9","46.4","39.4","42.5","44.1","42","34.5","41.4"
"233","6953","家碩","228.5","+0.5","+0.22","07/13","51.9","55.8","48.4","40.7","35.2","33.8","29.2","23.9","15","","","22.8"
"234","5215","科嘉-KY","41.65","-0.4","-0.95","07/13","33.9","44.6","48.4","45.4","37.4","29.5","18.2","17.6","16.7","17","12.2","17.5"
"235","6733","博晟生醫","26","-0.35","-1.33","07/13","42.3","40.2","48.4","46.5","36.8","26.7","23.4","24.4","16.5","15.2","","25.1"
"236","6269","台郡","61.9","-0.6","-0.96","07/13","48.1","50.4","48.3","49.1","47.8","34.8","34.1","34.9","34.7","36.2","26.7","35"
"237","2352","佳世達","31","-2","-6.06","07/13","45.7","46.5","48.3","36.2","35.5","36","33.4","35.1","34.5","35.6","25.5","35.4"
"238","5876","上海商銀","44.15","+1.35","+3.15","07/13","38.7","43.3","48.3","53.6","65","69.3","60.7","61.3","59","57.2","","60.8"
"239","8097","常珵","56.2","-1","-1.75","07/13","39.8","49.3","48.2","41.2","33.5","28","23.3","14.9","8.4","0.82","0.14","15.2"
"240","2323","中環","10.95","-0.2","-1.79","07/13","49.6","51.8","48.1","40.2","31.6","36.8","33.9","32.4","31.3","30.2","16.2","32.8"
"241","4721","美琪瑪","81","-2.3","-2.76","07/13","37.3","48.6","48.1","34.9","33.8","27.2","25.6","25.2","21.9","21.3","8.93","25.1"
"242","6229","研通","25.8","-0.4","-1.53","07/13","41.6","39","48","40.5","31.4","25","17.7","16.4","14.7","15.6","10.2","16.5"
"243","2228","劍麟","85","-0.4","-0.47","07/13","39.1","43.5","47.9","47.4","42.2","35.2","32.4","28","25.1","26","20.6","26.2"
"244","2206","三陽工業","63.7","-0.5","-0.78","07/13","57.5","55.6","47.9","41.5","33.2","43.9","39.7","39.9","38.6","30.3","23.4","39.6"
"245","1301","台塑","60.2","+5.4","+9.85","07/13","16.2","43.4","47.7","46.1","37.1","32.2","37","36.4","35.9","39.9","43.9","35.9"
"246","6257","矽格","234.5","-10","-4.09","07/13","50.2","45.5","47.6","36.1","33.7","34.1","32.9","32.7","32.4","31.2","23.6","32.6"
"247","2349","錸德","12.35","-0.5","-3.89","07/13","45.3","44.2","47.6","39.2","33.4","30.1","21.1","17.8","17","15.8","10.4","17.6"
"248","6216","居易","22.55","-0.6","-2.59","07/13","53.9","42","47.6","43","37","36.9","28.2","22.5","24.2","23.5","18.8","22.2"
"249","5225","東科-KY","72.6","-1.3","-1.76","07/13","54.3","46.4","47.5","39.3","30.4","28.3","31","30.8","28.8","26.4","22.9","30.5"
"250","2506","太設","8.89","-0.01","-0.11","07/13","75.4","60.6","47.5","33.4","11.8","10.9","12.8","15","14.4","22.9","18","14.2"
"251","3622","洋華","55.8","-0.1","-0.18","07/13","71.7","53.2","47.4","41.1","36.6","40.4","36.2","34.6","30.4","25.6","17.5","33.8"
"252","2515","中工","13.5","-0.4","-2.88","07/13","49.6","49","47.4","40.5","32.2","34.2","39.7","35.7","34","28.4","21.1","36.1"
"253","3715","定穎投控","144","-7","-4.64","07/13","46.2","50.6","47.4","50.9","44.6","32.3","28.9","28.8","26.5","23.6","","28.2"
"254","8488","吉源-KY","9.97","-0.08","-0.8","07/13","49.8","50","47.4","46.4","43.6","41.6","33.3","14.3","7.73","3.93","","17"
"255","2072","世紀風電","144.5","-2.5","-1.7","07/13","32.2","40.7","47.4","45.7","39.4","35.5","25.1","","","","",""
"256","3003","健和興","64.1","-2","-3.03","07/13","55.6","53.2","47.3","36.5","32.9","28.8","29","29.1","29.9","26.3","17.5","29.2"
"257","6167","久正","11.7","-0.25","-2.09","07/13","55.2","51.6","47.3","41.7","30.9","26.6","27.4","18.3","19","17","9.62","17.8"
"258","2006","東和鋼鐵","70.2","0","0","07/13","44.2","36.4","47.3","49.6","47.7","30.4","45.3","39.8","47.4","44.7","29.6","40.3"
"259","6201","亞弘電","48.8","+0.6","+1.24","07/13","39.5","43.4","47.3","30.4","22.9","22.6","22.2","19.8","17.1","16.7","8.6","19.3"
"260","5519","隆大","28.9","-0.75","-2.53","07/13","48.6","42.5","47.2","51","48.6","40.7","33.7","33.1","30","29.9","18.3","33"
"261","1229","聯華","40.3","+0.2","+0.5","07/13","38.7","42","47.2","46.2","44.2","39.5","38.4","37.2","36.8","38.2","27.8","37.5"
"262","8069","元太","196","-4.5","-2.24","07/13","59.5","49.5","47.2","51.8","54.1","55.3","44.5","34.1","20.5","7.17","1.14","35.3"
"263","6589","台康生技","50.6","+2.35","+4.87","07/13","43.2","45","47.1","40.5","39","37.8","43.5","42","37.2","29.1","","41.4"
"264","2745","五福","103.5","-2.5","-2.36","07/13","42.5","44","47","42.3","32.6","23.5","22.8","22.6","24.8","19.2","","22.4"
"265","5907","大洋-KY","4.9","-0.1","-2","07/13","41","35.6","46.9","43.2","37.9","29.6","21.3","21.9","26.3","29","18.9","21.6"
"266","3092","鴻碩","26.55","-2.25","-7.81","07/13","43.2","47.4","46.8","39.1","28.7","26.5","26.5","23.2","20.4","22","11.7","21.8"
"267","1605","華新","33.9","-0.5","-1.45","07/13","41.8","45.6","46.7","44.8","43.2","38.7","32.4","30.8","28.4","32.6","27.6","29.5"
"268","1319","東陽","75.2","-0.6","-0.79","07/13","62","51.9","46.6","43.1","39.5","25.1","31.7","37","40.8","35.5","32.2","36.7"
"269","3437","榮創","20.25","-0.5","-2.41","07/13","45.2","44.6","46.6","37.8","34.9","33.8","24.3","23.2","23.6","22","14.4","23.2"
"270","6026","福邦證","15.3","-0.4","-2.55","07/13","32.8","36.4","46.6","35","37.3","44.3","32.1","28.9","25.8","22.8","16.5","28.3"
"271","4915","致伸","67.9","-0.9","-1.31","07/13","54.1","41.6","46.6","43.4","41","52.4","51.9","54","52.3","45.1","33.9","54.6"
"272","5534","長虹","79.4","+0.2","+0.25","07/13","43.3","45.2","46.5","35.8","39.9","39.7","41.4","41.2","40.5","35.9","32.1","40.9"
"273","7556","意德士","248","-12","-4.62","07/13","43.4","46.3","46.5","41.5","35.1","31","21.6","17.7","13.4","6.21","","17.7"
"274","6859","伯特光","115.5","-5","-4.15","07/13","46.4","48.4","46.4","38.9","44.3","27.2","24.8","17.1","8.52","1.43","","17.4"
"275","2393","億光","69.1","-1.9","-2.68","07/13","75.4","56.6","46.4","39.3","41.7","43.7","46","41.2","40.8","41.6","31","41.1"
"276","1103","嘉泥","13.55","+0.15","+1.12","07/13","44.7","39.3","46.4","39.6","35.8","31.6","27.2","27.8","31.1","36.4","19.7","26.9"
"277","2376","技嘉","335.5","-1","-0.3","07/13","43.3","45.8","46.4","49.7","51.8","47.8","40.4","40.1","41.3","33.5","30.9","40.4"
"278","8463","潤泰材","21.2","-0.2","-0.93","07/13","57.6","47.2","46.4","31.9","31.9","22.5","24.4","14.4","6.57","1.3","0.21","14"
"279","2070","精湛","59.7","-0.9","-1.49","07/13","36.4","44.2","46.3","44.3","36.6","29.3","23.2","23.2","24","18.7","","23.1"
"280","6515","穎崴","7375","-390","-5.02","07/13","50.1","52.9","46.3","46.8","42.9","45.6","39.9","41.1","34.6","30.1","","40.9"
"281","3501","維熹","40.45","-0.05","-0.12","07/13","46","44.9","46.3","50.2","30.8","24.1","25","22.8","26.4","27.9","18.9","22.9"
"282","4966","譜瑞-KY","647","-8","-1.22","07/13","36.2","42","46.3","48.5","44.2","39.3","27.1","31.5","33.9","38.3","34.7","32.2"
"283","2440","太空梭","16.75","+0.1","+0.6","07/13","35.7","37.4","46.3","38.8","32.3","34.6","24.6","23.7","20","16.5","12","23.3"
