排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
901,8271,宇瞻,235.5,-11.5,-4.66,26W29,07/17,63.5,-0.13,63.5,-0.13,36.5,0.13
902,3707,漢磊,60.1,-2.0,-3.22,26W29,07/17,55.6,1.6,56.7,1.37,43.3,-1.37
903,6205,詮欣,59.9,0.0,0.0,26W29,07/17,60.5,1.3,60.5,1.3,39.5,-1.3
904,3026,禾伸堂,535.0,-58.0,-9.78,26W29,07/17,50.1,-2.12,56.6,-2.1,43.4,2.1
905,4543,萬在,32.0,-0.4,-1.23,26W29,07/17,56.1,0.04,57.8,0.04,42.2,-0.04
906,911622,泰聚亨-DR,3.76,-0.03,-0.79,26W29,07/17,57.9,0.0,57.9,0.0,42.1,0.0
907,5015,華祺,21.45,0.15,0.7,26W29,07/17,56.2,0.0,57.9,0.0,42.1,0.0
908,6015,宏遠證,15.3,-0.2,-1.29,26W29,07/17,55.8,0.57,57.8,1.21,42.2,-1.21
909,3050,鈺德,11.25,0.05,0.45,26W29,07/17,54.1,0.17,56.4,0.08,43.6,-0.08
910,6913,鴻呈,146.0,7.0,5.04,26W29,07/17,51.4,0.0,57.7,0.0,42.3,0.0
911,3312,弘憶股,48.0,0.3,0.63,26W29,07/17,57.5,0.07,57.5,0.07,42.5,-0.07
912,8935,邦泰,17.5,0.15,0.86,26W29,07/17,53.6,0.06,57.5,0.06,42.5,-0.06
913,00986D,主動復華金融債息,14.68,-0.05,-0.34,26W29,07/17,55.5,-0.63,58.0,-1.26,42.0,1.26
914,3501,維熹,38.4,-0.15,-0.39,26W29,07/17,55.9,0.13,56.7,0.13,43.3,-0.13
915,1809,中釉,37.3,-1.15,-2.99,26W29,07/17,55.3,-1.1,55.8,-1.69,44.2,1.69
916,4552,力達-KY,17.7,0.1,0.57,26W29,07/17,55.5,-0.05,55.5,-0.05,44.5,0.05
917,3498,陽程,116.5,5.5,4.95,26W29,07/17,57.7,1.65,60.5,4.42,39.5,-4.42
918,2371,大同,25.95,0.5,1.96,26W29,07/17,56.7,0.0,57.8,-0.12,42.2,0.12
919,2493,揚博,215.0,-5.0,-2.27,26W29,07/17,50.9,1.17,52.4,-2.42,47.6,2.42
920,1309,台達化,12.8,0.1,0.79,26W29,07/17,56.0,-0.28,57.1,-0.03,42.9,0.03
921,4946,辣椒,83.7,4.7,5.95,26W29,07/17,57.4,0.0,57.4,0.0,42.6,0.0
922,2034,允強,20.1,1.2,6.35,26W29,07/17,55.4,-0.71,56.9,-0.37,43.1,0.37
923,2429,銘旺科,30.95,-0.45,-1.43,26W29,07/17,53.4,0.09,56.7,0.13,43.3,-0.13
924,3206,志豐,33.35,-0.15,-0.45,26W29,07/17,51.2,-0.25,57.3,-0.24,42.7,0.24
925,00736,國泰新興市場,31.68,-0.11,-0.35,26W29,07/17,45.2,-8.72,57.1,3.18,42.9,-3.18
926,1537,廣隆,127.0,1.0,0.79,26W29,07/17,55.2,0.0,57.3,0.0,42.7,0.0
927,5215,科嘉-KY,37.85,-0.25,-0.66,26W29,07/17,53.0,-0.03,57.3,0.0,42.7,0.0
928,2409,友達,24.55,0.0,0.0,26W29,07/17,55.2,0.3,56.3,0.21,43.7,-0.21
929,3357,臺慶科,207.0,-3.0,-1.43,26W29,07/17,55.1,-0.95,57.5,-0.87,42.5,0.87
930,9919,康那香,14.05,0.1,0.72,26W29,07/17,56.2,0.18,57.1,0.2,42.9,-0.2
931,00637L,元大滬深300正2,21.12,0.58,2.82,26W29,07/17,54.4,0.98,58.4,0.75,41.6,-0.75
932,6708,天擎,38.65,0.0,0.0,26W29,07/17,57.2,0.0,57.2,0.0,42.8,0.0
933,8446,華研,85.1,-0.6,-0.7,26W29,07/17,55.5,0.03,57.2,0.03,42.8,-0.03
934,4991,環宇-KY,465.0,23.0,5.2,26W29,07/17,55.0,-1.5,56.4,-2.25,43.6,2.31
935,6146,耕興,188.0,-2.0,-1.05,26W29,07/17,54.2,0.46,57.0,-0.48,43.0,0.48
936,4183,福永生技,14.75,0.0,0.0,26W29,07/17,53.7,-0.02,57.2,-0.02,42.8,0.02
937,2614,東森,18.05,0.1,0.56,26W29,07/17,55.2,0.02,56.9,0.03,43.1,-0.03
938,4735,豪展,31.7,0.8,2.59,26W29,07/17,52.5,0.0,57.1,0.0,42.9,0.0
939,6133,金橋,21.3,0.05,0.24,26W29,07/17,56.4,0.11,57.1,0.03,42.9,-0.03
940,8390,金益鼎,97.0,-1.5,-1.52,26W29,07/17,55.3,1.25,55.3,-1.59,44.7,1.59
941,00650L,復華香港正2,17.47,0.19,1.1,26W29,07/17,61.2,-1.96,62.5,-2.62,37.5,2.62
942,6719,力智,213.5,-1.0,-0.47,26W29,07/17,54.9,0.93,55.7,0.13,44.3,-0.13
943,7704,明遠精密,65.4,-0.4,-0.61,26W29,07/17,51.3,0.0,56.9,0.0,43.1,0.0
944,3306,鼎天,43.65,0.25,0.58,26W29,07/17,56.9,1.69,56.9,0.0,43.1,0.0
945,6516,勤崴國際,61.1,-0.2,-0.33,26W29,07/17,56.8,0.16,56.8,0.16,43.2,-0.16
946,9958,世紀鋼,113.5,3.0,2.71,26W29,07/17,53.9,-1.14,55.3,-0.85,44.7,0.85
947,00938,凱基優選30,24.76,0.06,0.24,26W29,07/17,59.6,-0.52,60.6,0.45,39.4,-0.45
948,00980T,平衡凱基美國TOP,12.05,0.01,0.08,26W29,07/17,56.9,-3.56,56.9,-3.56,43.1,3.56
949,6456,GIS-KY,61.5,0.1,0.16,26W29,07/17,54.9,-0.24,55.4,-0.24,44.6,0.24
950,8183,精星,28.9,-0.2,-0.69,26W29,07/17,55.9,0.15,56.6,0.09,43.4,-0.09
951,3049,精金,10.65,0.05,0.47,26W29,07/17,56.1,0.23,57.0,0.01,43.0,-0.01
