排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,0050,元大台灣50,101.45,-0.25,-0.25,109613,07/27,-13091,-29414,-29517,-39854,6363,6273.0,8852.0,12332.0,11278.0,10912.0
2,2303,聯電,126.0,-2.0,-1.56,219388,07/27,-21953,-34891,-35372,-26307,-49950,-44358.0,101748.0,92370.0,155329.0,164168.0
3,3481,群創,47.35,-2.15,-4.34,351258,07/27,-27702,-31768,-40122,-17023,-74188,-80925.0,35150.0,72427.0,165576.0,137474.0
4,00989B,台新美國非投等債,10.21,0.02,0.2,3285,07/27,0,-15548,-15548,-15548,-15,-15.0,-121.0,,,
5,00631L,元大台灣50正2,33.54,0.04,0.12,177121,07/27,3357,9421,6317,-13233,36717,25491.0,127458.0,259727.0,257015.0,259330.0
6,00988B,玉山嚴選非投債,19.81,-0.01,-0.05,5331,07/27,-3951,-9029,-8957,-9342,8418,8942.0,11086.0,,,
7,00403A,主動統一升級50,9.62,-0.01,-0.1,211405,07/27,3029,8373,7895,-7638,19851,14018.0,,,,
8,00664R,國泰臺灣加權反1,1.7,-0.01,-0.58,18970,07/27,-2561,-6476,-4390,-5481,-20392,-18241.0,-28408.0,-25206.0,-51842.0,-24089.0
9,2002,中鋼,19.25,0.1,0.52,34244,07/27,-507,-1833,-985,-4198,-4614,-2609.0,7726.0,14609.0,23656.0,16316.0
10,1303,南亞,174.0,-3.5,-1.97,73303,07/27,-4368,-12601,-12624,-3819,-4120,5440.0,-5988.0,-15088.0,3019.0,-18506.0
11,2317,鴻海,253.0,0.5,0.2,35908,07/27,-674,-1411,-1654,-3757,-3995,4000.0,-5460.0,-10072.0,-1700.0,-7888.0
12,1810,和成,26.5,-2.1,-7.34,12888,07/27,-177,-3677,-2714,-3753,-1795,2092.0,2290.0,1327.0,3444.0,1707.0
13,1314,中石化,8.04,-0.23,-2.78,34383,07/27,-2299,-1121,104,-3450,-211,33879.0,30901.0,32742.0,42133.0,29873.0
14,2883,凱基金,30.7,0.05,0.16,29839,07/27,-21,-74,-1621,-3196,-3668,-2309.0,-2934.0,-5959.0,-10170.0,-4892.0
15,1101,台泥,24.4,0.6,2.52,34575,07/27,-1210,-1680,-1685,-3006,-5285,-2154.0,2854.0,-8902.0,9321.0,-3507.0
16,00992A,主動群益科技創新,15.77,0.1,0.64,41436,07/27,-68,54,-161,-2848,-275,-1794.0,-33708.0,20343.0,,18090.0
17,6182,合晶,116.0,2.0,1.75,24565,07/27,-642,-3875,-6882,-2789,-9785,1381.0,38978.0,46822.0,54679.0,50676.0
