排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
601,6961,旅天下,51.3,0.3,0.59,26W31,07/31,66.7,0.0,66.7,0.0,33.3,0.0
602,6123,上奇,42.25,-0.2,-0.47,26W31,07/31,65.0,0.0,66.6,0.0,33.4,0.0
603,4564,元翎,16.05,-0.2,-1.23,26W31,07/31,63.9,-0.11,65.4,-0.11,34.6,0.11
604,2390,云辰,10.55,0.1,0.96,26W31,07/31,64.2,-0.38,66.5,0.11,33.5,-0.11
605,6294,智基,26.85,-0.05,-0.19,26W31,07/31,66.5,0.0,66.5,0.0,33.5,0.0
606,2230,泰茂,26.5,0.15,0.57,26W31,07/31,61.3,-1.68,66.5,-1.67,33.5,1.67
607,3430,奇鈦科,109.5,-6.5,-5.6,26W31,07/31,66.5,-0.13,66.5,-0.13,33.5,0.0
608,00945B,凱基美國非投等債,14.68,-0.02,-0.14,26W31,07/31,65.4,-0.69,66.8,-1.19,33.2,1.19
609,3485,敘豐,210.5,-4.0,-1.86,26W31,07/31,62.0,-0.02,66.5,-0.01,33.5,0.01
610,3376,新日興,184.5,-4.0,-2.12,26W31,07/31,66.0,0.4,68.2,0.24,31.8,-0.24
611,4102,永日,19.0,-0.05,-0.26,26W31,07/31,60.1,-0.03,66.4,-0.03,33.6,0.03
612,3693,營邦,527.0,-10.0,-1.86,26W31,07/31,60.5,-0.05,66.4,0.0,33.6,0.0
613,8289,泰藝,41.9,-0.95,-2.22,26W31,07/31,63.8,0.0,66.4,0.0,33.6,0.0
614,5488,松普,13.5,0.3,2.27,26W31,07/31,61.3,-1.75,65.3,0.21,34.7,-0.21
615,3543,州巧,36.0,-0.6,-1.64,26W31,07/31,62.9,0.0,66.9,-0.86,33.1,0.86
616,1813,寶利徠,11.5,0.0,0.0,26W31,07/31,62.6,0.24,66.3,0.0,33.7,0.0
617,6148,驊宏資,28.05,0.0,0.0,26W31,07/31,66.3,0.0,66.3,0.0,33.7,0.0
618,2731,雄獅,145.0,-1.0,-0.68,26W31,07/31,62.4,0.0,66.3,0.0,33.7,0.0
619,5443,均豪,95.1,-0.1,-0.11,26W31,07/31,65.3,0.02,66.3,0.61,33.7,-0.61
620,1595,川寶,60.4,-1.5,-2.42,26W31,07/31,61.8,-1.48,68.1,1.8,31.9,-1.8
621,8422,可寧衛*,26.3,0.15,0.57,26W31,07/31,65.9,0.29,66.6,0.24,33.4,-0.24
622,6163,華電網,40.65,-0.6,-1.45,26W31,07/31,63.3,1.04,65.8,2.29,34.2,-2.29
623,8114,振樺電,225.5,0.0,0.0,26W31,07/31,62.5,0.12,66.3,0.02,33.7,-0.02
624,6209,今國光,74.3,-2.4,-3.13,26W31,07/31,63.1,0.6,67.0,0.56,33.0,-0.56
625,6643,M31,437.0,-18.0,-3.96,26W31,07/31,66.2,0.0,66.2,0.0,33.8,0.0
626,3550,聯穎,24.55,1.75,7.68,26W31,07/31,61.5,0.69,65.8,-0.15,34.2,0.15
627,1760,寶齡富錦,59.1,0.3,0.51,26W31,07/31,65.2,-0.01,66.2,-0.01,33.8,0.01
628,1708,東鹼,48.75,-1.0,-2.01,26W31,07/31,64.1,1.21,65.5,0.22,34.5,-0.22
629,3027,盛達,18.6,0.1,0.54,26W31,07/31,66.1,0.01,66.1,0.01,33.9,-0.01
630,6138,茂達,276.0,-12.5,-4.33,26W31,07/31,61.3,-1.93,67.4,-1.93,32.6,1.93
631,6796,晉弘,56.3,-0.5,-0.88,26W31,07/31,62.4,0.0,64.5,0.0,35.5,0.0
632,1338,廣華-KY,15.25,0.0,0.0,26W31,07/31,62.8,-1.48,66.2,-2.44,33.8,2.44
633,6202,盛群,59.9,0.6,1.01,26W31,07/31,65.6,0.66,67.1,-0.02,32.9,0.02
634,3466,德晉,24.5,0.15,0.62,26W31,07/31,63.8,0.14,66.0,0.14,34.0,-0.14
635,5484,慧友,44.8,3.85,9.4,26W31,07/31,64.6,0.01,65.9,0.01,34.1,-0.01
636,00669R,國泰美國道瓊反1,5.18,0.06,1.17,26W31,07/31,62.6,0.26,65.3,0.26,34.7,-0.26
637,6425,易發,55.2,-0.3,-0.54,26W31,07/31,64.3,1.79,65.9,0.0,34.1,0.0
638,6158,禾昌,16.5,-0.35,-2.08,26W31,07/31,62.5,-0.01,65.9,0.0,34.1,0.0
639,00989B,台新美國非投等債,10.26,0.0,0.0,26W31,07/31,53.2,8.17,56.6,7.43,43.4,-7.43
640,3551,世禾,174.0,-4.0,-2.25,26W31,07/31,62.8,0.0,65.8,0.0,34.2,0.0
641,00662,富邦NASDAQ,121.8,-0.2,-0.16,26W31,07/31,66.9,0.24,67.4,0.32,32.6,-0.32
642,3508,位速,17.1,-0.15,-0.87,26W31,07/31,63.1,-0.06,65.7,-0.04,34.3,0.04
643,4720,德淵,19.35,-0.2,-1.02,26W31,07/31,64.8,-0.74,64.8,-0.74,35.2,0.74
644,3576,聯合再生,16.95,-0.45,-2.59,26W31,07/31,64.5,0.37,65.6,0.26,34.4,-0.26
645,5706,鳳凰,45.35,0.55,1.23,26W31,07/31,65.7,0.91,65.7,0.91,34.3,-0.91
646,6182,合晶,101.0,-7.0,-6.48,26W31,07/31,64.2,0.87,65.6,0.58,34.4,-0.58
647,6944,兆聯實業,771.0,-23.0,-2.9,26W31,07/31,63.2,0.0,65.6,0.0,34.4,0.01
648,00693U,期街口S&P黃豆,21.65,0.15,0.7,26W31,07/31,62.7,-1.94,63.9,-1.89,36.1,1.89
649,6136,富爾特,24.4,-0.35,-1.41,26W31,07/31,63.3,-0.13,65.5,-0.14,34.5,0.14
650,2887G,台新新光庚特一,43.75,0.0,0.0,26W31,07/31,60.4,-0.11,65.5,-0.12,34.5,0.12
651,6140,訊達,17.05,0.45,2.71,26W31,07/31,60.6,0.0,65.5,0.0,34.5,0.0
652,2498,宏達電,39.9,-0.7,-1.72,26W31,07/31,65.0,0.05,66.2,0.45,33.8,-0.45
653,8112,至上,91.2,2.2,2.47,26W31,07/31,63.6,-2.11,64.4,-2.35,35.6,2.35
654,00688L,國泰20年美債正2,6.44,-0.13,-1.98,26W31,07/31,62.3,-0.3,66.1,-0.12,33.9,0.18
655,8299,群聯,2020.0,-5.0,-0.25,26W31,07/31,64.4,1.25,66.8,-0.02,33.2,0.02
656,00673R,期元大S&P原油反1,13.54,-0.64,-4.51,26W31,07/31,60.8,-6.89,64.8,-6.59,35.2,6.59
657,6235,華孚,39.3,0.2,0.51,26W31,07/31,63.8,0.07,64.7,0.07,35.3,-0.07
658,2342,茂矽,36.35,-1.25,-3.32,26W31,07/31,64.2,-1.34,65.4,-1.34,34.6,1.34
