代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
6414,樺漢,377.5,-11.0,-2.83,07/14,19,11640,36.9,7.98,0,0,0.0,0.0,-12,-1002,-5.14,-0.69,13,4294,20.4,2.94
8446,華研,87.5,0.5,0.57,07/14,18,280,19.6,0.53,0,0,0.0,0.0,1,0,0.05,0.0,18,280,19.6,0.53
6568,宏觀,154.0,-7.5,-4.64,07/14,16,377,11.8,1.22,0,0,0.0,0.0,-9,-250,-17.1,-0.81,-1,-58,-19.5,-0.19
8462,柏文,167.0,7.0,4.38,07/14,14,1343,35.9,1.67,0,0,0.0,0.0,1,3,0.3,0.0,14,1341,35.9,1.67
1454,台富,12.7,0.05,0.4,07/14,11,57,16.8,0.04,0,0,0.0,0.0,0,0,0.0,0.0,1,8,22.5,0.01
1468,昶和,13.35,1.2,9.88,07/14,11,55,10.3,0.03,0,0,0.0,0.0,2,3,3.29,0.0,2,13,14.3,0.01
6957,裕慶-KY,230.0,18.5,8.75,07/14,11,215,9.05,0.39,0,0,0.0,0.0,1,10,1.5,0.02,11,222,9.35,0.4
00898,國泰基因免疫革命,9.34,-0.01,-0.11,07/14,10,4819,38.8,3.34,0,0,0.0,0.0,1,267,32.1,0.18,10,6830,55.1,4.73
6741,91APP*-KY,57.3,-1.9,-3.21,07/14,10,1161,32.2,0.96,0,0,0.0,0.0,-4,-12,-0.49,-0.01,10,1150,31.9,0.95
2105,正新,32.65,-0.2,-0.61,07/14,9,52894,43.4,1.63,1,294,3.04,0.01,6,2614,4.32,0.08,9,57781,47.4,1.78
2357,華碩,703.0,-1.0,-0.14,07/14,9,15688,30.5,2.11,1,107,2.18,0.01,4,542,2.54,0.07,9,13286,25.8,1.79
4104,佳醫,71.3,0.6,0.85,07/14,9,949,39.2,0.5,0,0,0.0,0.0,1,27,6.75,0.01,9,966,39.9,0.51
1903,士紙,47.95,-0.9,-1.84,07/14,8,385,19.4,0.15,0,0,0.0,0.0,1,2,1.05,0.0,8,374,18.9,0.14
2106,建大,17.5,0.0,0.0,07/14,8,1501,17.1,0.16,-1,-4,-0.53,0.0,2,42,3.03,0.0,8,1515,17.3,0.16
2867,三商壽,8.83,0.0,0.0,07/14,8,42923,39.9,0.73,0,0,0.0,0.0,2,1164,4.7,0.02,8,46478,43.2,0.79
2912,統一超,242.0,2.5,1.04,07/14,8,7081,27.5,0.68,10,957,3.16,0.09,2,78,1.53,0.01,8,7674,29.8,0.74
5324,士開,12.05,0.0,0.0,07/14,8,1735,62.4,0.77,0,0,0.0,0.0,0,0,0.0,0.0,8,1735,62.4,0.77
6226,光鼎,25.85,0.2,0.78,07/14,8,2709,7.21,2.34,0,0,0.0,0.0,3,1015,9.07,0.88,8,3907,10.4,3.38
6491,晶碩,357.5,-8.0,-2.19,07/14,8,3234,30.0,4.15,0,0,0.0,0.0,1,2,0.24,0.0,8,3329,30.9,4.27
6965,中傑-KY,78.5,-1.5,-1.88,07/14,8,103,34.7,0.07,0,0,0.0,0.0,1,5,4.06,0.0,7,104,38.8,0.07
8467,波力-KY,106.0,-4.0,-3.64,07/14,8,37,25.0,0.08,0,0,0.0,0.0,1,1,5.26,0.0,8,38,25.7,0.08
