排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,6770,力積電,70.1,-2.5,-3.44,07/07,-34992,-57280,-58929,-58677,-207169,-219156.0,-40425.0,22441.0,-63926.0,16519.0
2,009816,凱基台灣TOP50,15.29,-0.36,-2.3,07/07,168,-5934,-29906,-57887,-46647,5274.0,21410.0,,,
3,2883,凱基金,30.1,1.1,3.79,07/07,-6051,-7654,-26783,-43414,-72503,-5294.0,66861.0,68954.0,-132613.0,69081.0
4,00631L,元大台灣50正2,37.19,-1.56,-4.03,07/07,-1524,-1739,-5739,-35674,8255,6070.0,334084.0,369791.0,361224.0,369729.0
5,1301,台塑,57.3,-3.1,-5.13,07/07,286,-18852,-17735,-24068,-82429,-90591.0,-191395.0,-203503.0,-221117.0,-192345.0
6,2882,國泰金,97.0,3.6,3.85,07/07,-841,-1705,-15106,-22012,-37858,-49252.0,-81153.0,-85390.0,-435574.0,-90086.0
7,2884,玉山金,34.5,0.05,0.15,07/07,-6473,-12804,-25946,-21324,-27088,-12936.0,-43311.0,-14624.0,197946.0,20831.0
8,2105,正新,32.45,-0.1,-0.31,07/07,-5854,-11148,-11480,-16178,-22689,25949.0,30043.0,-25536.0,14182.0,-20752.0
9,2603,長榮,188.0,-7.5,-3.84,07/07,-59,-4423,-7220,-16076,-19025,-19239.0,28862.0,-9038.0,35663.0,-7422.0
10,00662,富邦NASDAQ,121.05,-0.65,-0.53,07/07,-73,-1136,-1791,-14062,-22931,-23243.0,-4084.0,-1983.0,10362.0,3617.0
11,1314,中石化,9.77,-0.63,-6.06,07/07,-6820,-5938,-7973,-13828,-41923,-66206.0,-31246.0,-16149.0,-17116.0,-16358.0
12,2881,富邦金,123.0,1.5,1.23,07/07,-781,-7227,-12422,-13632,-27782,-8351.0,-167768.0,-99701.0,-232701.0,-107657.0
13,2515,中工,14.0,-0.25,-1.75,07/07,-4320,-12558,-12737,-12980,-12827,-14251.0,26006.0,25612.0,41319.0,24915.0
14,2324,仁寶,35.3,-0.4,-1.12,07/07,-117,-610,-10955,-11798,-30804,-23377.0,-290605.0,-174157.0,94456.0,-170866.0
15,5880,合庫金,24.9,0.05,0.2,07/07,-2566,-2457,-6174,-10866,-48883,-90314.0,7297.0,44462.0,14204.0,44165.0
16,4938,和碩,82.3,-2.2,-2.6,07/07,-2646,-4951,-6083,-10792,-14439,36135.0,114350.0,102362.0,123595.0,91889.0
17,00403A,主動統一升級50,10.45,-0.48,-4.39,07/07,3277,2136,-355,-9258,-19542,2513.0,,,,
18,00940,元大台灣價值高息,12.52,-0.22,-1.73,07/07,-874,-3014,-4386,-8834,-27190,-51308.0,-25260.0,-1577.0,-10992.0,-1577.0
19,00919,群益台灣精選高息,29.62,-0.14,-0.47,07/07,1513,41,-4226,-8652,-15593,-20767.0,-33841.0,-26209.0,-49756.0,-43264.0
20,1802,台玻,64.6,-3.3,-4.86,07/07,8909,9290,735,-8141,-17499,-19671.0,-10063.0,-28349.0,4083.0,-26575.0
21,2357,華碩,663.0,-17.0,-2.5,07/07,-725,-1509,-6542,-8001,-5877,-7298.0,-8141.0,13018.0,33706.0,14997.0
22,2887,台新新光金,34.9,0.6,1.75,07/07,-14528,-13002,-20783,-7729,-41627,-81599.0,-41640.0,-9193.0,-1101051.0,-23716.0
23,00687B,國泰20年美債,28.16,-0.09,-0.32,07/07,-5000,-5000,-5072,-7572,-7570,-2628.0,-10422.0,803.0,-74814.0,93.0
24,0056,元大高股息,52.15,-1.1,-2.07,07/07,-2742,-4399,-6684,-7462,6171,-4360.0,-50451.0,-70371.0,-26922.0,-55399.0
25,9904,寶成,24.35,0.0,0.0,07/07,-5389,-8530,-11887,-7349,10482,19844.0,142872.0,161881.0,101401.0,156268.0
