排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00673R,期元大S&P原油反1,12.72,0.92,7.8,41962,07/27,7,7992,7968,7909,7705,6943.0,5359.0,8255.0,8286.0,8201.0
2,00685L,群益臺灣加權正2,10.96,0.01,0.09,230062,07/27,-1786,2340,4615,5865,9366,15638.0,15613.0,15551.0,15437.0,15505.0
3,3149,正達,68.4,-1.2,-1.72,5654,07/27,-15,-130,289,2831,4173,3723.0,4185.0,3726.0,4201.0,4120.0
4,00631L,元大台灣50正2,33.54,0.04,0.12,177121,07/27,-317,508,842,2194,-1789,-332.0,5218.0,16614.0,14582.0,17033.0
5,00981A,主動統一台股增長,27.53,-0.01,-0.04,162263,07/27,-974,-2151,-2544,2006,490,2757.0,-184.0,2534.0,3926.0,1572.0
6,8112,至上,84.3,-4.0,-4.53,20411,07/27,83,967,972,1395,1894,2546.0,2462.0,2205.0,2551.0,2077.0
7,00991A,主動復華未來50,16.48,0.06,0.37,102285,07/27,731,1094,1219,1394,1223,140.0,1159.0,1326.0,,1356.0
8,8039,台虹,216.0,-24.0,-10.0,43180,07/27,-615,-1373,39,1284,2163,2344.0,2250.0,1675.0,1865.0,1327.0
9,2408,南亞科,436.0,35.0,8.73,81191,07/27,394,760,374,1130,727,816.0,-90.0,-9610.0,-5957.0,-14608.0
10,4989,榮科,65.3,0.1,0.15,3320,07/27,-67,-5,-64,948,2854,3490.0,3445.0,2822.0,3093.0,1148.0
11,3231,緯創,177.0,-2.0,-1.12,109006,07/27,-1110,-446,753,945,1150,1060.0,630.0,1.0,-659.0,-552.0
12,2332,友訊,24.3,2.2,9.95,74549,07/27,539,583,867,916,0,1608.0,1686.0,1554.0,1485.0,1563.0
13,2344,華邦電,160.0,5.5,3.56,110420,07/27,213,212,-190,914,-191,-2683.0,591.0,-17094.0,334.0,-26644.0
14,1310,台苯,8.97,-0.99,-9.94,5646,07/27,828,830,823,833,697,770.0,865.0,858.0,792.0,857.0
15,6770,力積電,61.9,0.3,0.49,104654,07/27,178,-60,-274,768,317,-39.0,351.0,-5109.0,1247.0,-14199.0
16,5328,華容,67.2,6.1,9.98,32139,07/27,617,573,592,665,611,-280.0,1157.0,378.0,1213.0,676.0
17,2436,偉詮電,58.2,-1.1,-1.85,1835,07/27,-43,165,325,625,-683,803.0,-1078.0,764.0,-1140.0,761.0
18,1529,樂事綠能,18.25,-0.15,-0.82,344,07/27,20,131,290,611,611,609.0,601.0,577.0,598.0,611.0
19,8111,立碁,63.3,2.7,4.46,16907,07/27,194,407,585,580,606,586.0,548.0,389.0,451.0,-166.0
20,4979,華星光,448.5,22.0,5.16,35422,07/27,166,419,576,579,626,558.0,261.0,-346.0,346.0,-1705.0
21,00637L,元大滬深300正2,21.0,-0.05,-0.24,12825,07/27,-145,-156,-181,554,-114,-1300.0,-2935.0,-1405.0,668.0,-5466.0
22,2324,仁寶,37.15,-0.05,-0.13,40216,07/27,293,340,408,505,496,457.0,955.0,634.0,429.0,688.0
23,2451,創見,272.0,8.0,3.03,14894,07/27,298,503,502,451,295,557.0,501.0,311.0,554.0,392.0
24,5009,榮剛,33.45,0.15,0.45,1792,07/27,407,405,398,425,435,444.0,432.0,359.0,359.0,351.0
25,00735,國泰臺韓科技,97.9,0.4,0.41,2410,07/27,7,2,1,414,438,318.0,421.0,438.0,438.0,438.0
26,3088,艾訊,141.5,-9.0,-5.98,2863,07/27,11,50,350,350,342,290.0,347.0,342.0,347.0,344.0
27,1815,富喬,75.2,1.3,1.76,7300,07/27,-14,562,578,349,526,268.0,733.0,-1238.0,-14222.0,-4021.0
28,3362,先進光,165.5,15.0,9.97,6951,07/27,249,248,257,338,307,205.0,519.0,433.0,508.0,487.0
29,2455,全新,326.5,-6.5,-1.95,8782,07/27,-17,-26,94,331,221,378.0,-415.0,86.0,-630.0,96.0
30,3481,群創,47.35,-2.15,-4.34,351258,07/27,-592,154,351,307,-5013,1623.0,-3682.0,-3629.0,7045.0,-988.0
31,00715L,期街口布蘭特正2,47.54,-7.81,-14.1,22051,07/27,-456,-130,49,295,262,1044.0,-4260.0,-3824.0,2035.0,707.0
32,0050,元大台灣50,101.45,-0.25,-0.25,109613,07/27,98,187,16,294,-574,-935.0,-1217.0,159.0,78.0,-1444.0
33,1710,東聯,14.65,-1.1,-6.98,12235,07/27,-37,79,92,292,496,564.0,577.0,451.0,572.0,520.0
34,4958,臻鼎-KY,470.5,-11.5,-2.39,34439,07/27,-77,-581,143,289,-128,173.0,-235.0,333.0,346.0,129.0
35,4707,磐亞,31.8,-3.5,-9.92,9786,07/27,319,310,404,285,172,371.0,519.0,525.0,525.0,524.0
36,00663L,國泰臺灣加權正2,96.0,0.05,0.05,7602,07/27,3,201,222,280,342,222.0,-309.0,-66.0,1282.0,-689.0
37,1309,台達化,13.85,-0.95,-6.42,5854,07/27,239,233,266,266,173,-152.0,-1311.0,80.0,259.0,256.0
38,3006,晶豪科,212.0,6.0,2.91,7224,07/27,-10,-10,-240,246,127,304.0,73.0,-1461.0,254.0,-2235.0
39,1303,南亞,174.0,-3.5,-1.97,73303,07/27,-1651,503,303,243,686,-2559.0,-1534.0,-3774.0,647.0,-4301.0
40,2618,長榮航,41.95,1.25,3.07,48698,07/27,-14,-5,24,242,290,-319.0,220.0,129.0,59.0,232.0
41,3105,穩懋,355.0,13.5,3.95,37398,07/27,-3,103,143,242,185,-109.0,-734.0,-345.0,160.0,-395.0
42,2027,大成鋼,44.55,1.0,2.3,22634,07/27,17,-6,71,209,231,-85.0,227.0,119.0,-2585.0,173.0
43,4976,佳凌,33.9,3.05,9.89,2790,07/27,230,225,210,204,171,124.0,260.0,225.0,120.0,230.0
44,3388,崇越電,73.5,-0.8,-1.08,428,07/27,48,-4,-44,201,313,302.0,-1356.0,363.0,360.0,363.0
