Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
19,美國標普500期貨,自營商,0,0,3,4498,-3,-4498,0,0,51,76602,-51,-76602
19,美國標普500期貨,投信,1,1499,0,0,1,1499,1,1502,0,0,1,1502
19,美國標普500期貨,外資,20,29710,14,20819,6,8891,77,115654,64,96209,13,19445
20,美國那斯達克100期貨,自營商,0,0,4,5688,-4,-5688,0,0,116,165619,-116,-165619
20,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2856,0,0,2,2856
20,美國那斯達克100期貨,外資,244,343804,241,339791,3,4012,12,17339,448,640490,-436,-623151
21,美國道瓊期貨,自營商,0,0,5,5258,-5,-5258,0,0,49,51599,-49,-51599
21,美國道瓊期貨,投信,1,1052,0,0,1,1052,1,1053,0,0,1,1053
21,美國道瓊期貨,外資,44,45828,46,47916,-2,-2088,185,194873,94,98993,91,95880
22,美國費城半導體期貨,自營商,21,19095,7,6383,14,12711,0,0,478,447408,-478,-447408
22,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
22,美國費城半導體期貨,外資,34,30109,34,29282,0,827,391,365976,90,84240,301,281736
23,英國富時100期貨,自營商,0,0,0,0,0,0,105,57393,11,6022,94,51371
23,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
23,英國富時100期貨,外資,12,6566,9,4927,3,1640,186,101672,0,0,186,101672
期貨 小計,期貨 小計,自營商,123293,135297108,91148,161346327,32145,-26049222,147566,92950573,406602,305105276,-259036,-212154703
期貨 小計,期貨 小計,投信,9739,84587651,236,1595885,9503,82991767,97373,783592417,3423,27017414,93950,756575003
期貨 小計,期貨 小計,外資,719102,1260837730,726603,1293021404,-7501,-32183670,282532,293860094,708165,1144094705,-425633,-850234611
期貨合計,期貨合計,期貨合計,852134,1480722489,817987,1455963616,34147,24758875,527471,1170403084,1118190,1476217395,-590719,-305814311
