排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6005,群益證,34.45,0.3,0.88,07/23,48.0,48.5,49.2,44.4,28.4,29.0,17.8,13.4,11.6,10.5,5.11,13.2
2,2347,聯強,87.8,-0.4,-0.45,07/23,37.7,30.8,31.8,40.2,17.7,13.3,10.5,8.38,11.2,13.7,7.53,10.1
3,6121,新普,379.0,-2.5,-0.66,07/23,30.6,27.2,29.3,30.9,16.3,16.9,17.0,16.2,16.6,12.6,5.59,18.2
4,6515,穎崴,6610.0,110.0,1.69,07/23,12.9,20.8,20.8,27.3,25.7,19.2,14.6,10.0,5.19,5.35,,8.83
5,9910,豐泰,68.8,0.5,0.73,07/23,27.0,25.8,24.8,27.2,20.1,19.8,4.81,3.04,2.29,1.09,0.39,3.25
6,2385,群光,106.0,-0.5,-0.47,07/23,26.4,20.3,21.6,23.4,16.3,19.7,11.0,8.97,12.4,11.0,6.8,11.0
7,9907,統一實,15.15,0.0,0.0,07/23,2.42,15.8,25.2,23.4,16.9,24.8,15.2,10.6,5.31,2.24,0.74,10.1
8,2492,華新科,300.0,0.0,0.0,07/23,3.52,5.0,27.9,22.6,10.9,8.14,1.93,1.23,0.81,0.81,1.55,1.0
9,2618,長榮航,40.85,-1.25,-2.97,07/23,17.4,16.3,16.8,21.8,11.3,6.39,5.2,5.46,7.17,4.76,2.01,6.4
10,6831,邁科,670.0,35.0,5.51,07/23,3.43,12.0,12.8,21.6,13.6,4.13,2.11,1.25,,,,1.37
11,5876,上海商銀,44.8,-0.2,-0.44,07/23,19.6,21.6,21.4,20.9,12.8,8.21,5.43,5.73,11.9,9.45,,6.95
12,8155,博智,324.5,15.5,5.02,07/23,0.0,25.5,24.0,20.5,19.2,10.8,1.96,0.88,0.42,0.36,0.07,0.86
13,2606,裕民,63.2,-0.9,-1.4,07/23,19.1,17.2,16.1,19.7,11.5,8.74,10.1,9.26,6.21,4.82,2.87,10.1
14,2368,金像電,941.0,1.0,0.11,07/23,27.3,26.5,24.9,19.3,18.9,15.5,9.14,4.93,4.54,4.23,2.16,6.14
15,3592,瑞鼎,236.0,0.0,0.0,07/23,0.0,4.35,9.51,19.2,12.2,6.24,2.92,2.04,8.09,5.77,,2.57
16,6768,志強-KY,70.6,0.8,1.15,07/23,0.0,13.5,16.7,18.8,16.4,7.94,2.79,2.84,4.54,2.62,,5.01
17,2105,正新,31.2,-0.05,-0.16,07/23,29.0,21.2,18.7,18.7,13.5,6.57,3.15,8.8,9.31,7.57,4.03,9.09
18,6670,復盛應用,264.0,1.5,0.57,07/23,0.0,12.6,19.6,17.8,16.2,8.42,4.87,6.14,12.1,6.2,,6.52
19,6291,沛亨,374.5,-3.5,-0.93,07/23,0.0,11.6,21.7,17.5,9.41,3.51,0.83,0.38,0.26,0.25,0.22,0.36
20,1476,儒鴻,334.0,-3.5,-1.04,07/23,25.1,22.1,18.1,16.3,9.79,5.97,2.81,1.79,1.61,2.82,3.35,1.9
21,2353,宏碁,30.15,-0.4,-1.31,07/23,22.2,19.1,19.7,16.3,7.73,13.4,4.57,3.42,3.51,4.31,2.11,3.6
