排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6515,穎崴,6050.0,-5.0,-0.08,07/20,19.3,35.2,40.6,34.9,20.3,18.6,13.7,9.46,5.31,5.31,,8.58
2,2347,聯強,84.0,-1.3,-1.52,07/20,33.5,49.1,45.8,25.8,10.3,12.9,9.52,7.98,11.2,13.7,7.48,9.7
3,6005,群益證,32.8,-0.2,-0.61,07/20,40.2,39.1,34.4,22.9,17.7,26.4,16.9,12.8,11.5,10.3,5.02,12.6
4,3090,日電貿,175.5,-19.0,-9.77,07/20,13.6,19.4,20.6,22.3,19.1,13.3,2.71,2.49,1.9,1.72,0.86,2.72
5,6831,邁科,551.0,-61.0,-9.97,07/20,36.9,35.4,28.9,22.1,7.16,3.07,1.75,1.38,,,,1.27
6,3592,瑞鼎,226.5,-5.5,-2.37,07/20,33.5,34.3,31.6,20.9,12.9,4.93,2.51,1.81,8.06,5.75,,2.45
7,2610,華航,20.95,0.2,0.96,07/20,0.02,0.05,11.8,20.3,9.86,3.56,2.57,3.24,3.8,2.15,1.01,3.57
8,9910,豐泰,68.2,1.4,2.1,07/20,21.5,30.2,26.4,20.1,13.0,17.2,4.17,2.89,2.0,0.97,0.34,2.93
9,6768,志強-KY,70.1,0.1,0.14,07/20,21.0,21.0,27.7,19.8,12.0,5.61,2.29,2.57,4.39,2.6,,4.85
10,8155,博智,282.0,-20.0,-6.62,07/20,25.8,16.0,27.0,19.0,12.8,6.51,1.06,0.55,0.24,0.27,0.04,0.54
11,2385,群光,102.5,0.0,0.0,07/20,20.7,25.5,25.2,17.9,14.3,18.7,10.6,8.75,12.8,11.0,6.76,10.7
12,4938,和碩,80.0,-2.2,-2.68,07/20,22.3,24.4,23.5,17.1,15.0,15.2,5.56,5.35,9.77,8.35,3.98,7.05
13,3036,文曄,187.0,-1.5,-0.8,07/20,13.6,21.0,25.9,16.7,13.8,23.2,18.1,13.6,11.9,7.3,5.56,13.8
14,9907,統一實,15.1,0.0,0.0,07/20,25.0,21.9,24.7,15.8,13.1,25.5,14.7,10.3,5.04,2.14,0.71,9.82
15,6121,新普,362.5,-8.0,-2.16,07/20,27.8,33.4,28.6,15.8,6.02,14.9,16.2,16.0,16.1,12.4,5.55,17.8
