代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,29.48,-0.1,-0.34,26W28,07/07,60,704752,44.6,107.0,0,0,0.0,0.0,-4,-16982,-18.6,-2.58,26,336165,45.4,51.0
00717,富邦美國特別股,14.98,0.01,0.07,26W28,07/07,54,26097,60.0,20.6,0,0,0.0,0.0,3,259,16.0,0.2,19,15784,75.5,12.5
00857B,永豐20年美公債,23.39,-0.07,-0.3,26W28,07/07,35,187716,43.9,34.5,0,0,0.0,0.0,-1,-48,-1.96,-0.01,35,199316,46.6,36.6
00931B,統一美債20年,13.68,-0.05,-0.36,26W28,07/07,25,329688,53.4,15.6,0,0,0.0,0.0,-1,-2084,-31.8,-0.1,25,379271,61.4,17.9
00984B,大華優利美A債15,16.49,-0.06,-0.36,26W28,07/07,17,103726,42.1,77.4,0,0,0.0,0.0,6,11745,24.4,8.77,10,60423,58.1,45.1
00740B,富邦全球投等債,39.16,-0.13,-0.33,26W28,07/07,15,89447,46.1,4.14,0,0,0.0,0.0,-19,-122866,-39.0,-5.68,2,900,4.67,0.04
00772B,中信高評級公司債,34.06,-0.13,-0.38,26W28,07/07,15,117626,51.2,3.49,0,0,0.0,0.0,-1,-1393,-28.3,-0.04,46,252078,41.3,7.47
00773B,中信優先金融債,36.42,-0.11,-0.3,26W28,07/07,15,28953,34.4,1.14,0,0,0.0,0.0,-4,-2312,-11.3,-0.09,36,50608,24.0,1.98
00862B,中信投資級公司債,32.02,-0.14,-0.44,26W28,07/07,15,9072,26.8,1.02,0,0,0.0,0.0,-4,-901,-13.3,-0.1,29,5088,7.99,0.57
00948B,中信優息投資級債,9.61,-0.02,-0.21,26W28,07/07,15,463902,55.8,11.6,0,0,0.0,0.0,-1,-3229,-25.8,-0.08,50,1805022,57.9,45.0
00950B,凱基A級公司債,14.23,-0.04,-0.28,26W28,07/07,15,223644,47.6,5.58,0,0,0.0,0.0,-2,-17299,-42.0,-0.43,1,2211,19.7,0.06
00959B,大華投等美債15Y+,9.5,-0.01,-0.11,26W28,07/07,15,61084,43.9,11.8,0,0,0.0,0.0,1,594,18.3,0.11,10,58377,60.8,11.3
00966B,統一ESG投等債15+,14.12,-0.04,-0.28,26W28,07/07,15,20784,27.2,17.3,0,0,0.0,0.0,1,567,34.8,0.47,1,659,40.4,0.55
00757,統一FANG+,129.25,-0.55,-0.42,26W28,07/07,14,31491,19.9,11.2,0,0,0.0,0.0,-1,-130,-3.14,-0.05,5,12824,27.8,4.56
00770,國泰北美科技,67.3,-0.15,-0.22,26W28,07/07,14,7588,20.3,9.55,0,0,0.0,0.0,4,1223,24.1,1.54,4,1512,29.7,1.9
00900,富邦特選高股息30,19.07,-0.43,-2.21,26W28,07/07,14,217481,26.2,13.2,0,0,0.0,0.0,14,308155,37.2,18.6,14,534136,64.4,32.3
00983A,主動中信ARK創新,12.53,0.06,0.48,26W28,07/07,14,75724,26.1,69.4,0,0,0.0,0.0,14,107818,37.2,98.7,14,183541,63.3,168.0
00933B,國泰10Y+金融債,16.27,-0.04,-0.25,26W28,07/07,12,183135,28.3,2.83,0,0,0.0,0.0,8,79294,18.0,1.22,15,348277,44.9,5.38
00983B,大華優利美公債20,15.79,-0.05,-0.32,26W28,07/07,12,1820,10.0,6.04,0,0,0.0,0.0,1,176,59.0,0.58,1,206,69.0,0.68
00853B,統一美債10年Aa-A,27.96,-0.11,-0.39,26W28,07/07,11,2829,5.05,1.55,0,0,0.0,0.0,2,171,2.39,0.09,41,28278,12.3,15.5
00731,復華富時高息低波,88.4,0.0,0.0,26W28,07/07,10,3575,9.5,16.2,0,0,0.0,0.0,11,2363,5.79,10.7,74,49233,17.8,223.0
2030,彰源,19.1,-0.1,-0.52,26W28,07/07,10,11741,12.5,4.19,0,0,0.0,0.0,-3,-25,-0.11,-0.01,10,11784,12.5,4.2
3066,李洲,30.2,1.05,3.6,26W28,07/07,10,2674,5.47,3.22,0,0,0.0,0.0,-2,-19,-0.1,-0.02,10,2686,5.5,3.23
4130,健亞,27.75,-0.6,-2.12,26W28,07/07,10,1471,18.4,1.07,0,0,0.0,0.0,-2,-19,-0.89,-0.01,10,1460,18.2,1.06
00734B,台新JPM新興債,16.13,0.03,0.19,26W28,07/07,9,913,4.4,3.51,0,0,0.0,0.0,0,0,0.0,0.0,20,1375,5.22,5.29
1268,漢來美食,171.5,0.0,0.0,26W28,07/07,9,112,4.17,0.27,0,0,0.0,0.0,0,0,0.0,0.0,9,112,4.17,0.27
4306,炎洲,16.15,-0.3,-1.82,26W28,07/07,9,20064,20.6,2.96,0,0,0.0,0.0,-1,-3,-0.07,0.0,9,20266,20.8,2.99
4536,拓凱,173.5,-1.5,-0.86,26W28,07/07,9,1603,13.1,1.77,0,0,0.0,0.0,6,84,1.24,0.09,6,1387,20.5,1.53
6169,昱泉,14.55,-0.2,-1.36,26W28,07/07,9,69,2.68,0.29,0,0,0.0,0.0,-1,0,-0.09,0.0,9,69,2.69,0.3
6657,華安,37.45,0.7,1.9,26W28,07/07,9,1320,13.2,1.49,0,0,0.0,0.0,0,0,0.0,0.0,9,1317,13.2,1.48
1439,雋揚,24.2,0.0,0.0,26W28,07/07,8,735,45.1,0.8,0,0,0.0,0.0,1,1,8.27,0.0,8,728,44.7,0.79
1618,合機,40.95,-1.25,-2.96,26W28,07/07,8,3448,5.51,1.79,0,0,0.0,0.0,2,3,0.06,0.0,8,3659,5.85,1.9
1709,和益,24.5,-0.35,-1.41,26W28,07/07,8,10440,14.5,2.19,0,0,0.0,0.0,1,71,0.64,0.01,8,10514,14.6,2.2
1799,易威,33.6,-0.3,-0.88,26W28,07/07,8,554,11.3,0.44,0,0,0.0,0.0,-1,0,-0.09,0.0,8,550,11.2,0.44
2506,太設,8.9,-0.11,-1.22,26W28,07/07,8,1281,14.8,0.33,0,0,0.0,0.0,0,0,0.0,0.0,8,1287,14.8,0.33
2645,長榮航太,214.5,-23.5,-9.87,26W28,07/07,8,11045,10.7,2.95,1,5,0.02,0.0,-1,-178,-0.77,-0.05,8,11314,11.0,3.02
2646,星宇航空,21.3,-0.05,-0.23,26W28,07/07,8,25254,9.71,0.84,4,1544,1.23,0.05,-3,-95,-0.11,0.0,8,26919,10.4,0.89
2816,旺旺保,34.9,-0.35,-0.99,26W28,07/07,8,1747,11.0,0.78,0,0,0.0,0.0,1,5,0.49,0.0,8,1756,11.1,0.79
2887I,台新新光辛特,9.44,0.0,0.0,26W28,07/07,8,20418,8.93,0.66,0,0,0.0,0.0,0,0,0.0,0.0,8,20418,8.93,0.66
3171,炎洲流通,68.8,-0.1,-0.15,26W28,07/07,8,125,6.9,0.38,0,0,0.0,0.0,2,9,4.4,0.03,2,25,12.3,0.08
3276,宇環,16.4,-0.05,-0.3,26W28,07/07,8,664,5.07,0.95,0,0,0.0,0.0,0,0,0.0,0.0,6,597,5.61,0.86
4534,慶騰,32.9,-3.2,-8.86,26W28,07/07,8,5642,5.91,6.5,0,0,0.0,0.0,-1,-1,-0.01,0.0,8,5642,5.91,6.5
6469,大樹,76.4,-0.7,-0.91,26W28,07/07,8,1467,6.87,0.98,0,0,0.0,0.0,-1,-1,-0.07,0.0,8,1466,6.86,0.98
6492,生華科,44.6,0.9,2.06,26W28,07/07,8,1031,14.3,1.15,0,0,0.0,0.0,-1,0,-0.05,0.0,8,1031,14.3,1.15
7828,創新服務,1835.0,-200.0,-9.83,26W28,07/07,8,1047,8.2,2.58,0,0,0.0,0.0,1,0,0.04,0.0,8,1811,14.2,4.47
8467,波力-KY,113.0,-1.0,-0.88,26W28,07/07,8,82,12.4,0.17,0,0,0.0,0.0,0,0,0.0,0.0,8,81,12.3,0.17
8927,北基,22.05,0.0,0.0,26W28,07/07,8,3352,18.0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,8,3461,18.6,0.83
00694B,富邦美債1-3,42.38,0.04,0.09,26W28,07/07,7,2979,31.1,7.53,0,0,0.0,0.0,-7,-2751,-28.7,-6.95,1,12,3.59,0.03
00695B,富邦美債7-10,35.75,0.02,0.06,26W28,07/07,7,1369,19.3,3.45,0,0,0.0,0.0,1,28,9.2,0.07,1,42,13.9,0.1
00749B,凱基新興債10+,32.34,-0.01,-0.03,26W28,07/07,7,77,2.14,0.01,0,0,0.0,0.0,1,5,2.37,0.0,7,80,2.22,0.01
00756B,群益投等新興公債,32.09,-0.07,-0.22,26W28,07/07,7,189132,97.6,13.4,0,0,0.0,0.0,-2,-176,-0.18,-0.01,7,189276,97.7,13.5
00898,國泰基因免疫革命,9.68,-0.07,-0.72,26W28,07/07,7,13671,40.8,9.24,0,0,0.0,0.0,3,1942,10.6,1.31,22,36395,48.5,24.6
00926,凱基全球菁英55,24.86,-0.01,-0.04,26W28,07/07,7,1664,5.4,1.86,0,0,0.0,0.0,2,620,8.58,0.69,6,3422,14.9,3.82
00942B,台新美A公司債20+,14.49,-0.05,-0.34,26W28,07/07,7,281547,83.0,14.0,0,0,0.0,0.0,-3,-14431,-4.87,-0.72,1,135,3.25,0.01
