排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00632R,元大台灣50反1,10.44,-1.05,-9.14,400135,07/31,12802,-7139,-37476,-62058,-23851,-52413,-58804.0,-5496.0,34271.0,14474.0
2,2303,聯電,121.0,11.0,10.0,45464,07/31,16780,19303,-6349,-48716,-64221,-85576,77109.0,62134.0,127290.0,137405.0
3,3481,群創,45.5,4.1,9.9,365292,07/31,22096,16449,-2164,-43768,-36933,-122825,19739.0,64093.0,149483.0,121408.0
4,6770,力積電,54.5,4.95,9.99,25422,07/31,-689,-298,-15534,-24628,-26332,-28756,9301.0,14416.0,91380.0,37797.0
5,2344,華邦電,130.0,11.5,9.7,21043,07/31,3763,-14889,-18538,-15536,-15877,-10342,-7468.0,-23075.0,75060.0,-32961.0
6,00664R,國泰臺灣加權反1,1.68,-0.17,-9.19,64343,07/31,3688,1513,-7853,-12566,-15473,-27072,-41024.0,-37257.0,-65232.0,-34094.0
7,00988B,玉山嚴選非投債,19.93,0.05,0.25,747,07/31,0,-164,-3456,-12338,-17196,455,2699.0,,,
8,00665L,富邦恒生國企正2,9.87,-0.03,-0.3,30856,07/31,-1277,-3105,-8424,-12178,-9169,-29544,-18857.0,-11763.0,-45374.0,-32114.0
9,6147,頎邦,130.0,11.5,9.7,20432,07/31,2829,299,-3346,-12105,-15775,-20150,-22909.0,27969.0,29041.0,27959.0
10,2408,南亞科,360.5,32.5,9.91,8135,07/31,89,-2540,-8211,-10419,-2793,-2328,-29700.0,-58497.0,33853.0,-70575.0
11,1802,台玻,45.7,3.1,7.28,26398,07/31,1156,-2439,-7899,-10178,-13894,-14932,-28417.0,-16892.0,-9789.0,-23724.0
12,2313,華通,169.0,15.0,9.74,14743,07/31,-616,-1370,-6140,-10169,-14371,-13625,-9363.0,-4307.0,4273.0,-6027.0
