排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,3130,一零四,203.5,0.0,0.0,07/17,44.7,70.0,73.0,65.2,71.3,65.0,51.7,47.4,46.2,47.9,46.3,47.4
2,1590,亞德客-KY,1265.0,-85.0,-6.3,07/17,62.7,71.1,72.5,69.3,70.1,75.9,75.0,73.4,73.0,72.5,54.7,72.6
3,2360,致茂,1850.0,-140.0,-7.04,07/17,73.1,75.3,71.2,71.4,63.5,63.8,60.2,58.9,60.9,62.9,54.7,58.0
4,00986B,FT金融債10+,9.88,0.04,0.41,07/17,0.0,0.0,70.1,38.5,31.1,13.7,3.8,5.27,,,,5.32
5,2885,元大金,65.0,-1.7,-2.55,07/17,70.1,68.8,69.8,73.5,65.7,59.6,55.8,59.0,54.1,53.4,48.5,57.3
6,1612,宏泰,31.05,-0.65,-2.05,07/17,63.4,71.8,67.6,58.4,59.1,50.3,36.6,34.4,31.6,27.3,22.1,33.8
7,006205,富邦上証,39.72,-1.28,-3.12,07/17,0.84,20.8,67.4,56.1,45.4,25.9,12.1,8.3,6.57,7.31,7.58,7.89
8,2308,台達電,1740.0,-165.0,-8.66,07/17,72.7,69.3,66.4,65.8,63.9,60.2,56.7,54.0,51.7,54.4,55.9,52.3
9,3665,貿聯-KY,1765.0,-190.0,-9.72,07/17,66.2,66.2,65.9,60.2,53.3,51.6,45.1,42.5,42.4,39.7,31.2,42.1
10,2393,億光,66.5,-3.0,-4.32,07/17,74.3,68.7,64.4,70.0,50.0,49.0,47.8,42.0,41.1,41.7,31.0,41.8
11,2330,台積電,2290.0,-180.0,-7.29,07/17,61.8,62.9,63.9,66.4,68.4,67.6,65.7,64.5,59.1,57.6,60.1,63.9
12,2345,智邦,2090.0,-230.0,-9.91,07/17,67.2,65.9,63.6,59.6,62.1,58.0,55.2,52.2,49.5,52.8,37.6,51.4
13,6176,瑞儀,84.5,-4.1,-4.63,07/17,69.0,64.0,62.7,63.6,41.2,35.0,35.0,39.1,39.8,40.8,33.5,38.5
14,4934,太極,15.25,-1.05,-6.44,07/17,60.7,64.3,61.8,45.9,40.3,27.8,24.6,23.3,21.4,21.7,10.7,23.1
15,7769,鴻勁,6070.0,-625.0,-9.34,07/17,60.1,62.0,61.7,58.9,54.6,52.4,46.0,25.6,,,,25.8
16,6415,矽力*-KY,435.0,-38.0,-8.03,07/17,62.9,60.0,61.6,57.9,55.0,46.7,45.8,43.5,50.8,52.2,54.3,44.2
17,3044,健鼎,397.5,-24.5,-5.81,07/17,60.8,57.2,61.4,62.9,61.4,53.0,47.2,47.0,44.4,40.2,42.6,46.4
18,2612,中航,51.3,-2.9,-5.35,07/17,68.6,67.0,61.1,52.1,41.5,47.1,38.8,37.2,29.9,27.2,19.4,36.2
19,3652,精聯,29.0,-1.8,-5.84,07/17,53.6,57.6,60.8,52.0,42.6,35.8,28.4,27.5,24.6,21.6,14.4,27.1
20,5536,聖暉*,1140.0,-125.0,-9.88,07/17,61.3,53.2,60.6,57.8,48.1,46.1,38.1,36.1,36.5,37.0,27.4,35.4
21,3530,晶相光,56.8,-4.2,-6.89,07/17,77.8,73.6,60.5,64.1,52.7,33.4,31.5,30.8,24.7,22.3,,29.1
22,3023,信邦,303.0,-12.0,-3.81,07/17,61.0,59.4,60.3,61.6,65.6,62.7,48.3,46.7,51.1,56.4,44.0,47.5
23,2395,研華,513.0,-6.0,-1.16,07/17,58.6,64.4,60.1,60.7,48.3,54.1,52.9,50.2,56.6,64.9,68.2,50.0
24,3169,亞信,98.8,-4.2,-4.08,07/17,72.6,65.7,60.0,43.4,39.7,35.5,26.4,25.7,25.2,20.7,14.6,25.6
25,3596,智易,181.5,-7.5,-3.97,07/17,52.2,61.9,59.8,54.3,42.4,44.9,44.8,51.0,52.9,40.0,22.1,51.7
26,2881,富邦金,124.5,-0.5,-0.4,07/17,52.1,65.0,59.7,60.3,58.0,50.3,44.6,48.8,51.3,50.8,48.0,48.4
27,5519,隆大,28.0,-0.45,-1.58,07/17,56.4,55.9,59.6,54.4,52.8,45.4,35.7,33.8,30.7,30.0,18.3,34.0
28,5234,達興材料,344.0,-20.0,-5.49,07/17,57.1,62.2,59.4,53.6,48.1,47.6,41.4,36.8,33.3,30.2,24.2,36.6
