排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2451,創見,258.0,7.5,2.99,4452,07/02,-10.9,3590.0,2738.0,12200.0,2536.0,319.0,310.0,122.0,,122.0
2,2630,亞航,50.8,-0.8,-1.55,11140,07/02,14.3,41.2,1700.0,7100.0,,,,-46.3,,-46.3
3,3694,海華,64.5,-1.9,-2.86,5757,07/02,104.0,1225.0,5200.0,5200.0,1667.0,2550.0,121.0,152.0,-17.2,152.0
4,00916,國泰全球品牌50,25.55,0.34,1.35,2627,07/02,643.0,-8.77,-7.14,5100.0,2500.0,-56.7,,,,
5,3594,磐儀,56.7,0.9,1.61,4114,07/02,37.5,780.0,2100.0,4300.0,,,633.0,4300.0,4300.0,4300.0
6,3324,雙鴻,1040.0,30.0,2.97,2354,07/02,-11.4,-11.4,-13.3,3800.0,3800.0,-61.4,-75.2,-93.3,-84.4,-93.3
7,8033,雷虎,186.0,0.0,0.0,53063,07/02,5.56,83.0,429.0,2546.0,2455.0,1247.0,1325.0,-20.8,4259.0,-20.8
8,6133,金橋,26.25,2.35,9.83,8693,07/02,1850.0,3800.0,3800.0,2500.0,1850.0,1850.0,212.0,1.3,,1.3
9,8227,巨有科技,214.0,15.5,7.81,1720,07/02,-13.3,-51.9,-10.3,2500.0,136.0,271.0,,1200.0,-80.2,1200.0
10,2352,佳世達,31.9,-0.45,-1.39,24224,07/02,-35.3,-47.9,1145.0,2239.0,2312.0,1166.0,12767.0,808.0,1052.0,808.0
11,1904,正隆,21.95,1.05,5.02,2899,07/02,,,2000.0,2000.0,,162.0,600.0,2000.0,-4.55,2000.0
12,2466,冠西電,78.4,7.1,9.96,3323,07/02,291.0,711.0,1464.0,1891.0,7200.0,,526.0,58.7,-10.2,58.7
13,2103,台橡,21.4,0.8,3.88,3100,07/02,2360.0,6050.0,6050.0,1657.0,,925.0,1950.0,324.0,,324.0
14,2010,春源,21.2,-0.5,-2.3,4216,07/02,,,,1500.0,,,,220.0,100.0,220.0
15,3605,宏致,90.1,4.5,5.26,31356,07/02,304.0,557.0,570.0,1495.0,1357.0,1141.0,4686.0,1188.0,93.6,1188.0
16,6285,啟碁,258.0,9.0,3.61,5625,07/02,55.0,,,1450.0,-92.7,-91.7,-60.3,72.2,-71.8,72.2
17,1312,國喬,14.45,0.65,4.71,53309,07/02,129.0,188.0,955.0,1439.0,2881.0,526.0,2308.0,915.0,3812.0,915.0
18,2855,統一證,49.75,-0.55,-1.09,5057,07/02,-2.56,20.6,14.3,1420.0,,124.0,334.0,14.3,,14.3
19,5443,均豪,121.5,-2.5,-2.02,4877,07/02,-9.0,21.3,49.2,1417.0,,128.0,30.0,93.6,-82.8,93.6
20,1609,大亞,38.15,-0.55,-1.42,6536,07/02,-21.6,107.0,61.1,1350.0,,-38.3,61.1,-45.3,-83.0,-45.3
21,1718,中纖,13.6,1.2,9.68,63747,07/02,-19.6,-64.7,-20.1,1242.0,923.0,206.0,,2671.0,85800.0,2671.0
22,1515,力山,38.95,3.5,9.87,7490,07/02,143.0,226.0,240.0,1222.0,3867.0,,4660.0,4660.0,396.0,4660.0
23,4157,太景*-KY,9.13,0.55,6.41,2209,07/02,550.0,550.0,550.0,1200.0,85.7,8.33,550.0,-72.9,-13.3,-72.9
