排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2885,元大金,66.7,-0.3,-0.45,07/16,65.8,69.5,76.0,74.1,66.1,57.5,55.3,58.9,53.9,53.3,48.5,57.1
2,1590,亞德客-KY,1350.0,-15.0,-1.1,07/16,80.6,77.3,75.0,72.6,70.1,76.6,75.0,73.4,73.1,72.5,54.7,72.6
3,00969B,元大零息超長美債,8.32,0.03,0.36,07/16,37.4,40.6,72.0,55.5,37.1,26.9,26.6,12.9,8.06,,,12.0
4,2330,台積電,2470.0,30.0,1.23,07/16,66.3,67.1,69.0,72.4,71.7,68.6,65.7,64.2,59.1,57.6,60.1,63.9
5,00968B,元大優息投等債,9.29,0.06,0.65,07/16,0.9,0.91,68.6,77.3,52.4,25.0,18.6,22.3,11.4,,,20.9
6,2360,致茂,1990.0,85.0,4.46,07/16,77.8,69.9,68.1,66.1,62.1,61.6,60.1,58.7,60.9,62.9,54.6,57.9
7,3130,一零四,203.5,-0.5,-0.25,07/16,94.2,88.9,66.8,69.5,74.8,66.3,51.7,47.4,46.2,47.9,46.3,47.4
8,00933B,國泰10Y+金融債,16.0,0.07,0.44,07/16,0.97,57.6,66.0,64.5,47.6,20.8,12.3,11.5,10.0,,,11.4
9,00943,兆豐電子高息等權,21.95,-0.35,-1.57,07/16,51.7,55.6,65.8,78.2,71.1,46.6,25.2,13.2,10.7,,,12.2
10,2393,億光,69.5,0.8,1.16,07/16,60.1,55.2,65.3,61.1,47.4,46.5,47.2,41.7,40.9,41.7,31.0,41.5
11,1611,中電,12.65,-0.15,-1.17,07/16,56.4,50.9,64.7,57.4,35.2,35.3,27.7,28.6,27.8,24.7,16.4,28.1
12,006205,富邦上証,41.0,-0.51,-1.23,07/16,44.7,79.5,64.7,62.9,46.1,26.8,12.4,8.44,6.58,7.32,7.58,7.95
