排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
601,6961,旅天下,51.3,0.3,0.59,26W30,07/24,66.7,0.0,66.7,0.0,33.3,0.0
602,6123,上奇,42.25,-0.2,-0.47,26W30,07/24,65.0,0.0,66.6,0.0,33.4,0.0
603,4564,元翎,16.05,-0.2,-1.23,26W30,07/24,64.0,-0.02,65.5,0.02,34.5,-0.02
604,2390,云辰,10.55,0.1,0.96,26W30,07/24,64.6,-0.03,66.4,-0.03,33.6,0.03
605,6294,智基,26.85,-0.05,-0.19,26W30,07/24,66.5,0.0,66.5,0.0,33.5,0.0
606,2230,泰茂,26.5,0.15,0.57,26W30,07/24,63.0,-0.13,68.2,-1.55,31.8,1.55
607,3430,奇鈦科,109.5,-6.5,-5.6,26W30,07/24,66.7,0.13,66.7,0.13,33.5,0.0
608,00945B,凱基美國非投等債,14.68,-0.02,-0.14,26W30,07/24,66.1,-0.73,68.0,-0.95,32.0,0.95
609,3485,敘豐,210.5,-4.0,-1.86,26W30,07/24,62.0,0.0,66.5,0.0,33.5,0.0
610,3376,新日興,184.5,-4.0,-2.12,26W30,07/24,65.6,1.36,67.9,2.29,32.1,-2.29
611,4102,永日,19.0,-0.05,-0.26,26W30,07/24,60.1,-0.15,66.5,-0.15,33.5,0.15
612,3693,營邦,527.0,-10.0,-1.86,26W30,07/24,60.6,0.03,66.4,0.0,33.6,0.0
613,8289,泰藝,41.9,-0.95,-2.22,26W30,07/24,63.8,0.0,66.4,0.0,33.6,0.0
614,5488,松普,13.5,0.3,2.27,26W30,07/24,63.1,-0.32,65.1,-0.18,34.9,0.18
615,3543,州巧,36.0,-0.6,-1.64,26W30,07/24,62.9,0.26,67.7,1.16,32.3,-1.16
616,1813,寶利徠,11.5,0.0,0.0,26W30,07/24,62.4,0.0,66.3,0.0,33.7,0.0
617,6148,驊宏資,28.05,0.0,0.0,26W30,07/24,66.3,0.0,66.3,0.0,33.7,0.0
618,2731,雄獅,145.0,-1.0,-0.68,26W30,07/24,62.4,0.0,66.3,0.0,33.7,0.0
619,5443,均豪,95.1,-0.1,-0.11,26W30,07/24,65.2,0.43,65.7,-0.73,34.3,0.73
620,1595,川寶,60.4,-1.5,-2.42,26W30,07/24,63.2,1.46,66.3,-1.8,33.7,1.8
621,8422,可寧衛*,26.3,0.15,0.57,26W30,07/24,65.6,-0.01,66.4,-0.02,33.6,0.02
622,6163,華電網,40.65,-0.6,-1.45,26W30,07/24,62.3,0.79,63.5,0.79,36.5,-0.79
623,8114,振樺電,225.5,0.0,0.0,26W30,07/24,62.4,-0.14,66.3,0.04,33.7,-0.04
624,6209,今國光,74.3,-2.4,-3.13,26W30,07/24,62.5,-0.75,66.5,0.13,33.5,-0.13
625,6643,M31,437.0,-18.0,-3.96,26W30,07/24,66.2,0.0,66.2,0.0,33.8,0.0
