"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"22","4104","佳醫","70.7","+0.9","+1.29","07/13","+48.1","+50.6","+41.4","+37.4","+36","+17.8","-3.72","-4.56","-5.48","-4.36","-0.78","-4.7"
"23","2606","裕民","63.9","+0.8","+1.27","07/13","+45.1","+37.4","+39.8","+36.8","+25.5","+22.3","+16.3","+11.6","+5.34","+1.39","+0.63","+13"
"24","6266","泰詠","26.2","+0.9","+3.56","07/13","+41.3","+39.4","+37.8","+36.4","+24","+7.9","-3.16","-4.04","-3.93","-0.14","-0.31","-3.83"
"25","2015","豐興","62.5","+1","+1.63","07/13","+63.2","+35.1","+35.1","+36.3","+24.9","-0.97","+10.9","+6.31","+6.27","+2.32","-0.85","+6.24"
"26","5515","建國","41.75","+0.55","+1.33","07/13","+39.3","+38.6","+32.8","+35.5","+18.4","-3.2","+1.32","+6.42","+3.74","+1.98","+0.81","+5.54"
"27","8467","波力-KY","110","-4.5","-3.93","07/13","+21.9","+31.1","+25.2","+35","+20.3","+19.5","+13.6","+3.74","+1.09","+0.07","+0.07","+2.32"
"28","2023","燁輝","14.2","+0.3","+2.16","07/13","+34","+24.5","+34.4","+34.6","-9.03","-11","-8.83","-12.3","-12.2","-2.41","-0.31","-12.3"
"29","6214","精誠","141","-2.5","-1.74","07/13","+23.8","+40.4","+37.1","+33.9","+20.3","+0.08","+6.19","+5.72","+1.52","+0.21","+0.6","+4.21"
"30","6965","中傑-KY","80","0","0","07/13","+20.6","+40.9","+45.6","+33.7","+10.8","+6.57","+3.34","+1.01","+0.2","","","-0.36"
"31","00931B","統一美債20年","13.53","-0.02","-0.15","07/13","+33.6","+20.4","-2.47","+33.6","+36.4","+50.7","+46.4","+52.8","+36.7","","","+33.2"
"32","1734","杏輝","32.95","-0.15","-0.45","07/13","+14.9","+4.95","+4.93","+32.7","+28.7","+22.9","+3.39","+5.31","+2.83","-1.43","+0.2","+4.4"
"33","2923","鼎固-KY","28.75","+1.6","+5.89","07/13","+57.7","+16.9","+32.1","+32.6","+29.6","+22.4","+24.5","+12.3","+2.06","+2.55","+3.98","+12.3"
"34","2892","第一金","33.65","+0.05","+0.15","07/13","+18.3","+9.31","+37.1","+31.8","-23.7","-13.5","-7.12","-3.93","+1.56","+1.25","+0.76","-3.72"
"35","6176","瑞儀","90","-0.6","-0.66","07/13","+4.01","+15.6","+23.9","+31.7","+27.2","+20.8","+5.85","+4.19","+5.15","0","-0.12","+5.06"
"36","9925","新保","41.3","0","0","07/13","+32.5","+46.6","+42.3","+30.8","+24.8","+14.8","-4.3","-3.17","-2.24","-0.84","-0.18","-2.65"
"37","2101","南港","34.55","+0.55","+1.62","07/13","+29.6","+25.4","+15.9","+30.7","+22.8","+11.3","+8.12","+4.7","+1.42","+0.08","+0.25","+4.04"
"38","00757","統一FANG+","130.8","-0.05","-0.04","07/13","+58.9","+53.8","+25.6","+30.2","+28.3","+27.4","+19.5","+12.3","+8.89","+3.46","","+12.3"
"39","1341","富林-KY","58.2","0","0","07/13","0","0","0","+30","+16.4","+5.65","+9.62","+5.12","+1.19","+0.47","","+5.25"
"40","3040","遠見","38.1","+0.6","+1.6","07/13","+52.6","+48.6","+50","+29.7","+27.4","+4.12","+0.97","+1.83","-2.15","-0.54","-0.42","+1.11"
"41","9918","欣天然","43.5","-0.25","-0.57","07/13","0","+41.8","+36.2","+29.7","+13.9","+22.5","+11.2","+1.5","+1.45","+1.14","+0.77","+1.5"
"42","1215","卜蜂","113.5","+1.5","+1.34","07/13","+30.4","+31.8","+25.3","+29.6","-1.3","-5.44","-7.48","-7.33","-6.77","-1.29","-0.35","-6.49"
"43","3705","永信","54.9","+0.3","+0.55","07/13","+32.3","+25.2","+12.7","+29.5","+13","-4.82","+0.4","-5.37","-10.2","-1.81","-1.16","-5.33"
"44","2845","遠東銀","13.35","+0.15","+1.14","07/13","+51.8","+43.3","+15.3","+29.3","+1.29","-12","-4.06","-5.31","-3.9","-1","-0.32","-4.89"
"45","2812","台中銀","20.65","+0.05","+0.24","07/13","+19.6","+20.2","+11","+29.2","+33.8","+25.6","-7.26","-6.29","-6.57","-2.19","-0.41","-7.1"
"46","8482","商億-KY","47.95","+0.05","+0.1","07/13","+14.1","+19.6","+30.3","+29.1","+24.2","+23","+23.4","+7.47","+1.44","+0.16","","+7.08"
"47","2889","國票金","15.85","+0.05","+0.32","07/13","+3.17","+13","+21.3","+29.1","+20.2","+14.8","+6.23","-0.21","-4.28","-0.3","-1.51","+0.87"
"48","2884","玉山金","34.6","-0.15","-0.43","07/13","+3.31","+16.8","+22.4","+28.9","+7.79","-3.85","+5.36","+4.56","-3.28","+0.97","-3.66","+2.46"
"49","9802","鈺齊-KY","74.7","-0.3","-0.4","07/13","+19.2","+42","+25.2","+28.2","+20.6","+3.7","+0.92","-2.18","-0.33","+0.1","+0.06","-3.64"
"50","5530","龍巖","48.8","-0.9","-1.81","07/13","-26.6","+11.1","+16.4","+27.8","+29.7","+5.9","-5.12","-8.19","-10.6","-2.33","-1.46","-8.4"
"51","2527","宏璟","45.65","+3.05","+7.16","07/13","+40.6","+39.4","+32.6","+27.5","+19.1","+8.21","+6.98","+5.05","+2.38","+0.67","+2.68","+5.14"
"52","2385","群光","106","-1","-0.93","07/13","+6.03","+27.1","+37.6","+27.4","+17.5","+10.7","-0.05","-0.08","+2.2","-3.71","-3.34","+1.54"
"53","6561","是方","326.5","-4","-1.21","07/13","-13.4","-7.76","+15.3","+27.3","+7.73","-5.62","+3.45","-4.38","-10.6","-5.71","","-6.29"
"54","4130","健亞","28.15","+0.3","+1.08","07/13","+59.9","+58.5","+45.8","+27.1","+43.4","+35","+5.87","-0.82","-0.15","-0.46","-0.14","-1.34"
"55","4438","廣越","61","-0.5","-0.81","07/13","+31.5","+27.4","+14.8","+26.9","+29.6","+17.3","+1.99","-2.68","-0.28","-1.94","","-1.7"
"56","1463","強盛新","17.8","-0.2","-1.11","07/13","-7.84","+18.9","+16.9","+26.7","+23.9","+12.3","+29.8","+33.6","+9.85","+6.9","+1.55","+34.6"
"57","00652","富邦印度","33.18","-0.02","-0.06","07/13","+22.7","+16.9","+6.36","+26.5","+38.6","+25.9","+7.32","+3.46","+1.98","+0.16","+0.58","+3.36"
"58","2890","永豐金","40.2","-0.25","-0.62","07/13","+15.2","+0.22","+15.9","+26","-9.98","-3.29","+10.8","+9.56","+5.56","+2.57","+0.17","+9.01"
"59","6811","宏碁資訊","220","-6","-2.65","07/13","-32.3","-3.87","+19.2","+25.6","+24.5","+4.59","+5.62","+1.55","+0.04","+0.05","","+1.17"
"60","6414","樺漢","388.5","-5.5","-1.4","07/13","+26","+16.9","+15.9","+25.2","+30.8","+34","+25.1","+18.6","+9.84","+2.94","+1.08","+17.8"
"61","6491","晶碩","365.5","-9.5","-2.53","07/13","+37.8","+30.6","+19.8","+25","+28.6","+29.4","+21.4","+17.1","+10.8","+2.46","","+16.4"
"62","4736","泰博","126.5","+0.5","+0.4","07/13","+10.3","+25.1","+16","+24.8","+31.9","+19.7","-3.64","-2.05","-1.84","-1.14","-0.35","-1.63"
"63","00898","國泰基因免疫革命","9.35","-0.19","-1.99","07/13","+62.3","+60.2","+49.1","+24.8","+28","+42","+44","+41.6","+37.9","+34.8","","+41.5"
"64","7791","皇家可口","62.7","+0.4","+0.64","07/13","+30.8","+27.2","+23.1","+24.2","+20.1","+2.65","-1.98","-1.74","","","","-1.39"
"65","7827","漢康-KY創","171","-14","-7.57","07/13","+0.62","+17","+21.9","+24.1","+21","+22","","","","","",""
"66","2908","特力","21.8","-0.05","-0.23","07/13","+14.7","+34.4","+52.3","+24","+29.8","+13.5","+9.4","+4.68","+3.29","-1.54","-3.52","+2.96"
"67","2912","統一超","239.5","-1.5","-0.62","07/13","+36.4","+36.7","+25.9","+23.9","+14.9","-7.29","-20.7","-8.93","-11.8","-12.6","-7.79","-9.3"
"68","1216","統一","78.5","+0.1","+0.13","07/13","+25.9","+16.5","+19.5","+23.8","+18","-5.99","-1.31","-4.04","-10.8","-6.08","-5.52","-4.57"
"69","8462","柏文","160","+1","+0.63","07/13","+31.5","+17.7","+16.1","+23.7","+30.7","+15.1","+5.25","+2.57","+1.98","+0.36","+0.14","+4.21"
"70","009817","國泰日本不動產","9.05","+0.02","+0.22","07/13","-1.78","+41.1","+38.1","+23.6","+25.3","+23","+19.6","","","","",""
"71","6505","台塑化","63.1","+4.3","+7.31","07/13","+26.6","+22.2","+22.4","+23.5","+12.6","+12.5","+11.2","+2.79","+4.98","-0.3","-2.03","+2.92"
"72","2852","第一保","27","+0.2","+0.75","07/13","+41.9","+34.1","+28.4","+23.2","+31.8","+12.9","+11.2","-1.1","+0.17","+1.21","+0.19","-1.4"
"73","00661","元大日經225","86.25","-0.95","-1.09","07/13","+43","+45.6","+35.5","+23","+18.3","+12.1","+15","+5.66","+2.6","+1.03","+0.45","+5.4"
"74","00756B","群益投等新興公債","31.83","-0.02","-0.06","07/13","+10.6","+6.17","-2.85","+22.9","+98.5","+98.5","+94.3","+88.2","+89.6","+68.7","","+91.6"
"75","4938","和碩","82.6","-0.1","-0.12","07/13","+16.9","+9.41","+12.2","+22.9","+26.6","+11.6","-6.26","-0.96","-0.47","-1.68","-1.98","+0.22"
"76","3029","零壹","102","-1","-0.97","07/13","+37.8","+34.7","+17","+22.7","+22.9","+12.9","+2.08","+0.22","-0.82","+0.02","-0.02","-0.37"
"77","8415","大國鋼","34.85","+0.1","+0.29","07/13","+40.1","+17.9","+18.9","+22.6","-3.71","-3.07","+10.2","+9.63","+5.67","+1.48","","+8.55"
"78","3704","合勤控","49.85","+4.5","+9.92","07/13","+38.4","+35.7","+32.9","+22.6","+9.23","+8.41","+9.83","+5.48","+1.7","-0.86","+0.15","+5.37"
"79","6188","廣明","77.7","-0.8","-1.02","07/13","+12","+4.23","+9.3","+22.4","+34.1","+16.5","+7.38","+3.41","-0.38","-0.11","+0.03","+1.44"
"80","00971","野村美國研發龍頭","17.11","+0.02","+0.12","07/13","+72.6","+59.8","+55.9","+22.4","+13.1","+6.88","+12.7","+8.11","+6.12","","","+7.52"
"81","5607","遠雄港","51.1","-0.3","-0.58","07/13","+8.13","+14.3","+17.9","+22.4","+14.6","+5.36","+13.3","+7.11","+5.52","+0.61","+0.25","+7.25"
"82","2397","友通","59.2","+0.7","+1.2","07/13","+34.5","+16.9","+13.7","+22.3","+28.4","+12.7","+11.5","+9.14","+0.28","+0.54","+0.31","+9.29"
"83","1623","大東電","231.5","+5","+2.21","07/13","+6.74","-7.69","-7.8","+22.3","+23","+19.5","+6.34","","","","",""
"84","3033","威健","50.9","+1.3","+2.62","07/13","+29.6","+28.7","+25.4","+22.2","+16.9","+12.9","+9.07","+8.22","+4.9","+1.82","+1.3","+7.39"
"85","1723","中碳","86.5","+2.1","+2.49","07/13","+40.4","+32.2","+26.2","+21.7","+8.33","+9.76","+10.2","+6.9","+1.07","-0.52","+0.27","+6.76"
"86","1476","儒鴻","341","+6","+1.79","07/13","+27.6","+13.4","+7.3","+21.5","+13.9","-4.92","-7.72","-5.61","-3.47","-5.02","-1.26","-4.13"
"87","1604","聲寶","23.45","+0.05","+0.21","07/13","+26.8","+15.2","+10","+21.5","+27.5","+20.2","+0.91","+2.55","+0.08","-2.04","-2.42","+1.61"
"88","1783","和康生","40","-0.35","-0.87","07/13","+13","+12.7","+12.1","+21.4","+19.3","+7.52","-1.74","+0.27","-2.12","+0.48","+0.02","+0.33"
"89","8050","廣積","60.9","+2.7","+4.64","07/13","+30.8","+27.7","+17.9","+21.4","+21.7","+18.1","+3.5","+3.28","+1.6","+0.08","+0.09","+3.11"
"90","6805","富世達","1410","-50","-3.42","07/13","-11.7","+16.6","+27.1","+21.3","+7.31","+0.43","+2.79","+0.64","+0.58","","","+0.59"
"91","4114","健喬","33.3","-0.05","-0.15","07/13","+9.06","+16.7","+5.72","+21.3","+21.9","+18","+0.18","-4.81","-2.81","+0.77","+0.18","-4.78"
"92","6918","愛派司","74","-0.1","-0.13","07/13","+16.6","+27.8","+16.3","+21.2","+2.51","+1.49","+0.86","-1.15","+1.03","","","-1.24"
"93","5876","上海商銀","44.15","+1.35","+3.15","07/13","+47.4","+41.1","+34.6","+20.9","-5.77","-23.2","-10.1","-9.61","-5.91","-1.59","","-9.8"
"94","2539","櫻花建","40.95","+1.65","+4.2","07/13","+29.2","+32.2","+11.2","+20.8","+25.7","+11.7","-4.59","-5.04","-8.75","-1.43","-0.11","-5.27"
"95","2880","華南金","39","+0.15","+0.39","07/13","+16.3","+6.69","+19","+20.7","+8.02","-12.4","-15.4","-8.68","-7.96","-3.46","-1.21","-8.33"
"96","6469","大樹","78.5","+0.5","+0.64","07/13","+41.1","+45.9","+30.5","+20.6","+24.1","+16","+1.56","-6.96","-3.81","-1.15","-0.32","-6.24"
"97","2359","所羅門","148","+10","+7.25","07/13","+34.5","+31.7","+28.3","+20.6","+14.6","+11.1","+3.05","+2.82","+1","-0.02","+0.07","+2.73"
"98","2031","新光鋼","39.6","+1.25","+3.26","07/13","+67","+49.3","+30.2","+20.5","+3.31","-2.57","-3.99","-2.54","-4.14","-1.53","-0.03","-2.99"
"99","6217","中探針","242.5","-7.5","-3","07/13","+23.3","+14.3","+19.4","+20.4","+4","-2.28","-2.43","-0.51","-0.17","-0.08","-0.08","-0.15"
"100","2201","裕隆","28.25","-0.2","-0.7","07/13","+5.72","+4.28","-0.93","+20.4","+20.3","+7.58","+1.08","-1.65","-2.82","-2.04","-0.8","-3.61"
"101","5007","三星","55.8","0","0","07/13","-13.3","+8.23","+11.5","+20.2","+14.8","+5.25","+7.45","+2.46","-0.21","+0.34","-1.14","+2.12"
"102","1234","黑松","33.3","+0.1","+0.3","07/13","+43","+36.6","+31.8","+20.2","+2.39","+12.8","+2.89","+0.97","-2.69","-5.23","-2.32","+0.77"
"103","7786","東方風能","134","+1.5","+1.13","07/13","+29.2","+24.2","+27.4","+20.1","+26","+21.9","+1.18","+0.94","","","","+2.7"
"104","4166","友霖","26.95","-0.3","-1.1","07/13","-9.98","-6.26","+4.18","+19.9","+16","+11.1","+1.07","-0.71","","","","-0.96"
"105","4974","亞泰","70.8","+0.3","+0.43","07/13","+15.3","+29.2","+20.6","+19.9","+27.2","-0.71","+3.62","-1.23","-3.37","-0.52","+0.08","-0.95"
"106","1442","名軒","28.75","+0.3","+1.05","07/13","+44.7","+29.2","+15.8","+19.8","+9.03","-3.73","-17.3","-20.5","-6.38","+1.58","+1.35","-18.8"
"107","2106","建大","17.5","+0.1","+0.57","07/13","+16.6","+16.6","+16.6","+19.8","+7.16","-5.06","-3.4","-3.77","-6.63","+1.43","-0.11","-4.85"
"108","00657","國泰日經225","78.15","-1.1","-1.39","07/13","+32.9","+41.6","+25.2","+19.8","+16.1","+15.4","+5.52","+2.47","+1.34","+1.85","+1.31","+2.45"
"109","5258","虹堡","54.6","+1.8","+3.41","07/13","+22.2","+25.4","+23.7","+19.8","+16.1","+10.3","-2.84","-0.71","-0.04","-0.05","","-0.86"
"110","9941","裕融","81.6","+0.6","+0.74","07/13","+19","+14.2","+7.94","+19.6","+22.3","-1.78","-13.2","-9.93","-5.71","-2.42","-1.05","-9.89"
"111","8021","尖點","508","-13","-2.5","07/13","+6.11","+9.35","+29.6","+19.5","+1.41","+1.94","+1.41","+0.84","+0.05","+0.15","+0.11","+0.73"
"112","6177","達麗","46.1","+0.8","+1.77","07/13","+45.8","+32.7","+20.1","+19.5","-15.5","-10.3","-3.03","-4.33","+1.65","+0.62","+0.65","-0.9"
"113","6690","安碁資訊","165","-1.5","-0.9","07/13","+6.24","+17.3","+14.6","+19.5","-3.32","-17.6","-3.73","-1.96","-1.55","-0.01","","-1.81"
"114","2882","國泰金","96.7","+0.4","+0.42","07/13","+24.1","+0.64","-7.54","+19.3","+25.3","+12.9","+17.4","+12.5","+13.3","+1.82","+0.55","+12.4"
"115","4167","松瑞藥","20.65","-0.3","-1.43","07/13","+2.64","+2.14","+3.21","+19.1","+22.5","+12.1","+4.29","+3.17","+0.23","+0.25","+0.21","+2.67"
"116","4953","緯軟","124.5","-3","-2.35","07/13","+1.44","+12.2","+2.31","+19.1","+6.36","-10.6","+3","-2.11","+3.66","-0.46","+0.2","+0.88"
"117","1709","和益","26.8","+2.4","+9.84","07/13","+34.8","+25.6","+22.7","+18.8","+14.2","+13.8","+14.9","+12.3","+9.49","+2.43","+0.27","+12.1"
"118","6163","華電網","45.7","-0.5","-1.08","07/13","+3.82","+7.63","+12","+18.7","+22.4","+8.1","-0.68","-0.38","-0.45","-0.23","-0.09","-0.48"
"119","6875","國邑*","37.25","0","0","07/13","+20.4","+3.77","-6.59","+18.6","+15.6","+14.5","-1.55","-1.61","-0.45","","","-1.94"
"120","6183","關貿","90.2","0","0","07/13","+13.5","+11","+26.9","+18.6","+14.2","+7.78","+7.49","+2.24","-1.21","+0.59","+0.17","+1.97"
"121","2377","微星","149.5","+4.5","+3.1","07/13","+21.2","+23.3","+26.4","+18.5","+3.81","+2.75","+0.12","-1.56","-4.19","-4.08","-1.37","-1.49"
"122","1454","台富","12.65","-0.15","-1.17","07/13","+8.32","+14","+17.4","+18.4","+16.2","+11.4","+0.64","+0.98","+0.38","-0.14","+0.04","+0.92"
"123","5475","德宏","179.5","-13","-6.75","07/13","+28.8","+19.6","+21.5","+18.3","+10.2","+5.08","+3.64","+1.65","+1.25","+0.94","+0.33","+1.08"
"124","5481","新華","20.65","-0.35","-1.67","07/13","+3.87","+15.8","+14.4","+18.2","+9.72","+1.83","-1","-4.14","-2.4","-0.32","+0.69","-2.33"
"125","2883","凱基金","29.8","-0.25","-0.83","07/13","+11.1","-2.29","+7.43","+18.1","+17.9","+13","-5.17","+2.7","+5.2","+2.94","+0.48","+3.32"
"126","7610","聯友金屬-創","2425","+215","+9.73","07/13","-13.2","+3.49","+17.6","+18","+20.6","+20.8","+5.4","+3.03","","","","+3.04"
"127","2371","大同","28.1","+0.4","+1.44","07/13","+39.6","+40","+24.6","+17.9","+18.9","-1.13","-6.83","-4.66","-1.59","-1.46","-0.27","-4.36"
"128","5536","聖暉*","1180","-35","-2.88","07/13","+17.4","+6.69","+8.85","+17.8","+20.4","+16.6","+16.2","+10","+1.23","+2.73","+2.35","+8"
"129","6743","安普新","30.35","-0.55","-1.78","07/13","-9.26","-2.76","+1.01","+17.8","-12.5","-0.35","-1.18","-1.82","-0.87","-0.17","","-1.82"
"130","1459","聯發","11.7","+0.05","+0.43","07/13","+6.5","+37.2","+29.6","+17.8","+17.9","+4.73","+6.72","+2.69","+0.45","+0.18","-0.17","+2.7"
"131","3416","融程電","185","+3.5","+1.93","07/13","+35.9","+13.2","+17.6","+17.7","+18.9","+13.1","+2.74","+1.7","+0.51","-0.71","+0.27","+1.47"
"132","1730","花仙子","51.5","+0.2","+0.39","07/13","+42.2","+27.1","+21.6","+17.7","+8.35","+8.42","+2.96","+1.46","-0.22","+0.48","-0.29","+1.03"
"133","8927","北基","21.5","-0.85","-3.8","07/13","-40.1","-1.52","+3.11","+17.7","+22.4","+17.1","+4.92","+3.04","+1.19","+0.33","+0.24","+2.44"
"134","8341","日友","76.2","-0.4","-0.52","07/13","+17.4","+10.7","+13.1","+17.6","+19.1","+5.52","+9.7","-0.31","+2.37","+0.78","+0.38","-0.49"
"135","4506","崇友","122.5","-0.5","-0.41","07/13","+48.3","+39.4","+27.8","+17.6","+13.8","+21","+13.5","+13.1","+10.6","+0.07","+1.04","+11.4"
"136","2353","宏碁","31.95","-0.55","-1.69","07/13","-33.5","+6.98","+16.8","+17.5","+19.9","+10.9","+2.43","+0.02","-4.4","-3.41","-0.5","-1.02"
"137","2528","皇普","21.4","-1.05","-4.68","07/13","+9.64","+21.1","+18.7","+17.5","-2.16","+4.91","-2.95","-13.1","-6.52","-1.11","-0.54","-13.2"
"138","6112","邁達特","44.6","+0.25","+0.56","07/13","+1.5","+8.88","+14.9","+17.4","-5.33","-9.3","-2.86","-1.62","+0.02","-0.37","-0.12","-1.33"
"139","1808","潤隆","30.8","+0.7","+2.33","07/13","+44.8","+35.8","+19","+17","+1.16","-6.22","-5.42","-7.63","+0.53","-1.75","-0.97","-4.56"
"140","1733","五鼎","30.65","+0.35","+1.16","07/13","+18.1","+39.4","+15","+16.9","+18.8","+4.8","-1.66","-4.73","-4.74","-0.55","-0.53","-4.38"
"141","6752","叡揚","99.7","-0.8","-0.8","07/13","-7.56","+7.86","+7.36","+16.9","+23","+4.98","-4.16","-4.34","-9.61","+0.08","","-4.99"
"142","6192","巨路","121","+1","+0.83","07/13","+53.6","+46.9","+28.5","+16.8","+21.4","+3.12","+5.1","+6.89","+7.62","+2.88","+2.15","+8.12"
"143","5278","尚凡*","24.35","+0.2","+0.83","07/13","+27.2","+20.2","+12.4","+16.8","+17.9","+16.3","+0.77","-1.92","-2.06","-1.82","-1.4","-1.72"
"144","2542","興富發","43.25","-0.35","-0.8","07/13","-13.9","-15.1","-19.1","+16.7","-7.66","-1.66","-3.43","-2.16","-4.14","-1.42","-2.52","-1.66"
"145","5009","榮剛","34.95","+1.85","+5.59","07/13","+34","+24.7","+14.2","+16.6","+17.5","+2.07","+3.53","+1.45","-0.34","-1.26","-0.13","+1.82"
"146","6861","睿生光電","263","-29","-9.93","07/13","+12.8","+16.2","+19.7","+16.6","+9.12","-0.21","-1.22","-0.89","-0.87","-0.71","","-0.82"
"147","1909","榮成","10.25","-0.05","-0.49","07/13","-4.83","-27.4","-0.28","+16.4","+21.4","+16","+0.41","-0.91","-1.22","-2.23","-0.5","-1.43"
"148","8446","華研","87","+1.5","+1.75","07/13","+15.3","+12.8","+12.2","+16.3","+20.4","+16","-7.16","-8.02","-5.17","-0.43","-0.21","-7.67"
"149","2820","華票","16.65","-0.4","-2.35","07/13","-57.8","-46","-16.7","+16.2","-2.19","+6","+7.7","+6.96","+7.43","+5.96","+0.63","+5.66"
"150","8183","精星","34.9","+1.65","+4.96","07/13","+25.4","+20.9","+20.9","+16.2","+5.03","+4.92","-1.18","-0.41","-0.3","-0.06","0","-0.2"
"151","6577","勁豐","79.5","-0.5","-0.62","07/13","+10.6","-16.9","+11.2","+16.2","+8.5","-3.1","-1.08","-1.49","-2.54","-1.28","","-1.77"
"152","2801","彰銀","23.85","-0.2","-0.83","07/13","-13.3","+6.45","+5.55","+16.2","-30.8","-8.26","-4.34","-4.47","-0.74","+2.79","+1.16","-2.38"
"153","8076","伍豐","26.05","-0.5","-1.88","07/13","-10.2","+13","+12.8","+16.2","+16.1","+7.24","+0.05","-0.3","-0.74","-0.16","-0.03","-0.19"
"154","00916","國泰全球品牌50","26.08","+0.04","+0.15","07/13","+40","+22.3","+12.3","+16.2","+15.7","+9.42","+2.98","+2.61","+4.34","+1.59","","+2.6"
"155","6165","浪凡","50.8","+0.7","+1.4","07/13","+36.7","+10.4","+2.23","+16.1","+20.6","+7.28","+18.3","+12","+2.11","+1.46","+0.65","+10.6"
"156","2530","華建","19.6","-0.15","-0.76","07/13","-42.7","-0.72","+3.94","+15.8","-8.19","-13.4","-11.4","-11.3","-6.05","+0.52","+0.28","-11.8"
"157","8016","矽創","327","-36","-9.92","07/13","-8.99","+0.48","+3.76","+15.8","+11.9","+12.3","+8.53","+8.02","+5.48","+1.62","+0.41","+8.15"
"158","6606","建德工業","25.4","+0.35","+1.4","07/13","+23.4","+12.4","+9.18","+15.8","+14.1","+5.91","+3.58","+1.63","-0.67","+0.5","","+1.6"
