排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00661,元大日經225,84.05,1.9,2.31,143,07/20,0.0,0.0,600.0,438.0,400.0,483.0,84.2,536.0,106.0,79.5
2,00733,富邦臺灣中小,62.25,-2.1,-3.26,1344,07/20,123.0,310.0,388.0,170.0,297.0,123.0,32.3,-13.0,-66.5,-50.0
3,00907,永豐優息存股,16.27,-0.03,-0.18,1370,07/20,0.72,619.0,336.0,250.0,371.0,405.0,1322.0,1950.0,39.1,1383.0
4,00408A,主動第一金優股息,9.65,0.0,0.0,16246,07/20,3.83,74.7,328.0,,,,,,,
5,0050,元大台灣50,99.2,-0.95,-0.95,373785,07/20,223.0,269.0,287.0,355.0,348.0,416.0,576.0,667.0,658.0,600.0
6,6831,邁科,551.0,-61.0,-9.97,447,07/20,28.5,134.0,247.0,,,,,,,
7,2412,中華電,139.0,1.0,0.72,26232,07/20,76.7,335.0,240.0,287.0,434.0,1007.0,903.0,560.0,233.0,321.0
8,1232,大統益,159.5,-9.0,-5.34,1129,07/20,-2.52,149.0,219.0,296.0,3762.0,4314.0,6080.0,1526.0,1718.0,3762.0
9,00703,台新MSCI中國,19.75,0.51,2.65,50,07/20,58.3,217.0,217.0,533.0,1800.0,850.0,850.0,58.3,-51.3,58.3
10,1203,味王,47.1,1.15,2.5,88,07/20,50.0,200.0,200.0,200.0,200.0,50.0,-72.7,-72.7,-78.6,-72.7
11,6277,宏正,76.0,-2.0,-2.56,4701,07/20,-7.6,160.0,152.0,139.0,155.0,93.5,14.8,65.7,127.0,74.9
12,00709,富邦歐洲,40.75,0.55,1.37,72,07/20,33.3,33.3,100.0,33.3,100.0,100.0,-20.0,,-33.3,-55.6
13,009812,野村日本東證,12.29,0.18,1.49,311,07/20,0.0,100.0,100.0,100.0,100.0,-33.3,-93.4,-85.2,,-91.1
14,006201,元大富櫃50,39.8,-1.5,-3.63,646,07/20,101.0,95.1,98.0,202.0,257.0,134.0,143.0,1220.0,111.0,560.0
15,9926,新海,50.8,0.0,0.0,56,07/20,87.5,87.5,87.5,66.7,66.7,66.7,-81.9,650.0,25.0,1400.0
16,00985D,主動貝萊德優投等,10.2,0.01,0.1,502,07/20,0.0,0.0,77.0,5300.0,5300.0,800.0,10700.0,,,
17,1268,漢來美食,173.0,3.5,2.06,123,07/20,72.7,72.7,72.7,72.7,171.0,111.0,-63.5,-81.2,-66.1,-81.6
18,2867,三商壽,9.23,0.25,2.78,28062,07/20,1.16,57.8,70.5,13.8,3.87,-26.7,,,,
19,00678,群益那斯達克生技,40.92,0.64,1.59,413,07/20,13.0,62.5,62.5,62.5,18.2,36.8,420.0,-53.6,-65.3,-49.0
20,00988B,玉山嚴選非投債,19.96,0.0,0.0,2499,07/20,2.68,7.72,58.2,666.0,793.0,853.0,,,,
21,00406A,主動中信台灣收益,8.72,-0.1,-1.13,79687,07/20,8.49,38.0,56.0,59.6,101.0,216.0,,,,
22,00986A,主動台新龍頭成長,14.38,0.19,1.34,608,07/20,-26.5,54.3,54.3,56.5,5.88,170.0,-7.69,-38.3,,-70.8
23,009811,統一美國50,13.09,0.01,0.08,1961,07/20,68.2,45.1,51.0,60.9,32.1,-8.64,-50.3,-84.9,,-81.8
24,00901,永豐智能車供應鏈,41.57,-0.38,-0.91,372,07/20,0.0,50.0,50.0,50.0,200.0,-40.0,-72.7,-98.6,-70.0,-99.2
25,00858,永豐美國500大,36.77,0.08,0.22,338,07/20,47.4,47.4,47.4,55.6,124.0,133.0,64.7,-80.8,-92.4,-61.4
26,00968B,元大優息投等債,9.32,0.01,0.11,1346,07/20,44.9,44.9,44.9,47.9,9.23,-2.74,2.9,1.43,-85.2,-37.7
27,00981T,平衡凱基雙核收息,11.95,0.01,0.08,3321,07/20,31.2,44.8,44.8,44.8,-67.7,-67.9,20.0,-49.4,,20.0
28,4171,瑞基,19.6,1.2,6.52,3437,07/20,53.3,45.2,43.8,42.4,46.2,54.1,38.0,62.6,5.94,32.2
29,2886,兆豐金,48.2,0.6,1.26,45571,07/20,28.5,61.5,42.8,46.7,3.68,30.2,-28.4,-25.1,-37.7,-34.6
30,00915,凱基優選高股息30,30.27,-0.44,-1.43,4232,07/20,5.71,23.3,42.3,48.0,23.3,-71.8,-71.8,-95.5,-97.0,-91.2
31,4506,崇友,123.0,1.0,0.82,81,07/20,40.0,40.0,40.0,40.0,-12.5,250.0,133.0,133.0,-95.5,75.0
