證券代號,證券名稱,交易別,成交價,成交股數,成交金額
6464,台數科,逐筆交易,78.00,"1,100,000","85,800,000"
1560,中砂,配對交易,644.67,"41,000","26,431,470"
2033,佳大,配對交易,13.80,"1,408,000","19,430,400"
2301,光寶科,配對交易,199.25,"92,000","18,331,000"
2308,台達電,配對交易,"1,588.98","39,050","62,049,669"
2308,台達電,配對交易,"1,588.96","31,950","50,767,272"
2327,國巨*,配對交易,563.00,"1,261,000","709,943,000"
2330,台積電,配對交易,"2,317.50","10,000","23,175,000"
2330,台積電,配對交易,"2,299.38","6,769","15,564,503"
2330,台積電,配對交易,"2,299.33","8,231","18,925,785"
2330,台積電,配對交易,"2,292.19","6,762","15,499,789"
2330,台積電,配對交易,"2,292.14","8,238","18,882,649"
2330,台積電,配對交易,"2,286.19","7,200","16,460,568"
2330,台積電,配對交易,"2,286.18","7,800","17,832,204"
2330,台積電,配對交易,"2,285.08","11,340","25,912,807"
2330,台積電,配對交易,"2,285.07","283,000","646,674,810"
2330,台積電,配對交易,"2,285.06","40,000","91,402,400"
2330,台積電,配對交易,"2,285.05","181,660","415,102,183"
2330,台積電,配對交易,"2,284.09","7,000","15,988,630"
2330,台積電,配對交易,"2,282.71","8,000","18,261,680"
2330,台積電,配對交易,"2,280.00","340,000","775,200,000"
2330,台積電,配對交易,"2,275.79","106,764","242,972,444"
2330,台積電,配對交易,"2,275.77","90,948","206,976,730"
2330,台積電,配對交易,"2,267.19","8,000","18,137,520"
2345,智邦,配對交易,"2,088.51","21,600","45,111,816"
2345,智邦,配對交易,"2,088.49","26,400","55,136,136"
2345,智邦,配對交易,"2,067.50","75,000","155,062,500"
2357,華碩,配對交易,743.03,"32,000","23,776,960"
2360,致茂,配對交易,"1,970.23","100,000","197,023,000"
2360,致茂,配對交易,"1,956.80","124,000","242,643,200"
2379,瑞昱,配對交易,736.90,"72,660","53,543,154"
2379,瑞昱,配對交易,736.88,"100,340","73,938,539"
2382,廣達,配對交易,311.75,"73,000","22,757,750"
2395,研華,配對交易,556.00,"112,000","62,272,000"
2454,聯發科,配對交易,"3,496.00","5,000","17,480,000"
2454,聯發科,配對交易,"3,369.52","10,200","34,369,104"
2454,聯發科,配對交易,"3,369.51","19,800","66,716,298"
2454,聯發科,配對交易,"3,364.38","14,060","47,303,183"
2454,聯發科,配對交易,"3,364.37","23,940","80,543,018"
2454,聯發科,配對交易,"3,363.65","5,000","16,818,250"
2454,聯發科,配對交易,"3,363.64","5,000","16,818,200"
2454,聯發科,配對交易,"3,356.71","14,000","46,993,940"
2454,聯發科,配對交易,"3,342.50","6,000","20,055,000"
2454,聯發科,配對交易,"3,315.00","12,000","39,780,000"
2461,光群雷,配對交易,14.45,"2,000,000","28,900,000"
2610,華航,配對交易,21.75,"5,000,000","108,750,000"
2705,六福,配對交易,14.70,"3,114,000","45,775,800"
2885,元大金,配對交易,63.44,"262,000","16,621,280"
2885,元大金,配對交易,63.43,"308,000","19,536,440"
2891,中信金,配對交易,62.41,"300,000","18,723,000"
2891,中信金,配對交易,62.33,"1,481,330","92,331,299"
2891,中信金,配對交易,62.32,"1,662,670","103,617,594"
3533,嘉澤,配對交易,"1,836.02","64,000","117,505,280"
4440,宜新實業,配對交易,15.75,"500,000","7,875,000"
4958,臻鼎-KY,配對交易,427.50,"383,000","163,732,500"
6409,旭隼,配對交易,980.50,"20,000","19,610,000"
6409,旭隼,配對交易,958.79,"24,500","23,490,355"
6409,旭隼,配對交易,958.77,"38,500","36,912,645"
6409,旭隼,配對交易,947.82,"32,000","30,330,240"
6409,旭隼,配對交易,947.79,"42,000","39,807,180"
9912,偉聯,配對交易,13.95,"900,000","12,555,000"
9912,偉聯,配對交易,11.45,"2,149,000","24,606,050"
總計,,,,"24,237,712","5,784,544,224"
