排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,009816,凱基台灣TOP50,15.26,-0.03,-0.2,07/08,10,178,-5924,-49747,-55569,-11732.0,24266.0,,,
2,6770,力積電,71.2,1.1,1.57,07/08,4374,-30618,-52906,-47348,-183591,-224346.0,-20481.0,25530.0,-66234.0,20893.0
3,2883,凱基金,30.7,0.6,1.99,07/08,-1144,-7195,-8798,-43813,-69225,-22802.0,59544.0,67626.0,-137877.0,67937.0
4,00631L,元大台灣50正2,37.14,-0.05,-0.13,07/08,-31406,-32930,-33145,-37463,-50276,-42053.0,291266.0,338385.0,329864.0,338323.0
5,2884,玉山金,34.75,0.25,0.72,07/08,-9202,-15675,-22005,-34139,-29004,-23395.0,-54329.0,-35372.0,189478.0,11629.0
6,2887,台新新光金,35.85,0.95,2.72,07/08,-10071,-24599,-23073,-31635,-49144,-95545.0,-57853.0,-15997.0,-1111156.0,-33786.0
7,2882,國泰金,98.0,1.0,1.03,07/08,-4111,-4952,-5816,-26718,-40302,-54036.0,-92587.0,-86507.0,-441358.0,-94197.0
8,1301,台塑,58.0,0.7,1.22,07/08,-2416,-2130,-21268,-26531,-81637,-95581.0,-194006.0,-206496.0,-221883.0,-194761.0
9,2881,富邦金,126.0,3.0,2.44,07/08,-4413,-5194,-11640,-17684,-30609,-14076.0,-178794.0,-98861.0,-219203.0,-112070.0
10,2105,正新,32.2,-0.25,-0.77,07/08,-1108,-6962,-12256,-16292,-22183,20735.0,28920.0,-28960.0,13283.0,-21860.0
11,0056,元大高股息,52.35,0.2,0.38,07/08,-680,-3422,-5079,-15367,6193,-10930.0,-55196.0,-71394.0,-26674.0,-56079.0
12,1314,中石化,9.7,-0.07,-0.72,07/08,-62,-6882,-6000,-13682,-23924,-52439.0,-28743.0,-15513.0,-16658.0,-16420.0
13,2317,鴻海,237.5,0.5,0.21,07/08,-1273,2465,-20894,-13644,-10199,742.0,-84527.0,21941.0,-93767.0,16947.0
14,00919,群益台灣精選高息,29.94,0.32,1.08,07/08,0,1513,41,-12672,-15166,-28740.0,-27874.0,-9377.0,-47862.0,-43264.0
15,2324,仁寶,35.5,0.2,0.57,07/08,507,390,-103,-11992,-29557,-40705.0,-288535.0,-175715.0,93049.0,-170359.0
16,2515,中工,14.2,0.2,1.43,07/08,849,-3471,-11709,-11978,-11794,-13202.0,26613.0,26705.0,42279.0,25764.0
17,9904,寶成,24.3,-0.05,-0.21,07/08,838,-4551,-7692,-11626,14665,18412.0,143116.0,164665.0,95344.0,157106.0
18,2603,長榮,196.0,8.0,4.26,07/08,-62,-121,-4485,-10784,-19364,-20656.0,27005.0,-9219.0,35257.0,-7484.0
19,4938,和碩,83.8,1.5,1.82,07/08,-752,-3398,-5703,-10464,-17788,29636.0,112776.0,101221.0,122524.0,91137.0
20,5880,合庫金,25.1,0.2,0.8,07/08,-10,-2576,-2467,-10170,-35246,-88237.0,10659.0,43838.0,14161.0,44155.0
