代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2382,廣達,377.0,4.0,1.07,07/08,-3,-13501,-24.0,-0.35,34,323310,24.1,8.37,-1,-6,-0.04,0.0,-3,-7481,-13.3,-0.19
2377,微星,142.0,5.0,3.65,07/08,1,7662,32.8,0.91,29,46849,6.3,5.55,1,410,1.75,0.05,15,41564,17.0,4.92
2633,台灣高鐵,26.6,0.2,0.76,07/08,-3,-6077,-35.7,-0.11,19,88578,38.4,1.57,-1,-18,-0.36,0.0,-3,-4738,-27.8,-0.08
2886,兆豐金,46.8,0.0,0.0,07/08,1,8799,40.4,0.06,17,382822,49.1,2.58,14,12475,1.8,0.08,12,70189,12.4,0.47
1513,中興電,171.5,-3.5,-2.0,07/08,-2,-1683,-14.6,-0.33,16,18756,12.0,3.73,4,447,2.09,0.09,-2,-1389,-12.0,-0.28
2892,第一金,34.1,0.8,2.4,07/08,4,45009,35.1,0.31,16,331816,39.3,2.31,2,341,0.46,0.0,4,66068,51.5,0.46
3596,智易,195.5,2.0,1.03,07/08,4,238,3.54,0.11,16,5553,13.4,2.52,-2,-72,-2.28,-0.03,4,246,3.66,0.11
5876,上海商銀,42.55,0.15,0.35,07/08,2,2615,14.4,0.05,16,68897,34.4,1.42,12,4791,3.47,0.1,2,5363,29.5,0.11
1303,南亞,182.0,16.5,9.97,07/08,-4,-21709,-10.6,-0.27,15,108804,10.7,1.37,1,1117,1.03,0.01,-3,-12564,-7.41,-0.16
2890,永豐金,41.9,0.8,1.95,07/08,4,48174,34.8,0.33,15,284248,29.5,1.96,12,7899,1.21,0.05,4,59463,43.0,0.41
