Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
1,臺股期貨,自營商,7514,70098107,5472,51144087,2042,18954019,8087,75529454,4404,41166023,3683,34363431
1,臺股期貨,投信,153,1428155,937,8750214,-784,-7322059,72344,674335777,5934,55346320,66410,618989457
1,臺股期貨,外資,72116,673218146,72383,675942850,-267,-2724705,4770,44480749,89257,832138161,-84487,-787657412
2,電子期貨,自營商,56,678822,53,641947,3,36875,16,193707,98,1186114,-82,-992407
2,電子期貨,投信,5,60538,1,12066,4,48472,175,2118060,0,0,175,2118060
2,電子期貨,外資,104,1259198,118,1429058,-14,-169860,38,459922,283,3425206,-245,-2965284
3,金融期貨,自營商,9,27635,41,126168,-32,-98533,32,97690,135,412094,-103,-314404
3,金融期貨,投信,0,0,0,0,0,0,25,76320,0,0,25,76320
3,金融期貨,外資,248,762351,248,762228,0,123,129,393811,218,665510,-89,-271699
4,小型臺指期貨,自營商,13337,31150287,14427,33701036,-1090,-2550750,2819,6605230,10847,25398141,-8028,-18792911
4,小型臺指期貨,投信,1,2331,1,2330,0,1,113,263324,80,186424,33,76900
4,小型臺指期貨,外資,167521,391202944,170177,397513707,-2656,-6310763,3297,7685327,2879,6717665,418,967662
5,微型臺指期貨,自營商,27181,12716743,41824,19545281,-14643,-6828538,2317,1097865,56885,26590018,-54568,-25492153
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,231557,108205468,233235,109012045,-1678,-806577,11809,5503711,2164,1009026,9645,4494685
6,小型電子期貨,自營商,47,71063,65,98550,-18,-27487,63,95313,166,251148,-103,-155835
6,小型電子期貨,投信,0,0,0,0,0,0,67,101364,0,0,67,101364
