代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,102.85,9.35,10.0,26W31,07/31,-6,-1112152,-21.3,-4.95,26,262334,1.42,1.17,-16,-1741896,-15.1,-7.76,-6,-2129437,-40.8,-9.49
2542,興富發,44.0,-0.35,-0.79,26W31,07/31,1,2564,7.1,0.12,13,134997,16.0,6.27,3,5044,3.53,0.23,9,46858,7.93,2.18
1216,統一,73.8,-1.8,-2.38,26W31,07/31,1,37795,30.3,0.67,11,153000,15.5,2.69,6,21612,3.74,0.38,1,48006,38.5,0.84
2352,佳世達,27.35,0.9,3.4,26W31,07/31,-6,-56863,-10.4,-3.6,11,51745,5.77,3.27,1,345,1.01,0.02,-4,-24674,-7.77,-1.56
2382,廣達,291.5,12.5,4.48,26W31,07/31,-1,-31657,-17.8,-0.82,11,333874,17.6,8.64,2,2112,0.71,0.05,-1,-25658,-14.4,-0.66
2886,兆豐金,53.1,1.6,3.11,26W31,07/31,1,10079,4.96,0.07,11,554844,25.3,3.74,8,56173,3.72,0.38,14,286467,11.5,1.93
2892,第一金,36.75,1.25,3.52,26W31,07/31,1,18032,6.93,0.13,11,426427,14.8,2.97,3,19528,3.16,0.14,1,37215,14.3,0.26
2912,統一超,224.0,-6.0,-2.61,26W31,07/31,1,4130,16.9,0.4,11,69837,23.2,6.72,-2,-485,-1.03,-0.05,1,5313,21.7,0.51
2633,台灣高鐵,26.05,-0.25,-0.95,26W31,07/31,1,12264,40.0,0.22,10,99625,13.7,1.77,1,356,1.16,0.01,3,26496,25.5,0.47
2890,永豐金,40.6,1.75,4.5,26W31,07/31,1,39526,19.2,0.27,10,338616,13.3,2.33,1,8624,4.19,0.06,10,575888,22.6,3.97
1210,大成,56.0,-1.4,-2.44,26W31,07/31,-2,-3184,-15.0,-0.36,9,49997,28.1,5.59,7,3789,4.09,0.42,-1,-1672,-13.2,-0.19
1402,遠東新,27.15,0.0,0.0,26W31,07/31,3,111826,31.8,2.09,9,252543,17.0,4.72,1,740,0.87,0.01,3,130913,37.2,2.45
2855,統一證,43.3,3.2,7.98,26W31,07/31,-3,-11070,-14.0,-0.69,9,81881,16.5,5.11,0,0,0.0,0.0,-3,-4777,-6.05,-0.3
9917,中保科,109.0,-2.0,-1.8,26W31,07/31,3,2620,23.4,0.58,8,2500,6.88,0.55,1,55,1.4,0.01,4,3622,26.6,0.8
2646,星宇航空,21.65,0.1,0.46,26W31,07/31,11,47951,13.3,1.59,7,1826,0.8,0.06,1,333,1.0,0.01,11,50425,14.0,1.68
3037,欣興,787.0,71.0,9.92,26W31,07/31,-1,-11655,-9.79,-0.71,7,32324,3.41,1.97,1,1242,1.04,0.08,-1,-5724,-4.81,-0.35
3706,神達,87.4,3.3,3.92,26W31,07/31,-1,-2709,-4.75,-0.2,7,50354,8.76,3.79,-4,-3093,-1.2,-0.23,-1,-2180,-3.82,-0.16
6691,洋基工程,650.0,43.0,7.08,26W31,07/31,-5,-6923,-30.3,-5.7,7,4113,11.7,3.39,-2,-28,-0.43,-0.02,-5,-3272,-14.3,-2.69
9939,宏全,128.0,-1.0,-0.78,26W31,07/31,4,6451,19.4,2.18,7,1059,1.67,0.36,-1,-63,-0.66,-0.02,4,7071,21.2,2.39
2059,川湖,7850.0,710.0,9.94,26W31,07/31,-1,-184,-6.18,-0.19,6,1146,6.48,1.2,1,50,1.68,0.05,2,519,8.26,0.54
2330,台積電,2425.0,220.0,9.98,26W31,07/31,-6,-184473,-15.0,-0.71,6,28135,2.29,0.11,11,40780,1.84,0.16,1,7587,2.88,0.03
2363,矽統,49.2,4.4,9.82,26W31,07/31,-4,-21173,-12.0,-4.11,6,325,0.06,0.06,-4,-1799,-1.02,-0.35,-4,-22802,-12.9,-4.43
2395,研華,563.0,16.0,2.93,26W31,07/31,-3,-5407,-8.37,-0.62,6,4144,3.81,0.48,5,955,0.99,0.11,1,670,2.68,0.08
2401,凌陽,24.85,1.4,5.97,26W31,07/31,-3,-8054,-8.91,-1.36,6,241,0.08,0.04,-3,-1887,-2.09,-0.32,-3,-9845,-10.9,-1.66
2412,中華電,139.5,-1.0,-0.71,26W31,07/31,3,108216,33.6,1.4,6,36196,6.04,0.47,3,5575,1.73,0.07,3,117975,36.6,1.52
