排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2002,中鋼,18.65,-0.15,-0.8,07/01,2688,794,-4964,-136377,-260683,-154745.0,92712.0,-38154.0,123762.0,-38154.0
2,6770,力積電,74.3,-5.4,-6.78,07/01,-6955,-12184,-16179,-136243,-194787,-143683.0,9607.0,68241.0,4056.0,68241.0
3,1301,台塑,54.3,-0.2,-0.37,07/01,47,-3657,-12987,-55106,-100023,-84712.0,-172076.0,-168230.0,-199562.0,-168230.0
4,2303,聯電,169.0,4.5,2.74,07/01,-4688,-6684,-14254,-44267,-111914,-389186.0,-373378.0,-442411.0,-931983.0,-442411.0
5,2618,長榮航,43.9,-1.0,-2.23,07/01,-2674,-3039,-2754,-35756,-95237,-86795.0,27489.0,-2671.0,35366.0,-2671.0
6,1326,台化,56.3,1.7,3.11,07/01,202,-6896,-18429,-27870,-35617,-46046.0,-118814.0,-101944.0,-135947.0,-101944.0
7,2883,凱基金,28.3,-0.4,-1.39,07/01,-745,-444,-19199,-25412,-33700,81629.0,110596.0,111751.0,-83254.0,111751.0
8,5880,合庫金,24.85,0.0,0.0,07/01,-705,-12266,-17619,-25076,-56639,-84800.0,15922.0,54325.0,20573.0,54325.0
9,2885,元大金,66.0,0.3,0.46,07/01,-235,2626,-4723,-18997,-18505,-23732.0,23291.0,23669.0,-76758.0,23669.0
10,2324,仁寶,34.6,-0.7,-1.98,07/01,701,-5280,-5056,-17565,-34021,-224820.0,-277963.0,-158367.0,109325.0,-158367.0
11,2887,台新新光金,33.35,0.1,0.3,07/01,13835,-14616,-19216,-17509,-36634,-60031.0,-10004.0,-2152.0,-1079198.0,-2152.0
12,00662,富邦NASDAQ,123.65,1.15,0.94,07/01,-10039,-10366,-14648,-17343,-20367,-19594.0,-1250.0,7640.0,14291.0,7640.0
13,2449,京元電子,331.0,-6.5,-1.93,07/01,-22,-2052,-3673,-16740,-41828,-50856.0,-38044.0,7128.0,2793.0,7128.0
14,2027,大成鋼,41.5,1.15,2.85,07/01,85,-3876,-3835,-16232,-19477,-52207.0,-103134.0,-23153.0,15626.0,-23153.0
15,00940,元大台灣價值高息,12.62,-0.03,-0.24,07/01,0,0,-878,-14264,-20906,-58141.0,-17120.0,7257.0,-1774.0,7257.0
16,2882,國泰金,95.0,-3.3,-3.36,07/01,595,250,2071,-13584,-16687,-25132.0,-49574.0,-67479.0,-418567.0,-67479.0
17,2881,富邦金,122.5,-3.0,-2.39,07/01,-360,-404,1320,-12925,-10784,-32255.0,-149801.0,-94386.0,-201190.0,-94386.0
18,00631L,元大台灣50正2,39.48,1.06,2.76,07/01,-29617,-29157,-29157,-12813,77045,56806.0,362300.0,375786.0,367146.0,375786.0
19,2812,台中銀,19.9,-0.15,-0.75,07/01,2200,684,-1971,-10852,-34270,-23492.0,70962.0,96150.0,109785.0,96150.0
20,1314,中石化,8.38,0.02,0.24,07/01,-208,-9927,-10923,-10242,-30435,-56802.0,-19949.0,-2738.0,-6440.0,-2738.0
21,009821,野村稀土關鍵資源,14.21,0.0,0.0,07/01,-1858,-3528,-8860,-10014,2061,,,,,
22,00403A,主動統一升級50,11.15,0.13,1.18,07/01,-149,-148,-258,-9894,-38805,72759.0,,,,
23,3034,聯詠,538.0,3.0,0.56,07/01,-40,-4203,-6359,-8880,-9544,-8343.0,-13963.0,-11055.0,9035.0,-11055.0
24,2603,長榮,185.5,1.0,0.54,07/01,-5354,-8268,-7354,-8580,-9791,-3358.0,40516.0,3300.0,45537.0,3300.0
25,4938,和碩,82.6,-1.2,-1.43,07/01,-1080,-1774,-5421,-7324,6076,65777.0,123950.0,101601.0,133843.0,101601.0
26,2301,光寶科,219.5,-2.5,-1.13,07/01,-247,195,-83,-7062,-13692,-19575.0,-35801.0,13990.0,7899.0,13990.0
27,00953B,群益優選非投等債,9.71,0.01,0.1,07/01,440,440,440,-6880,-6885,-13686.0,-17914.0,15289.0,18311.0,15289.0
28,9907,統一實,15.45,0.3,1.98,07/01,-536,-482,-1033,-5985,-2577,7273.0,38875.0,39073.0,45707.0,39073.0
29,2105,正新,30.1,0.15,0.5,07/01,-994,-2785,-4102,-5891,3423,56148.0,43218.0,-5568.0,24673.0,-5568.0
30,2006,東和鋼鐵,67.9,0.5,0.74,07/01,-111,-4523,-4700,-5838,-10057,-8601.0,-661.0,-1484.0,-460.0,-1484.0
31,009816,凱基台灣TOP50,15.83,0.18,1.15,07/01,-8130,-8130,-9053,-5822,2799,65731.0,75486.0,,,
32,4958,臻鼎-KY,603.0,-27.0,-4.29,07/01,-213,-3977,-5454,-5576,613,-1950.0,7077.0,9695.0,814.0,9695.0
33,6005,群益證,37.65,-0.6,-1.57,07/01,19,-5064,-4633,-5431,-12533,-37549.0,-3984.0,-4958.0,-33713.0,-4958.0
34,2388,威盛,71.1,-2.2,-3.0,07/01,158,-40,-39,-4912,-7130,-3065.0,-6636.0,-7001.0,-2792.0,-7001.0
35,1802,台玻,71.1,-3.7,-4.95,07/01,266,319,953,-4592,-29449,-962.0,165.0,-18168.0,12607.0,-18168.0
36,1319,東陽,76.1,-1.3,-1.68,07/01,607,399,171,-4590,-5892,-5630.0,8834.0,15637.0,23864.0,15637.0
37,6239,力成,335.5,-2.0,-0.59,07/01,-250,-1243,-3535,-4332,-3483,-9118.0,-1117.0,5239.0,-6870.0,5239.0
38,2347,聯強,93.6,2.5,2.74,07/01,155,-1838,-2421,-4302,-4471,5011.0,7560.0,5225.0,-6192.0,5225.0
39,3702,大聯大,110.0,3.0,2.8,07/01,1107,1286,-1652,-4271,-9251,-16067.0,-7544.0,5752.0,-5396.0,5752.0
40,2897,王道銀行,10.4,-0.05,-0.48,07/01,1,-2849,-3790,-4221,-8783,-16776.0,-19759.0,-12037.0,-11929.0,-12037.0
41,1477,聚陽,224.0,5.0,2.28,07/01,-226,-411,-386,-3996,-6850,-6641.0,-5574.0,1646.0,-393.0,1646.0
42,2207,和泰車,465.0,-0.5,-0.11,07/01,-149,-159,-230,-3975,-5818,-5139.0,-1254.0,4444.0,4090.0,4444.0
43,00679B,元大美債20年,27.05,-0.39,-1.42,07/01,-1600,-3682,-3682,-3682,2983,-120.0,2132.0,-5730.0,-169735.0,-5730.0
44,6505,台塑化,53.6,-1.5,-2.72,07/01,29,272,-262,-3638,-3759,-3529.0,-15897.0,-752.0,-15364.0,-752.0
45,00945B,凱基美國非投等債,14.54,0.0,0.0,07/01,0,-1496,-1496,-3496,-1496,-1496.0,-2196.0,-320.0,-5904.0,-320.0
46,2889,國票金,14.85,0.0,0.0,07/01,332,-1815,-2772,-3222,-5883,-7344.0,4866.0,11389.0,-15100.0,11389.0
