排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00682U,期元大美元指數,20.78,-0.01,-0.05,07/07,600.0,150.0,146.0,95.5,16.0,2.93,1.05,0.4,0.25,-0.01,,0.4
2,00836B,永豐10年A公司債,29.1,-0.09,-0.31,07/07,0.0,55.0,51.3,91.4,43.0,15.5,5.0,7.72,83.2,82.5,,83.5
3,00696B,富邦美債20年,29.48,-0.1,-0.34,07/07,-2.24,35.3,34.5,77.5,74.4,64.2,52.6,56.2,47.7,26.2,,61.4
4,1439,雋揚,24.2,0.0,0.0,07/07,1427.0,389.0,117.0,67.2,60.0,33.8,27.8,11.1,5.74,2.13,-0.66,11.1
5,910322,康師傅-DR,22.5,-0.95,-4.05,07/07,150.0,90.5,91.3,66.8,10.7,-55.2,-26.6,-2.22,-6.95,-1.42,-0.55,-1.95
6,2707,晶華,179.5,-2.5,-1.37,07/07,-5.2,52.3,63.5,56.3,43.3,27.7,-0.65,-5.27,-2.37,-0.34,-0.57,-5.58
7,6552,易華電,30.05,-1.75,-5.5,07/07,182.0,114.0,78.3,55.6,24.6,10.6,2.19,1.32,1.04,0.51,,1.37
8,6230,尼得科超眾,122.5,-4.0,-3.16,07/07,152.0,79.7,69.0,53.5,13.7,9.33,-1.54,0.05,-2.99,-1.08,1.39,0.09
9,6283,淳安,23.4,-0.7,-2.9,07/07,159.0,74.1,71.2,53.5,15.0,9.94,0.1,-1.3,-0.44,0.48,-0.08,-1.49
10,00717,富邦美國特別股,14.98,0.01,0.07,07/07,0.0,29.6,52.8,52.6,49.3,61.0,77.8,66.9,60.9,44.6,,67.3
11,00857B,永豐20年美公債,23.39,-0.07,-0.3,07/07,58.3,59.2,55.8,52.6,61.6,52.5,49.6,47.3,34.4,10.8,,47.8
