排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00985D,主動貝萊德優投等,10.19,0.03,0.3,561,07/17,0.0,77.0,5300.0,5300.0,5300.0,800.0,10700.0,,,
2,00661,元大日經225,82.15,-4.6,-5.3,339,07/17,0.0,600.0,600.0,438.0,400.0,483.0,79.5,536.0,6.06,79.5
3,8481,政伸,41.6,-2.75,-6.2,154,07/17,575.0,575.0,575.0,575.0,440.0,800.0,238.0,145.0,200.0,575.0
4,00907,永豐優息存股,16.3,-0.19,-1.15,1890,07/17,613.0,332.0,335.0,248.0,368.0,454.0,1674.0,1822.0,37.8,1372.0
5,6831,邁科,612.0,-68.0,-10.0,641,07/17,82.4,170.0,260.0,,,,,,,
6,1232,大統益,168.5,6.5,4.01,3377,07/17,156.0,227.0,252.0,1168.0,3862.0,4429.0,6240.0,1568.0,1765.0,3862.0
7,00912,中信臺灣智慧50,31.08,-2.02,-6.1,666,07/17,0.0,0.0,217.0,293.0,284.0,1733.0,224.0,-17.5,400.0,469.0
8,6464,台數科,77.1,3.0,4.05,131,07/17,50.0,50.0,200.0,50.0,,,,200.0,-70.0,200.0
9,6277,宏正,80.5,6.3,8.49,3666,07/17,182.0,173.0,173.0,164.0,176.0,37.2,18.8,79.4,145.0,89.3
10,8102,傑霖科技,74.5,-1.4,-1.84,38,07/17,-9.09,-9.09,150.0,,,,,,,
11,00703,台新MSCI中國,19.24,-0.56,-2.83,14,07/17,100.0,100.0,140.0,1100.0,500.0,1100.0,500.0,0.0,-69.2,0.0
12,00988B,玉山嚴選非投債,19.96,-0.05,-0.25,4671,07/17,4.91,54.1,130.0,786.0,770.0,828.0,,,,
13,00986A,主動台新龍頭成長,14.19,-0.77,-5.15,711,07/17,110.0,110.0,110.0,113.0,86.1,277.0,44.1,-46.2,,-60.3
14,009812,野村日本東證,12.11,-0.45,-3.58,891,07/17,100.0,100.0,100.0,100.0,-50.0,-20.0,-93.4,-84.6,,-91.1
15,6910,德鴻,24.6,-1.2,-4.65,52,07/17,37.5,37.5,83.3,83.3,83.3,,,,,
