"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"236","00636K","國泰中國A50+U","8.86","+0.02","+0.23","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"237","00637L","元大滬深300正2","20.1","-0.75","-3.6","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"238","00638R","元大滬深300反1","6.77","+0.11","+1.65","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"239","00639","富邦深100","17.19","-0.62","-3.48","07/13","0","0","0","0","0","0","0","0","-0.12","-0.03","-0.01","0"
"240","00640L","富邦日本正2","103.4","-0.9","-0.86","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"241","00641R","富邦日本反1","3.81","+0.02","+0.53","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"242","00642U","期元大S&P石油","24.42","+0.14","+0.58","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"243","00643","群益深証中小","19.39","-0.48","-2.42","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"244","00643K","群益深証中小+R","4.22","+0.01","+0.24","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"245","00645","富邦日本","56.45","-0.3","-0.53","07/13","0","0","0","0","0","0","0","0","0","0","-0.01","0"
"246","00647L","元大S&P500正2","135.5","+0.8","+0.59","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"247","00648R","元大S&P500反1","4.01","-0.02","-0.5","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"248","00650L","復華香港正2","15.54","+0.19","+1.24","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"249","00651R","復華香港反1","5.5","-0.01","-0.18","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"250","00652","富邦印度","33.18","-0.02","-0.06","07/13","0","0","0","0","0","0","0","0","0","-0.08","-0.01","0"
"251","00653L","富邦印度正2","46.85","+0.37","+0.8","07/13","0","0","0","0","0","0","0","0","0","-0.01","0","0"
"252","00654R","富邦印度反1","6.78","-0.03","-0.44","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"253","00655L","國泰中國A50正2","33.7","-1.35","-3.85","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"254","00656R","國泰中國A50反1","5.92","-0.01","-0.17","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"255","00657","國泰日經225","78.15","-1.1","-1.39","07/13","0","0","0","0","0","0","0","0","0","0","-0.05","0"
"256","00657K","國泰日經225+U","24.48","-0.34","-1.37","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"257","00660","元大歐洲50","45.15","-0.64","-1.4","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"258","00661","元大日經225","86.25","-0.95","-1.09","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"259","00662","富邦NASDAQ","121.15","+0.25","+0.21","07/13","0","0","0","0","0","0","-0.13","-0.08","+0.01","0","0","-0.07"
"260","00663L","國泰臺灣加權正2","105.65","-0.25","-0.24","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"261","00664R","國泰臺灣加權反1","1.65","0","0","07/13","0","0","0","0","0","0","0","0","0","0","0","0"
"262","00665L","富邦恒生國企正2","8.61","+0.11","+1.29","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"263","00666R","富邦恒生國企反1","9.53","-0.12","-1.24","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"264","00668","國泰美國道瓊","61.5","+0.05","+0.08","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"265","00668K","國泰美國道瓊+U","19.27","+0.13","+0.68","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"266","00669R","國泰美國道瓊反1","5.29","0","0","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"267","00670L","富邦NASDAQ正2","202.9","+0.9","+0.45","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"268","00671R","富邦NASDAQ反1","2.45","-0.01","-0.41","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"269","00673R","期元大S&P原油反1","14.79","-0.08","-0.54","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"270","00674R","期元大S&P黃金反1","30.29","+0.08","+0.26","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"271","00675L","富邦臺灣加權正2","319.5","-1.5","-0.47","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"272","00676R","富邦臺灣加權反1","5.64","0","0","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"273","00678","群益那斯達克生技","40.72","-1.26","-3","07/13","0","0","0","0","0","+0.16","+0.06","+0.04","+0.02","+0.01","","+0.03"
"274","00679B","元大美債20年","26.76","-0.04","-0.15","07/13","0","0","0","0","+0.18","+0.13","+0.07","+0.03","-0.17","0","","+0.03"
"275","00680L","元大美債20正2","6.76","-0.03","-0.44","07/13","0","0","0","0","0","0","0","0","0","-0.02","","0"
"276","00681R","元大美債20反1","21.39","+0.06","+0.28","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"277","00682U","期元大美元指數","20.72","0","0","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"278","00683L","期元大美元指正2","22.13","+0.11","+0.5","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"279","00684R","期元大美元指反1","14.92","0","0","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"280","00685L","群益臺灣加權正2","12.08","-0.01","-0.08","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"281","00686R","群益臺灣加權反1","1.01","+0.01","+1","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"282","00687B","國泰20年美債","27.83","-0.06","-0.22","07/13","0","0","0","0","+0.15","+0.14","+0.09","+0.04","-0.22","+0.01","","+0.04"
"283","00687C","國泰20年美債+櫃U","9.24","-0.01","-0.11","07/13","0","0","0","0","0","0","0","0","0","","","0"
"284","00688L","國泰20年美債正2","6.73","-0.02","-0.3","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"285","00689R","國泰20年美債反1","22.4","+0.02","+0.09","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"286","00690","兆豐藍籌30","77.55","-0.75","-0.96","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"287","00692","富邦公司治理","92.05","+0.4","+0.44","07/13","0","0","0","0","0","0","+0.1","+0.05","+0.02","+0.01","","+0.05"
"288","00693U","期街口S&P黃豆","21.9","+0.14","+0.64","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"289","00694B","富邦美債1-3","42.28","-0.05","-0.12","07/13","0","0","0","0","0","0","0","+0.17","+0.41","-1.34","","+0.16"
"290","00695B","富邦美債7-10","35.48","-0.07","-0.2","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"291","00696B","富邦美債20年","29.12","-0.06","-0.21","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"292","00697B","元大美債7-10","35.72","-0.05","-0.14","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"293","00700","富邦恒生國企","16.58","+0.13","+0.79","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"294","00701","國泰股利精選30","38.87","-0.18","-0.46","07/13","0","0","0","0","0","0","0","0","-2.66","+0.02","","0"
"295","00702","國泰標普低波高息","25.19","-0.07","-0.28","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"296","00703","台新MSCI中國","18.96","-0.2","-1.04","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"297","00706L","期元大S&P日圓正2","18.45","+0.06","+0.33","07/13","0","0","0","0","0","0","0","0","0","0","","0"
"298","00707R","期元大S&P日圓反1","32.73","0","0","07/13","","","0","0","0","0","0","0","0","0","","0"
"299","00708L","期元大S&P黃金正2","70.9","-0.35","-0.49","07/13","0","0","0","0","0","0","-0.04","-0.06","+0.03","+0.02","","-0.06"
"300","00709","富邦歐洲","39.53","-0.48","-1.2","07/13","0","0","0","0","0","0","0","0","0","0","","0"
