排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00741B,富邦全球非投等債,38.0,0.18,0.48,07/24,2.81,2.81,3.67,4.86,6.56,6.56,6.56,6.56,6.56,6.56,,6.56
2,4764,雙鍵,279.5,-30.0,-9.69,07/24,0.65,1.41,1.41,2.84,3.84,4.99,7.34,7.2,7.34,7.34,,7.34
3,3665,貿聯-KY,2205.0,-80.0,-3.5,07/24,0.24,0.97,1.51,2.12,2.53,2.62,-0.67,-0.35,-3.92,10.0,11.9,-4.74
4,009814,富邦標普500,11.12,-0.08,-0.71,07/24,0.68,0.68,1.16,1.63,2.61,2.61,2.61,2.61,,,,2.61
5,4979,華星光,426.5,19.0,4.66,07/24,1.65,1.74,1.74,1.46,0.44,-1.78,-4.27,1.18,-0.39,5.68,7.97,0.79
6,3450,聯鈞,427.0,-47.0,-9.92,07/24,0.56,1.18,1.28,1.44,1.53,1.55,4.76,5.82,1.58,6.95,6.36,6.03
7,00709,富邦歐洲,40.55,-0.2,-0.49,07/24,0.52,0.52,1.03,1.29,2.15,2.15,2.15,2.15,2.15,2.15,,2.15
8,8021,尖點,370.0,-36.5,-8.98,07/24,0.92,1.05,1.05,1.29,1.36,1.42,0.01,-1.19,-1.14,-1.14,-1.14,2.1
9,2542,興富發,44.2,-0.75,-1.67,07/24,0.0,0.31,0.61,1.28,1.7,2.38,6.25,5.45,5.27,2.62,2.23,5.07
10,00695B,富邦美債7-10,35.25,0.01,0.03,07/24,0.0,0.0,0.0,1.26,4.14,4.14,4.14,4.14,4.14,4.14,,4.14
