代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
8415,大國鋼,38.3,0.1,0.26,07/29,17,5263,39.4,0.51,0,0,0.0,0.0,2,60,3.21,0.01,17,4785,35.8,0.46
2368,金像電,729.0,-80.0,-9.89,07/29,16,14479,17.0,2.8,-8,-8101,-18.4,-1.57,2,122,0.88,0.02,4,1190,5.8,0.23
2618,長榮航,41.45,-1.3,-3.04,07/29,16,395230,44.5,7.32,-1,-2888,-6.08,-0.05,4,2030,1.02,0.04,18,349695,36.1,6.48
2603,長榮,201.5,1.5,0.75,07/29,15,67762,42.3,3.13,4,312,0.92,0.01,2,455,2.23,0.02,4,9486,28.0,0.44
8482,商億-KY,49.7,1.35,2.79,07/29,15,61,54.5,0.06,0,0,0.0,0.0,0,0,0.0,0.0,13,61,57.7,0.06
00931B,統一美債20年,13.54,0.06,0.45,07/29,14,9227,28.1,0.41,0,0,0.0,0.0,4,4121,37.0,0.18,4,8063,72.3,0.36
3045,台灣大,113.5,-0.5,-0.44,07/29,14,121253,47.5,3.26,4,1108,2.14,0.03,3,1275,3.34,0.03,14,111632,43.7,3.0
4904,遠傳,106.5,0.5,0.47,07/29,14,64651,31.3,1.79,-1,-1834,-9.47,-0.05,-1,-192,-0.99,-0.01,10,47549,31.4,1.32
5213,亞昕,21.4,-0.35,-1.61,07/29,14,1208,30.4,0.17,0,0,0.0,0.0,2,0,0.05,0.0,14,1207,30.4,0.17
00857B,永豐20年美公債,23.38,0.1,0.43,07/29,13,8401,39.1,1.59,0,0,0.0,0.0,3,4615,59.1,0.87,4,7076,85.1,1.34
1788,杏昌,129.5,-0.5,-0.38,07/29,13,85,21.9,0.19,0,0,0.0,0.0,0,0,0.0,0.0,13,85,21.9,0.19
3034,聯詠,505.0,12.5,2.54,07/29,13,21713,28.6,3.57,4,220,1.26,0.04,-1,-79,-1.26,-0.01,16,18758,19.9,3.08
3679,新至陞,115.0,5.5,5.02,07/29,13,200,28.5,0.32,0,0,0.0,0.0,2,2,0.82,0.0,4,113,36.1,0.18
00717,富邦美國特別股,14.81,0.01,0.07,07/29,12,1345,62.9,1.09,0,0,0.0,0.0,2,200,47.3,0.16,2,355,83.9,0.29
00859B,群益0-1年美債,41.66,-0.02,-0.05,07/29,12,2161,7.38,8.31,0,0,0.0,0.0,1,138,5.45,0.53,2,622,13.3,2.39
1402,遠東新,27.25,-0.15,-0.55,07/29,12,113884,42.7,2.13,4,5790,8.17,0.11,-1,-223,-1.32,0.0,12,130647,49.0,2.44
2002,中鋼,18.95,-0.05,-0.26,07/29,12,204557,37.6,1.3,2,106,0.12,0.0,1,356,0.66,0.0,12,210920,38.8,1.34
8027,鈦昇,157.5,-17.0,-9.74,07/29,12,2633,17.5,2.38,0,0,0.0,0.0,-2,-109,-1.48,-0.1,12,2654,17.6,2.4
9945,潤泰新,26.05,0.05,0.19,07/29,12,22713,31.8,0.8,0,0,0.0,0.0,1,54,0.55,0.0,12,22807,31.9,0.8
1525,江申,67.9,0.4,0.59,07/29,11,42,31.2,0.06,0,0,0.0,0.0,0,0,0.0,0.0,5,23,41.6,0.03
