排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00867B,台新A-BBB電信債,30.79,-0.11,-0.36,07/22,-94.9,-91.6,-91.2,-57.1,-6.83,-9.37,-4.38,-0.76,61.7,74.9,,-0.45
2,00657,國泰日經225,77.85,0.55,0.71,07/22,-13.7,-85.1,-78.3,-63.6,-1.8,-0.45,0.57,0.34,0.33,1.66,1.28,0.42
3,00968B,元大優息投等債,9.23,0.0,0.0,07/22,-67.5,-80.2,-73.9,-53.3,-66.8,-15.5,0.72,0.46,33.7,,,2.65
4,00943,兆豐電子高息等權,21.74,0.43,2.02,07/22,-62.1,-67.4,-69.1,-60.4,-68.9,-47.8,3.27,19.7,13.8,,,18.5
5,00786B,元大10年IG銀行債,32.94,-0.04,-0.12,07/22,-29.1,-73.7,-69.0,-26.1,-33.3,-13.7,-7.63,-14.1,-13.4,1.93,,-17.8
6,00720B,元大投資級公司債,32.68,-0.02,-0.06,07/22,-75.2,-78.6,-64.2,-41.9,-50.9,-18.2,7.84,10.7,16.6,5.59,,10.8
7,00687B,國泰20年美債,27.89,-0.02,-0.07,07/22,-66.7,-73.1,-58.4,-36.1,-47.6,9.24,19.2,20.9,22.3,6.18,,26.4
8,3130,一零四,205.0,1.5,0.74,07/22,-79.5,-68.2,-57.5,-48.3,-49.7,-49.4,-35.3,-31.1,-22.7,-26.4,-17.6,-31.1
9,2504,國產,31.2,-0.65,-2.04,07/22,-71.6,-53.0,-49.8,-1.49,-13.8,-11.8,-16.3,-16.4,-8.17,-3.22,-0.59,-16.4
10,2393,億光,67.1,-0.4,-0.59,07/22,-57.7,-47.7,-49.6,-50.6,-33.3,-18.6,-12.2,-1.32,3.16,-1.29,-0.15,-1.03
11,00933B,國泰10Y+金融債,16.04,0.01,0.06,07/22,-76.8,-69.5,-47.5,-19.8,-42.7,1.85,15.8,36.6,29.2,,,34.2
12,2542,興富發,44.8,0.7,1.59,07/22,-44.2,-46.8,-47.5,-38.6,-31.6,-11.4,-6.01,-4.58,-4.69,-1.88,-2.84,-3.75
13,2204,中華,55.5,-0.6,-1.07,07/22,-54.5,-55.0,-47.4,-31.2,-23.0,-4.32,-15.0,-10.1,-6.3,-2.49,-1.16,-11.0
14,00870B,元大15年EM主權債,28.23,-0.06,-0.21,07/22,-100.0,-89.6,-47.3,95.1,21.2,0.0,6.98,97.5,95.6,75.9,,97.3
15,2471,資通,48.45,-0.25,-0.51,07/22,-42.2,-45.8,-46.9,-39.2,-35.4,-17.3,-3.49,-0.28,1.29,0.15,0.05,1.39
16,00989A,主動摩根美國科技,17.26,0.22,1.29,07/22,-89.9,-59.8,-45.4,-12.4,-0.95,-3.84,11.1,13.0,,,,13.1
17,4126,太醫,77.1,0.2,0.26,07/22,-45.2,-46.8,-45.0,-43.1,-21.2,-22.7,-8.23,-17.5,-21.3,-12.1,-4.71,-18.0
18,4105,東洋,77.0,-2.1,-2.65,07/22,-36.8,-51.3,-44.9,-28.0,-12.9,3.46,0.94,-9.85,0.57,0.17,-0.52,-9.04
19,00714,群益道瓊美國地產,22.7,0.1,0.44,07/22,38.7,-15.9,-44.7,14.1,9.79,13.0,21.7,17.0,9.27,2.21,,17.2
20,8499,鼎炫-KY,269.5,1.0,0.37,07/22,-61.0,-46.3,-43.3,-35.9,-10.8,2.68,-0.96,-0.29,0.21,0.15,,-1.01
21,00959B,大華投等美債15Y+,9.37,-0.03,-0.32,07/22,-73.4,-68.2,-40.6,-8.64,-32.8,12.6,33.8,28.4,37.0,,,30.4
