代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,29.18,0.02,0.07,26W28,07/09,60,703907,44.3,106.0,0,0,0.0,0.0,-4,-16621,-16.8,-2.49,-1,-318,-2.89,-0.05
00717,富邦美國特別股,14.9,-0.07,-0.47,26W28,07/09,54,26199,60.0,20.9,0,0,0.0,0.0,-1,-77,-19.4,-0.06,19,15805,75.1,12.6
00857B,永豐20年美公債,23.18,0.04,0.17,26W28,07/09,35,188292,43.7,34.6,0,0,0.0,0.0,-1,-86,-1.51,-0.02,35,199854,46.4,36.7
00931B,統一美債20年,13.55,0.02,0.15,26W28,07/09,25,329138,53.0,15.6,0,0,0.0,0.0,-1,-1625,-16.2,-0.08,25,379180,61.1,17.9
00915,凱基優選高股息30,31.98,-0.19,-0.59,26W28,07/09,16,83017,14.1,15.7,0,0,0.0,0.0,70,1010212,43.2,192.0,70,1186337,50.7,225.0
00740B,富邦全球投等債,38.75,0.02,0.05,26W28,07/09,15,88783,44.6,4.1,0,0,0.0,0.0,-19,-122638,-38.3,-5.67,-1,-353,-3.29,-0.02
00772B,中信高評級公司債,33.71,0.03,0.09,26W28,07/09,15,115780,49.4,3.43,0,0,0.0,0.0,-1,-199,-2.13,-0.01,46,251427,40.9,7.46
00773B,中信優先金融債,36.05,-0.01,-0.03,26W28,07/09,15,28822,33.4,1.13,0,0,0.0,0.0,-4,-2354,-10.4,-0.09,36,50435,23.7,1.98
00862B,中信投資級公司債,31.66,0.0,0.0,26W28,07/09,15,9048,25.9,1.02,0,0,0.0,0.0,1,24,1.11,0.0,29,5122,7.9,0.58
00950B,凱基A級公司債,14.11,0.01,0.07,26W28,07/09,15,220841,46.0,5.5,0,0,0.0,0.0,-2,-18116,-35.3,-0.45,-2,-12064,-23.5,-0.3
00757,統一FANG+,130.85,0.4,0.31,26W28,07/09,14,31677,19.5,11.4,0,0,0.0,0.0,2,4024,21.6,1.45,5,14561,28.9,5.25
00770,國泰北美科技,67.6,0.9,1.35,26W28,07/09,14,7588,20.2,9.55,0,0,0.0,0.0,-1,-26,-3.77,-0.03,4,1412,26.3,1.78
00900,富邦特選高股息30,19.0,-0.07,-0.37,26W28,07/09,14,217628,26.0,13.2,0,0,0.0,0.0,14,311729,37.2,18.9,14,537857,64.2,32.6
00983A,主動中信ARK創新,12.24,-0.1,-0.81,26W28,07/09,14,75865,26.0,71.8,0,0,0.0,0.0,14,108836,37.3,103.0,14,184701,63.3,175.0
00983B,大華優利美公債20,15.66,0.02,0.13,26W28,07/09,12,1818,9.84,6.03,0,0,0.0,0.0,1,161,26.7,0.53,1,189,31.4,0.63
00661,元大日經225,87.2,-0.2,-0.23,26W28,07/09,10,1330,17.4,5.68,0,0,0.0,0.0,1,148,23.4,0.63,1,170,26.9,0.73
00731,復華富時高息低波,88.9,0.1,0.11,26W28,07/09,10,3631,9.36,16.4,0,0,0.0,0.0,11,2378,5.66,10.8,74,49304,17.8,223.0
00949,復華日本龍頭,20.66,-0.19,-0.91,26W28,07/09,10,7867,13.5,4.42,0,0,0.0,0.0,17,28307,29.6,15.9,18,36347,34.3,20.4
4130,健亞,27.85,0.5,1.83,26W28,07/09,10,1516,18.5,1.1,0,0,0.0,0.0,-2,-18,-0.82,-0.01,10,1506,18.4,1.09
1268,漢來美食,165.5,-3.5,-2.07,26W28,07/09,9,134,4.76,0.32,0,0,0.0,0.0,1,2,1.01,0.0,9,136,4.83,0.32
2360,致茂,1820.0,-35.0,-1.89,26W28,07/09,9,10361,8.44,2.44,-8,-7818,-7.49,-1.84,6,393,0.54,0.09,6,1765,2.44,0.41
6657,華安,35.3,-0.8,-2.22,26W28,07/09,9,1303,12.8,1.47,0,0,0.0,0.0,0,0,0.0,0.0,9,1300,12.7,1.46
1709,和益,24.4,0.45,1.88,26W28,07/09,8,9703,12.4,2.03,0,0,0.0,0.0,-2,-19,-0.05,0.0,8,9702,12.4,2.03
1799,易威,33.45,0.15,0.45,26W28,07/09,8,593,11.6,0.48,0,0,0.0,0.0,-1,0,-0.06,0.0,8,589,11.5,0.47
2506,太設,8.9,0.0,0.0,26W28,07/09,8,1198,13.1,0.31,0,0,0.0,0.0,1,1,0.12,0.0,8,1205,13.2,0.31
2645,長榮航太,240.0,4.5,1.91,26W28,07/09,8,11402,9.09,3.04,1,1,0.0,0.0,3,653,0.75,0.17,8,11901,9.49,3.18
2646,星宇航空,21.15,-0.05,-0.24,26W28,07/09,8,24209,9.01,0.8,4,1663,1.24,0.06,-3,-150,-0.15,0.0,8,25938,9.65,0.86
3276,宇環,16.15,0.15,0.94,26W28,07/09,8,699,5.05,1.0,0,0,0.0,0.0,0,0,0.0,0.0,6,633,5.56,0.91
4534,慶騰,33.6,0.7,2.13,26W28,07/09,8,5476,5.66,6.31,0,0,0.0,0.0,-1,-1,-0.01,0.0,8,5476,5.66,6.31
6469,大樹,78.0,1.1,1.43,26W28,07/09,8,1694,7.61,1.13,0,0,0.0,0.0,2,3,0.07,0.0,8,1694,7.61,1.13
6492,生華科,44.4,-0.5,-1.11,26W28,07/09,8,975,12.9,1.08,0,0,0.0,0.0,3,1,0.04,0.0,8,975,12.9,1.08
7828,創新服務,2115.0,190.0,9.87,26W28,07/09,8,1144,8.45,2.82,-1,-19,-1.04,-0.05,1,42,2.26,0.1,8,1931,14.3,4.77
8467,波力-KY,114.5,1.5,1.33,26W28,07/09,8,89,13.0,0.18,0,0,0.0,0.0,0,0,0.0,0.0,8,88,12.8,0.18
8927,北基,22.35,0.25,1.13,26W28,07/09,8,3688,19.3,0.88,0,0,0.0,0.0,0,0,0.0,0.0,8,3797,19.8,0.91
00695B,富邦美債7-10,35.55,0.0,0.0,26W28,07/09,7,1357,17.6,3.42,0,0,0.0,0.0,1,28,2.96,0.07,1,30,3.17,0.07
00756B,群益投等新興公債,31.85,-0.06,-0.19,26W28,07/09,7,189102,97.5,13.4,0,0,0.0,0.0,-2,-187,-0.19,-0.01,7,189234,97.5,13.5
00898,國泰基因免疫革命,9.54,-0.09,-0.93,26W28,07/09,7,14316,40.8,9.91,0,0,0.0,0.0,3,2518,12.7,1.74,22,37617,49.1,26.0
00926,凱基全球菁英55,25.17,0.3,1.21,26W28,07/09,7,1776,5.55,2.01,0,0,0.0,0.0,2,967,11.5,1.09,6,3881,16.1,4.39
00942B,台新美A公司債20+,14.32,-0.01,-0.07,26W28,07/09,7,281072,82.1,13.9,0,0,0.0,0.0,-3,-14471,-4.84,-0.72,-2,-3474,-18.3,-0.17
1722,台肥,47.55,-0.5,-1.04,26W28,07/09,7,18436,19.3,1.88,-1,-13,-0.16,0.0,-4,-35,-0.09,0.0,8,18754,17.6,1.91
1904,正隆,23.4,0.0,0.0,26W28,07/09,7,16182,10.0,1.46,-1,-7,-0.05,0.0,3,112,0.26,0.01,7,16668,10.3,1.5
2303,聯電,156.0,-7.0,-4.29,26W28,07/09,7,822602,8.61,6.54,-7,-1210909,-12.7,-9.63,-1,-18523,-6.27,-0.15,-3,-119124,-3.74,-0.95
2637,慧洋-KY,83.0,3.0,3.75,26W28,07/09,7,47762,27.5,6.4,1,480,2.36,0.06,1,218,1.07,0.03,1,10824,53.2,1.45
2910,統領,22.35,0.4,1.82,26W28,07/09,7,108,14.7,0.06,0,0,0.0,0.0,-1,-1,-0.3,0.0,7,107,14.6,0.06
4438,廣越,61.5,0.3,0.49,26W28,07/09,7,225,8.55,0.2,0,0,0.0,0.0,-2,-7,-1.53,-0.01,7,198,7.49,0.17
6491,晶碩,375.0,0.0,0.0,26W28,07/09,7,6869,28.8,8.81,0,0,0.0,0.0,4,117,0.77,0.15,7,7156,30.0,9.17
6625,必應,78.9,-0.3,-0.38,26W28,07/09,7,546,7.79,0.94,0,0,0.0,0.0,-3,-7,-0.3,-0.01,7,547,7.8,0.94
7610,聯友金屬-創,2650.0,165.0,6.64,26W28,07/09,7,2995,22.2,6.16,0,0,0.0,0.0,1,1,0.03,0.0,7,2961,21.9,6.09
7827,漢康-KY創,185.0,16.5,9.79,26W28,07/09,7,6191,21.7,4.43,0,0,0.0,0.0,4,26,0.21,0.02,7,6199,21.8,4.44
00683L,期元大美元指正2,22.02,-0.02,-0.09,26W28,07/09,6,186,10.7,1.63,0,0,0.0,0.0,1,42,35.8,0.36,14,1238,22.6,10.8
00864B,中信美國公債0-1,46.71,0.07,0.15,26W28,07/09,6,5787,14.3,5.47,0,0,0.0,0.0,1,224,3.79,0.21,1,1056,17.9,1.0
1342,八貫,110.5,-1.0,-0.9,26W28,07/09,6,2432,7.53,3.12,0,0,0.0,0.0,0,0,0.0,0.0,6,2416,7.48,3.1
1512,瑞利,7.08,0.0,0.0,26W28,07/09,6,195,4.82,0.2,0,0,0.0,0.0,-1,-1,-0.17,0.0,6,184,4.55,0.19
1565,精華,97.0,0.2,0.21,26W28,07/09,6,422,8.13,0.84,0,0,0.0,0.0,-1,-11,-1.62,-0.02,6,435,8.4,0.86
1734,杏輝,33.1,-0.2,-0.6,26W28,07/09,6,2321,19.0,1.22,0,0,0.0,0.0,2,8,0.18,0.0,6,2317,19.0,1.22
2101,南港,34.0,0.3,0.89,26W28,07/09,6,12107,13.8,1.65,0,0,0.0,0.0,1,19,0.19,0.0,6,12078,13.8,1.65
2103,台橡,23.05,-0.75,-3.15,26W28,07/09,6,29337,14.8,3.55,0,0,0.0,0.0,7,1036,0.47,0.13,6,30234,15.2,3.66
2401,凌陽,33.0,1.0,3.12,26W28,07/09,6,32990,8.12,5.57,3,145,0.07,0.02,1,386,1.08,0.07,6,33472,8.24,5.65
2466,冠西電,98.5,1.6,1.65,26W28,07/09,6,4660,9.87,2.69,0,0,0.0,0.0,2,17,0.05,0.01,6,4677,9.91,2.7
2547,日勝生,11.45,0.2,1.78,26W28,07/09,6,11008,6.82,1.06,-1,-31,-0.17,0.0,1,42,0.23,0.0,6,14503,8.99,1.4
2707,晶華,180.0,0.5,0.28,26W28,07/09,6,1634,29.2,1.28,-1,-1,-0.17,0.0,7,70,1.05,0.05,6,1700,30.4,1.33
2834,臺企銀,17.95,-0.3,-1.64,26W28,07/09,6,242365,20.2,2.49,-9,-1872,-0.11,-0.02,-3,-3205,-0.65,-0.03,6,239150,20.0,2.46
