排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2891,中信金,62.7,1.2,1.95,07/21,-4274,-7385,-4588,-49408,-18299,-16830.0,-79699.0,190330.0,11996.0,133744.0
2,2618,長榮航,42.3,1.1,2.67,07/21,-963,-843,-3889,-48393,-82084,-158966.0,-64466.0,-14367.0,-31549.0,-84470.0
3,2884,玉山金,36.95,1.1,3.07,07/21,-2963,-1971,629,-26358,-57341,-70649.0,-91000.0,-104039.0,143335.0,-30037.0
4,1402,遠東新,27.35,0.05,0.18,07/21,-3652,-8380,-16266,-25676,16033,25619.0,-107751.0,49258.0,52896.0,45918.0
5,2353,宏碁,30.2,0.95,3.25,07/21,-11946,-15628,-14597,-25243,-25244,-24163.0,-24692.0,14820.0,95346.0,97349.0
6,2105,正新,32.25,-0.95,-2.86,07/21,-3710,-7047,-7660,-20486,-41750,-55343.0,-218.0,-62544.0,-18203.0,-56648.0
7,2882,國泰金,95.8,1.8,1.91,07/21,77,77,-1828,-18663,-26407,-63120.0,-173552.0,-65826.0,-425599.0,-115652.0
8,3045,台灣大,112.0,0.0,0.0,07/21,-991,-3623,-3968,-16737,-11155,-7767.0,-3963.0,-30792.0,34958.0,-18107.0
9,2303,聯電,134.5,4.5,3.46,07/21,-6210,-6477,-4197,-14445,-26391,-101190.0,-477378.0,-398315.0,-879211.0,-470841.0
10,2324,仁寶,36.0,1.6,4.65,07/21,-6585,-6444,-4023,-13775,-13320,-53768.0,-308828.0,-211852.0,84250.0,-184069.0
11,9904,寶成,24.4,0.05,0.21,07/21,-3847,-1062,-1305,-13586,-14481,801.0,122972.0,158475.0,62010.0,147176.0
12,2347,聯強,85.3,1.3,1.55,07/21,-1531,-3365,-4118,-13573,-4610,-6461.0,3986.0,6123.0,-8623.0,2880.0
13,2603,長榮,203.0,7.0,3.57,07/21,-1735,-3525,-7691,-12925,-18991,-36928.0,-5252.0,-18167.0,14382.0,-26353.0
14,2002,中鋼,18.8,0.25,1.35,07/21,-3807,-5850,-9757,-11846,2527,-267812.0,181368.0,-76593.0,116821.0,-42921.0
15,3711,日月光投控,633.0,36.0,6.03,07/21,-8393,-8760,-8782,-10635,-22042,-32925.0,-25061.0,-9284.0,-43504.0,-7540.0
16,2609,陽明,50.9,1.9,3.88,07/21,193,1520,-2594,-9927,-5023,-3457.0,-120104.0,-55335.0,-75711.0,-103106.0
17,2610,華航,21.45,0.5,2.39,07/21,-937,-558,-7392,-9523,-7204,-10440.0,-188590.0,-82538.0,-171358.0,-133060.0
18,4938,和碩,82.8,2.8,3.5,07/21,-3441,-5693,-7458,-8914,-17373,-22542.0,94471.0,95462.0,110513.0,77163.0
19,2027,大成鋼,41.15,0.7,1.73,07/21,-2144,-1907,-2056,-8883,-11861,-31240.0,-116794.0,-59675.0,1194.0,-36698.0
20,00918,大華優利高填息30,31.82,0.9,2.91,07/21,-8115,-7965,-8442,-8698,-7845,-24400.0,5965.0,-22161.0,-22160.0,-30459.0
21,3036,文曄,196.0,9.0,4.81,07/21,-1110,-2384,-3143,-7331,-10300,-13734.0,26309.0,50907.0,59076.0,44841.0
22,2371,大同,26.65,0.75,2.9,07/21,-622,-90,-1956,-7070,-9581,3158.0,55797.0,75155.0,120518.0,106594.0
23,2377,微星,146.0,4.5,3.18,07/21,251,1216,149,-6589,-6993,3361.0,26607.0,47169.0,61734.0,50957.0
24,2489,瑞軒,30.65,0.05,0.16,07/21,-2810,-2820,-3536,-6392,-1592,2355.0,1466.0,35234.0,36096.0,37226.0
25,6147,頎邦,173.0,9.0,5.49,07/21,-650,-845,-1724,-6340,-11007,-23366.0,-10003.0,16676.0,9049.0,16523.0
26,00900,富邦特選高股息30,18.15,0.42,2.37,07/21,-4633,-4636,-4575,-6301,-5519,-4788.0,-18930.0,543.0,-21483.0,-18694.0
27,4958,臻鼎-KY,509.0,30.5,6.37,07/21,87,-1278,-1709,-5926,-7809,-11880.0,-5106.0,10907.0,-10951.0,2685.0
28,2357,華碩,736.0,48.0,6.98,07/21,-661,-1289,-1646,-5893,-8649,-14133.0,-17086.0,-4125.0,30989.0,7072.0
29,2845,遠東銀,13.4,0.1,0.75,07/21,-1082,-2428,-2340,-5697,-8071,-10697.0,40423.0,53896.0,50001.0,55755.0
30,00632R,元大台灣50反1,10.48,-0.42,-3.85,07/21,-248,-3159,-3302,-5461,-3232,-7751.0,12033.0,24326.0,52824.0,44623.0
31,5880,合庫金,25.7,0.2,0.78,07/21,-867,-562,-3892,-5230,-12574,-64970.0,1005.0,25546.0,5077.0,34156.0
32,00981B,第一金優選非投債,9.31,-0.01,-0.11,07/21,0,-6000,-6000,-5201,-1400,-4233.0,-197.0,7151.0,24891.0,9324.0
33,00687B,國泰20年美債,27.91,-0.16,-0.57,07/21,-3000,-5800,-5800,-4800,-9800,-4372.0,-9217.0,-2231.0,-63600.0,-4707.0
34,2889,國票金,15.8,0.1,0.64,07/21,-23,310,783,-4450,-6355,-12813.0,-5876.0,3633.0,-46045.0,4775.0
35,3037,欣興,825.0,75.0,10.0,07/21,-1168,-1233,-3860,-4266,3842,2215.0,9448.0,4107.0,-60939.0,6806.0
36,1609,大亞,37.55,1.2,3.3,07/21,303,8,-95,-3910,-5508,-3002.0,5657.0,4218.0,6794.0,-1702.0
37,3034,聯詠,476.0,18.0,3.93,07/21,-1275,-2136,-1606,-3868,-4774,-16476.0,-20010.0,-13921.0,4032.0,-17611.0
38,1326,台化,68.6,4.4,6.85,07/21,4426,4484,5628,-3828,11999,-25067.0,-62257.0,-67699.0,-123345.0,-95627.0
39,2646,星宇航空,22.0,0.7,3.29,07/21,-535,-1075,-2410,-3550,-5998,-8440.0,-22292.0,-4630.0,63081.0,-473.0
40,1308,亞聚,14.2,0.15,1.07,07/21,-250,-218,-3241,-3516,-5057,-5763.0,-9518.0,8883.0,7340.0,10002.0
41,1102,亞泥,33.15,0.15,0.45,07/21,-8573,-8518,-8708,-3253,13641,5301.0,-95289.0,6292.0,38854.0,30867.0
42,2883,凱基金,29.7,0.15,0.51,07/21,-719,-174,2622,-3173,-8023,-75310.0,60102.0,67478.0,-109004.0,67110.0
43,6415,矽力*-KY,461.5,34.0,7.95,07/21,-270,-557,-720,-2957,-3969,-3764.0,-10190.0,-358.0,-6212.0,2378.0
44,2812,台中銀,20.45,0.1,0.49,07/21,-1971,-3459,-3686,-2922,-17707,-48661.0,38665.0,67939.0,88190.0,74458.0
