代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2633,台灣高鐵,26.15,0.2,0.77,07/16,3,7750,26.1,0.14,24,92300,32.9,1.64,3,388,1.31,0.01,3,10926,36.8,0.19
1303,南亞,221.0,-6.5,-2.86,07/16,-9,-139532,-16.1,-1.76,20,208695,12.4,2.63,-2,-484,-0.17,-0.01,-3,-12020,-2.68,-0.15
6526,達發,619.0,-24.0,-3.73,07/16,-3,-622,-32.8,-0.37,20,734,4.54,0.44,-3,-31,-1.64,-0.02,-3,-470,-24.8,-0.28
1216,統一,79.0,0.4,0.51,07/16,-1,-1702,-7.37,-0.03,19,57379,17.2,1.01,14,8519,3.61,0.15,2,1618,3.42,0.03
2542,興富發,43.35,-0.1,-0.23,07/16,-2,-1889,-14.5,-0.09,19,17132,9.7,0.8,1,170,2.54,0.01,1,473,7.07,0.02
8046,南電,1275.0,-140.0,-9.89,07/16,-6,-13655,-10.2,-2.11,17,22010,6.07,3.41,1,68,0.35,0.01,-3,-4856,-7.85,-0.75
5434,崇越,596.0,53.0,9.76,07/16,1,831,19.3,0.43,14,7585,21.4,3.92,2,50,0.79,0.03,4,1574,12.9,0.81
6669,緯穎,5115.0,20.0,0.39,07/16,4,101,2.69,0.05,12,3494,17.7,1.88,-1,-2,-0.39,0.0,5,453,7.47,0.24
1402,遠東新,27.8,0.25,0.91,07/16,3,52464,52.1,0.98,11,27977,9.79,0.52,3,6330,6.29,0.12,3,62436,62.0,1.17
1477,聚陽,219.5,2.5,1.15,07/16,1,181,13.9,0.07,11,3553,12.2,1.44,-3,-75,-1.51,-0.03,1,194,14.9,0.08
2006,東和鋼鐵,72.4,0.6,0.84,07/16,5,7206,44.4,0.99,11,2216,7.53,0.3,3,49,0.47,0.01,5,8599,53.0,1.18
3711,日月光投控,682.0,-1.0,-0.15,07/16,-1,-1017,-4.66,-0.02,11,14074,4.8,0.31,5,1573,1.19,0.04,2,6393,13.2,0.14
2206,三陽工業,64.2,0.3,0.47,07/16,1,51,3.7,0.01,10,1630,14.6,0.21,-2,-34,-1.4,0.0,2,280,11.5,0.04
2383,台光電,4990.0,-90.0,-1.77,07/16,-2,-138,-5.14,-0.04,10,867,3.7,0.24,1,56,4.17,0.02,-2,-27,-1.01,-0.01
9917,中保科,108.0,1.0,0.93,07/16,2,199,18.0,0.04,10,585,9.47,0.13,1,5,1.0,0.0,2,420,38.0,0.09
935,野村臺灣新科技50,57.95,-0.5,-0.86,07/16,-1,-2792,-28.3,-0.35,8,2462,2.28,0.31,-9,-25038,-20.8,-3.15,-14,-62683,-27.9,-7.88
7769,鴻勁,6695.0,-25.0,-0.37,07/16,-5,-283,-9.02,-0.16,8,325,6.65,0.18,5,31,1.0,0.02,-2,-49,-4.47,-0.03
50,元大台灣50,106.4,0.1,0.09,07/16,-1,-22401,-30.6,-0.11,7,26267,3.31,0.12,-1,-1144,-1.57,-0.01,-1,-20111,-27.5,-0.1
