排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,3152,璟德,230.0,-2.5,-1.08,07/24,13.0,13.0,44.4,189.0,-16.1,,-98.5,-98.8,-95.5,-98.4
2,8084,巨虹,43.0,-0.1,-0.23,07/24,4.55,17.9,58.6,188.0,,0.0,0.0,0.0,-43.2,0.0
3,1623,大東電,219.0,0.0,0.0,07/24,0.0,0.0,44.4,160.0,160.0,,,,,
4,00715L,期街口布蘭特正2,55.35,2.8,5.33,07/24,-0.57,-2.52,19.1,109.0,88.9,63.7,-29.1,-80.7,2.05,-89.8
5,0053,元大電子,228.85,-5.65,-2.41,07/24,32.6,32.6,32.6,104.0,185.0,185.0,83.9,32.6,35.7,32.6
6,6983,華洋精機,322.0,-9.0,-2.72,07/24,0.0,2.7,35.7,100.0,192.0,,,,,
7,7820,立盈,106.0,-2.0,-1.85,07/24,100.0,100.0,100.0,100.0,300.0,,,,,
8,00948B,中信優息投資級債,9.34,-0.02,-0.21,07/24,0.0,0.0,18.0,96.9,8.11,735.0,635.0,217.0,-51.2,72.0
9,7822,倍利科,857.0,-7.0,-0.81,07/24,1.96,1.96,33.3,92.6,189.0,,,,,
10,2478,大毅,131.5,-6.5,-4.71,07/24,2.08,41.5,57.9,87.9,3.69,-8.53,116.0,-15.6,512.0,-49.0
11,1303,南亞,177.5,-19.5,-9.9,07/24,26.6,71.6,80.0,85.3,161.0,411.0,297.0,-36.4,-69.0,-77.5
12,8150,南茂,90.8,-7.4,-7.54,07/24,9.84,28.5,68.6,80.4,137.0,185.0,94.2,45.9,102.0,39.1
13,4133,亞諾法,21.6,-1.1,-4.85,07/24,15.6,37.4,47.5,70.7,76.9,94.4,15.2,41.7,-4.59,20.8
14,1526,日馳,16.1,-0.65,-3.88,07/24,9.31,13.4,29.4,70.4,77.6,80.9,53.8,134.0,336.0,209.0
15,3532,台勝科,379.5,-42.0,-9.96,07/24,-0.25,8.03,19.5,69.4,74.0,77.7,44.0,21.2,137.0,0.07
16,7709,榮田,71.2,-1.9,-2.6,07/24,6.88,54.1,54.1,67.6,51.3,144.0,51.3,,,
17,3577,泓格,146.5,-13.5,-8.44,07/24,4.71,10.1,25.9,65.5,94.8,216.0,180.0,52.6,244.0,36.0
18,1326,台化,67.5,-4.2,-5.86,07/24,5.72,22.2,28.6,64.0,33.6,-36.9,-63.4,-68.9,-81.1,-77.0
19,6579,研揚,180.5,-3.0,-1.63,07/24,28.6,30.8,47.8,60.2,89.0,117.0,34.8,11.2,81.3,17.8
20,2327,國巨*,642.0,-54.0,-7.76,07/24,8.19,0.21,20.9,59.6,124.0,154.0,225.0,135.0,137.0,-15.3
21,7828,創新服務,1730.0,-160.0,-8.47,07/24,0.0,0.0,11.4,59.2,117.0,,,,,
22,7610,聯友金屬-創,1660.0,5.0,0.3,07/24,44.2,44.2,63.2,59.0,675.0,-34.7,,,,
23,5386,青雲,254.5,1.0,0.39,07/24,2.68,25.5,66.0,58.5,-3.7,-27.6,29.7,-34.3,87.9,-31.3
24,3189,景碩,711.0,-74.0,-9.43,07/24,7.09,14.6,13.4,58.3,67.3,66.5,-24.1,-41.1,-62.2,-29.8
25,3485,敘豐,226.5,-13.5,-5.62,07/24,0.0,-1.89,13.0,57.6,100.0,,,,,
