"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"281","2438","翔耀","19.9","-0.35","-1.73","07/13","-6.45","-16.2","-21.8","-28.7","-8.21","-9.82","+0.67","+0.83","-0.02","0","+0.15","+0.78"
"282","6763","綠界科技*","43.7","-2.2","-4.79","07/13","-49.8","-25.8","-21.7","-10.7","+5.11","+4.28","-2.01","-0.33","-0.41","-1.19","","-0.27"
"283","2338","光罩","46.5","-1.2","-2.52","07/13","-34.3","-24.6","-21.7","-28","+0.59","+3.32","+1.5","+1.46","+0.89","-0.23","-0.01","+1.38"
"284","3438","類比科","67.8","-0.1","-0.15","07/13","-26.5","-27.6","-21.7","+0.63","+0.61","+3.49","+0.09","+0.38","-0.55","-0.14","+0.05","+0.26"
"285","3028","增你強","71.2","-4","-5.32","07/13","-34.4","-15.5","-21.6","-18.2","-5.28","+2.34","+0.07","+1.46","+0.97","+1.53","+0.84","+1.15"
"286","8215","明基材","27.4","-0.9","-3.18","07/13","-23.9","-23.8","-21.3","-9.35","-1.55","-1.7","+0.63","+0.54","+0.38","+0.81","+0.01","+0.16"
"287","6754","匯僑設計","41.5","0","0","07/13","-12.5","-18","-21.2","-18.8","-6.22","-6.94","-4.9","-2.18","-6.08","+0.45","","-2.21"
"288","00779B","凱基美債25+","28.09","-0.03","-0.11","07/13","-11.6","-20.3","-21.2","-23.2","-18","-3.93","+18.2","+14","+6.72","+4.75","","+14.2"
"289","00920","富邦ESG綠色電力","24.7","-0.32","-1.28","07/13","-61.9","-36.4","-21.1","-21.9","-11.4","-8.19","-4.07","+1.96","+4.75","+2.62","","+2.31"
"290","4989","榮科","82.7","-9.1","-9.91","07/13","-18","-21.9","-21.1","-2.42","+3.33","+1.64","-0.68","+0.21","+0.11","+0.11","","+0.19"
"291","2616","山隆","13.55","-0.1","-0.73","07/13","-11.9","-8.2","-21.1","-21.3","-5.04","-8.66","-0.42","-1.27","-1.63","-1.5","+0.07","-1.24"
"292","5457","宣德","32.1","-1.25","-3.75","07/13","-17.2","-17","-21.1","-15.4","-11.9","-9.25","-6.69","-4.21","-3.42","-0.4","+0.06","-4.61"
"293","2007","燁興","7.2","-0.11","-1.5","07/13","-21.4","-14.6","-21","-19.9","-9.49","+1.91","+3.64","+2.51","+1.14","+1.03","+0.08","+2.21"
"294","3071","協禧","29.6","+0.15","+0.51","07/13","+0.62","-8.25","-21","-19.3","-4.22","-4.05","+2.03","+1.45","+1.34","-0.12","+0.14","+1.59"
"295","8093","保銳","19.7","-0.3","-1.5","07/13","0","-28","-21","-9.03","-3.5","-1.74","-0.21","-0.23","+0.23","-0.11","0","-0.24"
"296","00986A","主動台新龍頭成長","14.9","-0.02","-0.13","07/13","-74.6","-53.7","-21","-17.8","+0.88","+1.79","+9.19","+11.9","","","","+12.9"
"297","00984B","大華優利美A債15","16.25","-0.07","-0.43","07/13","-21.7","-16.7","-20.9","-9.72","+4.93","+25.5","+47.3","+15.1","+10.3","","","+15.4"
"298","2025","千興","11.85","-0.25","-2.07","07/13","-4.88","-9.4","-20.9","-22.4","-7.51","+0.32","+2.86","+2.05","+1.33","+0.18","+0.11","+1.93"
"299","4128","中天","16.15","-1","-5.83","07/13","-11.2","-18.4","-20.9","-13.9","-5.41","-5.11","-4.99","-3.7","-4.54","-0.49","-0.28","-3.28"
"300","00841B","凱基AAA-AA公司債","28.65","-0.26","-0.9","07/13","-23.1","-27.5","-20.8","-13.6","-7.21","-3.9","-1.58","-0.25","-0.38","+50.4","","-0.23"
