排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,6164,華興,15.7,-1.7,-9.77,13574,07/06,28.1,237.0,1838.0,7650.0,3775.0,7650.0,15400.0,384.0,,172.0
2,2103,台橡,24.2,0.7,2.98,29305,07/06,-15.3,8.13,2560.0,6550.0,,923.0,2117.0,1008.0,,359.0
3,1909,榮成,10.65,0.35,3.4,13367,07/06,0.0,1233.0,3900.0,3900.0,1233.0,1233.0,471.0,264.0,33.3,233.0
4,1312,國喬,14.15,-0.95,-6.29,45852,07/06,42.1,175.0,532.0,2806.0,7736.0,4971.0,6531.0,2979.0,6985.0,2696.0
5,6168,宏齊,29.9,0.0,0.0,3301,07/06,13.0,14.8,147.0,2557.0,2225.0,11060.0,255.0,3886.0,13850.0,3886.0
6,1314,中石化,10.4,0.52,5.26,368710,07/06,-6.75,581.0,1868.0,2513.0,2256.0,1269.0,2378.0,912.0,858.0,787.0
7,6133,金橋,27.5,1.7,6.59,9367,07/06,48.6,-33.3,1200.0,2500.0,1633.0,1200.0,108.0,-22.4,2500.0,-32.5
8,1810,和成,23.7,0.45,1.94,23365,07/06,-79.6,194.0,525.0,2400.0,4900.0,-18.0,4900.0,51.5,,38.9
9,3694,海華,65.5,-1.5,-2.24,2429,07/06,-7.41,-52.8,-3.85,2400.0,2400.0,1150.0,4.17,56.2,-70.6,19.0
10,2630,亞航,56.3,0.5,0.9,31386,07/06,-24.2,34.7,54.0,2325.0,,9600.0,,-3.96,,-27.6
11,1904,正隆,23.9,0.7,3.02,6452,07/06,0.0,9.52,,2200.0,667.0,283.0,667.0,2200.0,-20.7,2200.0
12,2451,創見,270.5,7.5,2.85,4081,07/06,-10.3,-22.0,-30.4,2115.0,,-66.9,220.0,64.6,,73.5
13,8070,長華*,57.2,1.2,2.14,12177,07/06,143.0,143.0,1600.0,1600.0,750.0,-48.5,-97.3,325.0,-90.7,21.4
14,2466,冠西電,94.8,8.6,9.98,1977,07/06,5.99,5.02,311.0,1543.0,5650.0,,557.0,66.7,-11.2,66.7
15,3594,磐儀,54.6,-4.1,-6.98,2239,07/06,-58.3,-31.8,-6.25,1400.0,,,400.0,2900.0,900.0,2900.0
16,8034,榮群,22.25,0.15,0.68,144,07/06,400.0,1400.0,,1400.0,,,,-89.4,,-89.8
