排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00632R,元大台灣50反1,11.49,0.06,0.52,378216,07/30,1419,9077,10974,12578,11442,12599,14553.0,13966.0,16952.0,14897.0
2,6770,力積電,49.55,-0.85,-1.69,192112,07/30,854,-2434,6174,6114,5345,6036,6622.0,3235.0,7073.0,-8025.0
3,6116,彩晶,11.8,-0.15,-1.26,39053,07/30,2324,3562,3621,4567,4187,-894,9086.0,8464.0,8967.0,8922.0
4,2344,華邦電,118.5,-11.5,-8.85,211418,07/30,-1114,-4854,2982,3194,3282,348,3656.0,-13758.0,3349.0,-23662.0
5,2303,聯電,110.0,7.5,7.32,376329,07/30,-4783,-7865,2023,2580,3007,1760,1624.0,-6558.0,1626.0,2480.0
6,2332,友訊,21.6,-2.4,-10.0,47599,07/30,2026,1858,1658,2241,2859,3248,3345.0,3229.0,3163.0,3221.0
7,2408,南亞科,328.0,-25.5,-7.21,120154,07/30,-656,-1284,1326,2086,2241,2402,2206.0,-6818.0,-4874.0,-13282.0
8,2337,旺宏,91.8,-10.2,-10.0,94668,07/30,-519,-2948,2246,2047,3816,3143,1101.0,-6267.0,2042.0,-1883.0
9,3260,威剛,378.5,-15.5,-3.93,21436,07/30,539,1757,1961,1918,2276,2097,861.0,1534.0,2603.0,-191.0
10,1303,南亞,145.0,3.5,2.47,140139,07/30,1692,-868,1335,1838,1384,-238,-267.0,-1850.0,-973.0,-2966.0
11,00991A,主動復華未來50,14.01,-0.06,-0.43,225301,07/30,653,-252,250,1344,1644,413,1387.0,1428.0,,1606.0
12,8112,至上,75.6,-1.1,-1.43,10179,07/30,-27,68,316,1283,1711,3260,2817.0,2526.0,2819.0,2393.0
13,2002,中鋼,18.95,0.0,0.0,38307,07/30,-118,64,1064,1113,1080,464,695.0,802.0,1059.0,871.0
14,2356,英業達,57.5,-2.8,-4.64,37895,07/30,656,741,881,889,1137,22,982.0,651.0,108.0,675.0
15,2412,中華電,140.5,0.0,0.0,18569,07/30,436,735,849,855,891,936,936.0,924.0,926.0,925.0
16,8150,南茂,66.0,-6.9,-9.47,43913,07/30,-89,-459,879,824,-198,1017,1063.0,475.0,1196.0,949.0
17,2382,廣達,279.0,-30.5,-9.85,60477,07/30,614,635,656,739,278,-246,-142.0,373.0,134.0,392.0
18,00405A,主動富邦台灣龍耀,6.68,-0.02,-0.3,117477,07/30,-4012,405,767,697,740,642,,,,
19,8111,立碁,56.4,-6.2,-9.9,14477,07/30,-102,-52,277,684,868,862,808.0,641.0,766.0,111.0
20,3441,聯一光,76.4,-8.4,-9.91,37349,07/30,36,250,633,682,685,567,720.0,702.0,721.0,693.0
21,5009,榮剛,31.5,-0.5,-1.56,3159,07/30,3,221,264,669,703,700,696.0,623.0,598.0,615.0
22,2882,國泰金,95.2,1.1,1.17,27926,07/30,50,662,637,667,832,783,736.0,-31.0,-376.0,-95.0
23,5328,華容,58.3,-6.2,-9.61,59875,07/30,270,404,61,634,778,321,1217.0,515.0,1274.0,737.0
24,00664R,國泰臺灣加權反1,1.85,-0.02,-1.07,70972,07/30,93,428,620,606,623,926,915.0,681.0,930.0,890.0
25,3362,先進光,156.5,-17.0,-9.8,24753,07/30,-126,375,271,519,670,510,787.0,728.0,777.0,758.0
