排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,8085,福華,12.25,0.2,1.66,07/03,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,009821,野村稀土關鍵資源,14.41,0.19,1.34,07/03,-55.1,-52.0,-74.8,-90.9,-15.5,,,,,
3,1326,台化,68.0,6.1,9.85,07/03,-50.4,-53.8,-53.1,-79.7,-85.4,-88.5,-94.9,-94.4,-95.5,-94.3
4,8450,霹靂,15.45,0.4,2.66,07/03,0.0,-70.6,-70.6,-70.6,-88.6,-90.6,-97.0,-97.0,-97.0,-97.0
5,009819,中信數據及電力,10.1,-0.07,-0.69,07/03,-32.8,-32.8,-52.6,-70.0,-65.8,-81.4,,,,
6,2006,東和鋼鐵,69.4,0.4,0.58,07/03,1.2,-18.9,-21.0,-61.5,-75.1,-72.3,-28.3,-37.6,-23.4,-39.9
7,009820,元大納斯達克精選,9.83,-0.15,-1.5,07/03,0.0,0.0,0.47,-60.6,-53.4,-61.4,,,,
8,00916,國泰全球品牌50,25.95,0.4,1.57,07/03,0.0,0.0,0.0,-57.8,-57.8,-70.0,101.0,35.0,-62.2,35.0
9,4130,健亞,27.8,0.5,1.83,07/03,-21.3,-37.1,-46.7,-51.0,-53.6,-58.5,-58.2,-8.59,36.9,-8.47
10,9905,大華,21.35,0.1,0.47,07/03,0.0,0.0,-0.61,-50.3,-50.3,-46.2,-37.7,-43.8,-67.0,-43.8
11,4702,中美實,10.25,0.1,0.99,07/03,0.0,0.0,0.0,-46.0,-49.7,-49.7,-29.4,-46.2,-42.3,-45.6
12,00405A,主動富邦台灣龍耀,9.44,-0.01,-0.11,07/03,0.0,-29.1,-29.1,-45.5,-35.9,,,,,
13,6680,鑫創電子,50.8,0.0,0.0,07/03,-45.5,-45.5,-45.5,-45.5,-45.5,-45.5,-45.5,-20.0,-14.3,-20.0
14,1580,新麥,124.5,1.5,1.22,07/03,5.3,3.92,6.0,-43.6,-48.4,-40.0,-9.66,-31.2,-29.6,-31.2
15,00998A,主動復華金融股息,17.04,0.27,1.61,07/03,0.0,0.0,-43.5,-43.5,-45.9,6388.0,,,,
16,7610,聯友金屬-創,2550.0,55.0,2.2,07/03,-12.9,-42.6,-42.6,-42.6,-49.5,63.6,,,,
17,8046,南電,1185.0,40.0,3.49,07/03,-22.4,-28.1,-31.5,-42.3,-39.4,-69.7,-69.0,-69.5,-87.7,-69.3
18,3628,盈正,78.1,-1.9,-2.38,07/03,0.0,-3.87,-3.87,-41.6,-45.5,-64.3,-56.9,-70.4,97.7,-71.1
19,00662,富邦NASDAQ,121.55,-0.65,-0.53,07/03,-2.59,-10.5,-34.4,-41.5,-47.6,-48.4,-12.5,15.3,85.8,23.9
20,4139,馬光-KY,24.6,0.0,0.0,07/03,-40.5,-40.5,-40.5,-40.5,-40.5,-60.7,-63.9,-63.3,-62.1,-63.3
21,2013,中鋼構,41.65,0.05,0.12,07/03,1.83,1.83,2.78,-40.2,-43.8,-51.3,0.0,-3.9,-57.8,-3.9
22,6169,昱泉,14.6,-0.15,-1.02,07/03,0.0,-39.5,-39.5,-39.5,-50.0,-64.6,-63.5,21.1,0.0,27.8
23,7717,萊德光電-KY,462.5,42.0,9.99,07/03,29.5,34.1,46.2,-38.7,-34.5,-16.8,850.0,,,
24,00788B,元大10年IG電能債,30.59,0.06,0.2,07/03,0.0,0.0,0.0,-38.1,-45.8,-45.8,-45.8,-77.6,-87.8,-77.6
25,3311,閎暉,38.6,0.7,1.85,07/03,-32.3,-37.4,-38.0,-37.9,-66.9,-49.3,-76.4,-84.3,14.3,-84.3
26,3060,銘異,35.55,-1.05,-2.87,07/03,-0.58,-0.58,1.41,-37.5,-42.6,-67.9,-64.8,-78.1,-50.3,-78.0
27,6226,光鼎,24.0,-2.65,-9.94,07/03,0.0,0.0,0.0,-37.2,5.81,198.0,,,,
28,2755,揚秦,139.0,1.0,0.72,07/03,0.0,0.0,0.0,-37.0,-45.5,-40.6,-29.7,-77.2,-62.9,-77.2
29,8482,商億-KY,48.05,-0.35,-0.72,07/03,0.0,-36.8,-36.8,-36.8,-52.0,-53.8,-60.0,-73.3,-87.6,-73.3
30,2617,台航,30.5,0.55,1.84,07/03,0.33,0.49,0.08,-36.6,-36.5,-40.7,-30.7,-39.6,-72.5,-39.4
