排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00684R,期元大美元指反1,14.95,0.03,0.2,07/07,100.0,-2633.0,-1722.0,-1517.0,-26.8,-21.5,34.1,12.4,8.65,-6.82,,16.8
2,4943,康控-KY,8.63,-0.25,-2.82,07/07,0.0,-430.0,-307.0,-193.0,-58.4,-27.4,-10.1,-6.84,-3.44,-1.85,,-0.49
3,5007,三星,55.7,-0.2,-0.36,07/07,31.6,-891.0,-292.0,-174.0,-105.0,-19.4,3.2,-0.66,-0.96,-0.4,-1.6,1.32
4,2882A,國泰特,60.1,0.1,0.17,07/07,-33.3,-464.0,-226.0,-125.0,-23.8,-10.7,-2.8,0.14,0.06,-1.15,,1.95
5,00654R,富邦印度反1,6.63,-0.03,-0.45,07/07,72.9,-463.0,-234.0,-101.0,-60.6,-32.4,0.19,10.8,14.9,5.33,-2.11,16.0
6,00717,富邦美國特別股,14.98,0.01,0.07,07/07,84.2,-258.0,-128.0,-88.1,-4.91,41.5,75.4,65.8,61.0,50.6,,69.0
7,00988B,玉山嚴選非投債,20.0,0.0,0.0,07/07,-37.4,-55.9,-58.1,-66.6,-45.8,-38.6,-35.4,,,,,
8,00636,國泰中國A50,28.1,-0.19,-0.67,07/07,20.2,-171.0,-118.0,-66.1,-9.78,7.51,27.2,28.1,20.1,9.0,3.24,29.1
9,00633L,富邦上証正2,49.1,-0.63,-1.27,07/07,-18.5,-114.0,-74.6,-63.9,-31.5,-11.5,18.8,9.09,10.8,3.02,1.05,11.1
10,00888,永豐台灣ESG,36.57,-1.15,-3.05,07/07,-71.8,-66.0,-60.8,-62.0,-55.0,-38.7,-17.6,-17.8,-11.7,7.13,,-17.6
11,3130,一零四,220.5,-0.5,-0.23,07/07,-86.9,-55.2,-62.4,-61.4,-43.4,-32.2,-22.8,-24.3,-16.5,-26.2,-17.6,-25.2
12,00842B,台新美元銀行債,31.32,0.0,0.0,07/07,-49.1,-67.0,-63.8,-58.3,-19.2,-6.72,-22.2,-21.8,-15.6,-7.76,,-22.8
13,00984D,主動聯博全球非投,10.17,0.01,0.1,07/07,-40.0,-12.1,-19.8,-52.3,-52.3,-49.8,-55.7,,,,,
14,00927,群益半導體收益,41.16,-1.44,-3.38,07/07,-64.0,-22.3,-36.4,-50.6,-46.6,-36.9,-19.2,-18.8,-8.49,-12.3,,-22.0
15,009804,聯邦台精彩50,23.7,-0.57,-2.35,07/07,-79.3,-42.2,-48.1,-50.3,-41.6,-27.0,-11.9,-10.7,-8.08,,,-11.8
16,00655L,國泰中國A50正2,34.23,-0.36,-1.04,07/07,-6.65,-121.0,-80.7,-49.2,-22.8,-8.83,13.3,10.1,11.9,2.24,-0.33,12.4
17,020033,統一恒生科期N,3.6,0.0,0.0,07/07,-87.2,-58.7,-61.1,-48.5,-29.3,-11.0,-28.0,-19.2,-19.3,-6.97,,-19.3
18,00961,FT臺灣永續高息,12.75,-0.16,-1.24,07/07,-83.3,-32.8,-42.2,-47.6,-43.3,-42.5,-22.8,-17.1,-8.68,,,-17.1
19,00997A,主動群益美國增長,12.53,-0.61,-4.64,07/07,-39.0,-20.1,-41.8,-44.5,-49.8,-29.1,,,,,,
20,6641,基士德-KY,19.1,-0.15,-0.78,07/07,-36.3,-2.81,-1.29,-42.8,-38.8,-30.7,-11.3,-5.2,-6.08,-5.44,,-5.52
21,00830,國泰費城半導體,89.7,-2.7,-2.92,07/07,-53.3,-19.2,-44.9,-39.4,-37.6,-24.1,6.17,-11.4,6.75,-4.89,,-14.5
22,2010,春源,21.6,-0.2,-0.92,07/07,-11.0,-3.39,-2.01,-38.6,-39.2,-21.6,-13.4,-3.54,-2.72,0.23,0.25,-3.81
23,4137,麗豐-KY,95.7,-0.8,-0.83,07/07,-32.2,-53.6,-43.0,-38.2,-36.5,-19.3,-9.92,-6.34,-3.21,-4.25,-0.9,-5.49
24,00905,FT臺灣Smart,27.67,-0.94,-3.29,07/07,-54.4,-28.0,-37.7,-37.6,-32.6,-19.8,-1.88,4.67,21.8,-6.33,,4.2
25,00648R,元大S&P500反1,4.02,0.0,0.0,07/07,-88.2,9.41,-34.6,-36.9,20.5,10.1,3.86,11.4,5.01,4.52,0.39,12.1
26,00911,兆豐洲際半導體,62.2,-1.2,-1.89,07/07,-47.2,-6.9,-35.8,-36.9,-35.4,-24.3,-3.69,-7.93,4.01,-5.75,,-8.4
27,020025,統一亞洲半導體N,40.33,-2.63,-6.12,07/07,17.6,37.0,25.9,-35.3,-42.0,-53.5,-18.7,-15.4,-13.1,25.9,,-15.7
28,00984A,主動安聯台灣高息,16.25,-0.51,-3.04,07/07,-80.4,-34.5,-35.5,-35.3,-30.2,-22.6,-20.6,-18.4,,,,-21.0
29,00892,富邦台灣半導體,43.91,-1.57,-3.45,07/07,-38.8,-28.4,-35.5,-34.8,-33.9,-20.8,-16.1,-11.4,3.72,16.7,,-11.8
30,2405,輔信,17.2,-0.3,-1.71,07/07,-24.3,-85.8,-57.4,-34.7,-14.8,4.41,0.97,-1.88,-0.47,-0.38,-0.28,-1.0
31,3152,璟德,273.0,-14.5,-5.04,07/07,-15.4,-17.8,-24.4,-34.2,-32.6,7.03,4.81,3.02,1.59,0.03,-0.49,2.94
32,9910,豐泰,68.3,-0.9,-1.3,07/07,-2.4,-11.7,-2.57,-32.1,-34.4,-3.74,-6.29,-3.94,-2.86,-1.69,-0.26,-3.97
33,00662,富邦NASDAQ,121.05,-0.65,-0.53,07/07,-38.8,-25.8,-33.1,-30.8,-19.0,-29.4,-30.0,-26.4,-20.0,-20.6,-19.8,-28.2
34,00865B,國泰US短期公債,48.94,0.05,0.1,07/07,-6.94,0.99,-15.7,-30.4,8.61,-0.26,-20.8,-28.8,-37.9,-35.0,,-30.0
35,00876,元大全球5G,95.85,-2.9,-2.94,07/07,-47.7,-26.5,-32.6,-30.3,-15.2,-3.1,12.0,12.0,31.3,25.2,,11.6
36,00950B,凱基A級公司債,14.23,-0.04,-0.28,07/07,32.1,19.7,12.1,-30.2,58.8,53.5,28.6,43.1,41.7,,,42.8
37,00928,中信上櫃ESG30,36.49,-1.95,-5.07,07/07,-8.5,-28.1,-32.0,-29.6,-29.5,-20.0,-4.22,-4.49,5.65,-0.37,,-3.89
38,00708L,期元大S&P黃金正2,73.3,-1.0,-1.35,07/07,15.2,-23.0,-27.4,-29.3,-25.1,-20.0,-9.39,-6.37,-4.67,-3.75,,-6.07
39,00954,中信日本半導體,20.96,-0.88,-4.03,07/07,4.16,-12.9,-20.1,-28.7,-29.5,-12.6,0.81,-9.42,-4.61,,,-8.7
40,009823,群益S&P500,10.32,0.01,0.1,07/07,-29.5,-40.2,-41.6,-28.5,,,,,,,,
41,00942B,台新美A公司債20+,14.49,-0.05,-0.34,07/07,9.17,3.25,16.1,-28.4,89.5,81.4,68.8,72.4,64.8,,,72.4
42,1570,力肯,40.5,-1.2,-2.88,07/07,-34.5,-36.8,-40.3,-28.1,-7.77,-5.59,1.75,0.61,-1.13,-0.13,0.07,0.58
43,8436,大江,113.0,-1.5,-1.31,07/07,-45.7,-18.3,-14.9,-28.0,-26.6,-17.0,-10.9,4.82,-2.05,-0.97,-0.18,5.11
44,3465,進泰電子,33.6,-2.35,-6.54,07/07,-49.1,-37.5,-34.0,-28.0,-5.79,-3.05,0.5,0.53,0.6,5.77,1.67,0.43
45,6269,台郡,62.5,-4.2,-6.3,07/07,-35.1,-12.3,-16.8,-27.7,-19.2,-2.62,-1.5,-1.19,0.48,-1.72,-0.8,-1.6
