排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00980A,主動野村臺灣優選,21.46,1.9,9.71,07/31,0.95,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,,,3.77
2,4764,雙鍵,260.0,23.5,9.94,07/31,0.0,0.58,0.58,1.75,4.59,6.75,9.09,8.96,9.09,9.09,,9.09
3,4979,華星光,370.0,23.5,6.78,07/31,-0.02,-0.02,-0.02,1.5,2.96,0.81,-2.27,-1.02,1.2,5.58,9.47,2.29
4,1560,中砂,640.0,58.0,9.97,07/31,0.22,0.44,0.66,1.18,1.44,1.13,1.8,-2.04,-5.45,3.3,4.15,-1.86
5,3665,貿聯-KY,2100.0,190.0,9.95,07/31,0.19,0.38,0.5,1.09,3.21,3.97,0.32,1.42,-2.83,11.2,13.0,-3.65
6,2360,致茂,2100.0,190.0,9.95,07/31,0.36,0.72,0.85,1.02,1.48,1.25,0.02,1.19,3.55,4.24,5.64,0.84
7,3529,力旺,2475.0,185.0,8.08,07/31,0.66,0.77,0.78,0.92,0.77,-0.6,-2.0,-0.19,0.4,-3.71,4.4,-0.05
8,009814,富邦標普500,11.22,0.18,1.63,07/31,0.0,0.0,0.61,0.92,2.55,3.53,3.53,3.53,,,,3.53
9,3653,健策,3445.0,310.0,9.89,07/31,0.22,0.32,0.6,0.92,1.33,1.3,0.23,1.55,-0.78,-2.65,8.3,0.49
10,3081,聯亞,1630.0,145.0,9.76,07/31,0.0,0.03,0.08,0.91,1.51,0.87,-1.85,-0.41,3.9,12.3,11.2,1.9
11,6669,緯穎,5390.0,490.0,10.0,07/31,0.25,0.35,0.43,0.75,1.15,2.56,3.91,5.12,4.16,2.92,,3.69
12,3008,大立光,4035.0,320.0,8.61,07/31,0.12,0.18,0.26,0.73,1.13,1.2,2.68,1.56,3.38,3.24,3.19,2.3
13,00709,富邦歐洲,41.5,0.68,1.67,07/31,0.0,0.0,0.65,0.69,1.98,2.84,2.84,2.84,2.84,2.84,,2.84
14,00741B,富邦全球非投等債,37.88,0.07,0.19,07/31,0.0,0.0,0.44,0.57,5.25,6.89,6.89,6.89,6.89,6.89,,6.89
15,006201,元大富櫃50,38.07,3.12,8.93,07/31,0.17,0.68,0.81,0.57,0.41,1.38,3.38,2.75,-4.39,-4.02,-68.2,0.96
16,3450,聯鈞,372.0,33.5,9.9,07/31,0.04,0.05,0.05,0.56,2.0,2.09,6.79,7.14,2.49,7.51,6.92,6.59
17,8210,勤誠,1045.0,94.0,9.88,07/31,0.19,0.24,0.45,0.45,0.0,-1.03,2.96,-0.53,1.94,2.54,2.02,1.67
18,4915,致伸,65.4,1.8,2.83,07/31,0.19,0.19,0.19,0.42,0.09,0.68,2.29,0.27,-0.92,13.0,15.5,1.03
19,3231,緯創,176.0,16.0,10.0,07/31,0.1,0.11,0.15,0.4,0.63,0.69,3.53,3.41,0.2,-0.96,4.23,2.94
20,5347,世界,151.5,13.5,9.78,07/31,0.12,0.39,0.24,0.4,0.0,-0.09,0.64,-2.07,-8.24,9.49,9.68,-5.21
21,7734,印能科技,3370.0,305.0,9.95,07/31,0.16,0.21,0.27,0.4,0.98,1.59,2.33,7.96,6.51,,,6.58
22,6805,富世達,1350.0,120.0,9.76,07/31,0.0,0.04,0.04,0.37,0.87,-1.86,-6.59,-5.62,-9.01,,,-11.6
23,6830,汎銓,346.0,30.0,9.49,07/31,0.0,0.0,0.3,0.36,0.39,-0.18,-0.21,1.8,0.32,0.1,,0.46
24,2059,川湖,7850.0,710.0,9.94,07/31,0.05,0.11,0.15,0.36,0.51,1.11,1.84,3.34,-0.31,3.32,7.42,0.27
25,2449,京元電子,223.5,20.0,9.83,07/31,0.0,0.29,0.29,0.3,0.47,0.67,-7.21,-7.06,-3.75,-4.99,-9.44,-7.72
26,3017,奇鋐,2320.0,210.0,9.95,07/31,0.12,0.21,0.17,0.29,0.74,1.17,0.84,3.11,0.22,-6.97,5.27,0.38
27,5274,信驊,14525.0,1320.0,10.0,07/31,0.04,0.26,0.27,0.29,1.12,0.65,-0.61,0.99,3.99,3.49,-2.03,1.9
28,3037,欣興,787.0,71.0,9.92,07/31,0.0,0.15,0.27,0.29,0.49,1.08,2.06,6.08,8.33,6.6,11.1,7.58
29,00645,富邦日本,56.75,0.9,1.61,07/31,0.0,0.0,0.14,0.28,0.53,0.75,0.75,0.75,0.75,0.75,0.52,0.75
30,2027,大成鋼,43.2,-0.5,-1.14,07/31,0.0,0.19,0.43,0.25,0.38,0.62,-1.13,-0.5,0.64,-0.92,0.77,-0.15
