排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,1301,台塑,59.7,5.4,9.94,07/02,-6380,-6333,-10037,-58825,-100162,-89038.0,-177160.0,-174610.0,-205616.0,-174610.0
2,009816,凱基台灣TOP50,15.78,-0.05,-0.32,07/02,-19851,-27981,-27981,-34236,-16971,45669.0,52167.0,,,
3,6770,力積電,74.7,0.4,0.54,07/02,7207,252,-4977,-33968,-195632,-141426.0,17872.0,75448.0,9838.0,75448.0
4,2883,凱基金,27.9,-0.4,-1.41,07/02,-15886,-16631,-16330,-33409,-39753,68041.0,94385.0,95864.0,-83548.0,95864.0
5,2303,聯電,165.5,-3.5,-2.07,07/02,-2036,-6724,-8721,-28886,-71927,-362157.0,-372625.0,-444447.0,-927245.0,-444447.0
6,1326,台化,61.9,5.6,9.95,07/02,-978,-776,-7874,-28398,-34130,-44021.0,-117753.0,-102922.0,-136999.0,-102922.0
7,5880,合庫金,24.55,-0.3,-1.21,07/02,-3987,-4692,-16253,-27842,-55371,-88865.0,12853.0,50338.0,18430.0,50338.0
8,2887,台新新光金,33.0,-0.35,-1.05,07/02,-781,13054,-15397,-19252,-32713,-91401.0,-18813.0,-2933.0,-1080302.0,-2933.0
9,00940,元大台灣價值高息,12.65,0.03,0.24,07/02,-4448,-4448,-4448,-18712,-24752,-59925.0,-21395.0,2809.0,-6452.0,2809.0
10,00662,富邦NASDAQ,122.2,-1.45,-1.17,07/02,-2232,-12271,-12598,-18234,-22599,-22023.0,-2867.0,5408.0,12059.0,5408.0
11,2324,仁寶,34.8,0.2,0.58,07/02,-1544,-843,-6824,-17788,-36149,-69991.0,-282286.0,-159911.0,112815.0,-159911.0
12,1314,中石化,8.99,0.61,7.28,07/02,-5647,-5855,-15574,-16181,-33814,-64484.0,-24678.0,-8385.0,-10905.0,-8385.0
13,2002,中鋼,18.6,-0.05,-0.27,07/02,-5933,-3245,-5139,-15871,-266140,-177470.0,94345.0,-44087.0,117433.0,-44087.0
14,1802,台玻,70.4,-0.7,-0.98,07/02,-9142,-8876,-8823,-15206,-33553,-11280.0,-10127.0,-27310.0,3628.0,-27310.0
15,4938,和碩,83.2,0.6,0.73,07/02,-3629,-4709,-5403,-14990,659,57569.0,120566.0,97972.0,130548.0,97972.0
16,2885,元大金,65.8,-0.2,-0.3,07/02,14,-221,2640,-14144,-21234,-24111.0,21955.0,23683.0,-89070.0,23683.0
17,00631L,元大台灣50正2,38.88,-0.6,-1.52,07/02,-318,-29935,-29475,-14098,13567,62720.0,346607.0,375468.0,366854.0,375468.0
18,2603,長榮,185.5,0.0,0.0,07/02,-3502,-8856,-11770,-13874,-11776,-6559.0,36400.0,-202.0,41917.0,-202.0
19,2449,京元電子,347.5,16.5,4.98,07/02,-419,-441,-2471,-12105,-40065,-46343.0,-39753.0,6709.0,4506.0,6709.0
20,00403A,主動統一升級50,11.14,-0.01,-0.09,07/02,-8754,-8903,-8902,-9888,-47520,62537.0,,,,
21,009821,野村稀土關鍵資源,14.22,0.01,0.07,07/02,140,-1718,-3388,-9741,2201,,,,,
22,2881,富邦金,119.5,-3.0,-2.45,07/02,-849,-1209,-1253,-8246,-8520,-8930.0,-150596.0,-95235.0,-209207.0,-95235.0
23,4958,臻鼎-KY,598.0,-5.0,-0.83,07/02,-1414,-1627,-5391,-8002,-1961,533.0,4683.0,8281.0,-717.0,8281.0
24,2105,正新,31.7,1.6,5.32,07/02,-3704,-4698,-6489,-7697,-5704,49053.0,40118.0,-9272.0,23120.0,-9272.0
25,2882,國泰金,93.5,-1.5,-1.58,07/02,-7501,-6906,-7251,-7144,-20533,-31108.0,-65097.0,-74980.0,-424449.0,-74980.0
26,3034,聯詠,541.0,3.0,0.56,07/02,-405,-445,-4608,-6427,-10298,-10008.0,-14433.0,-11460.0,9081.0,-11460.0
27,2618,長榮航,43.9,0.0,0.0,07/02,-3091,-5765,-6130,-6345,-87983,-97993.0,23736.0,-5762.0,32724.0,-5762.0
28,2812,台中銀,20.15,0.25,1.26,07/02,-113,2087,571,-6186,-32761,-26807.0,70950.0,96037.0,109753.0,96037.0
29,2006,東和鋼鐵,69.0,1.1,1.62,07/02,-844,-955,-5367,-5857,-10495,-9563.0,-1402.0,-2328.0,-1055.0,-2328.0
30,9907,統一實,15.15,-0.3,-1.94,07/02,129,-407,-353,-5591,-3725,6489.0,39386.0,39202.0,45882.0,39202.0
31,5347,世界,198.0,-6.5,-3.18,07/02,-996,-843,-1623,-5000,-2643,-26016.0,-11453.0,-20464.0,811.0,-20464.0
32,6005,群益證,37.35,-0.3,-0.8,07/02,55,74,-5009,-4629,-12618,-36035.0,-4264.0,-4903.0,-33670.0,-4903.0
33,00679B,元大美債20年,26.96,-0.09,-0.33,07/02,-751,-2351,-4433,-4433,-168,-871.0,18738.0,-6481.0,-170221.0,-6481.0
34,2388,威盛,71.6,0.5,0.7,07/02,-649,-491,-689,-4395,-7625,-5007.0,-7061.0,-7650.0,-3544.0,-7650.0
35,2409,友達,30.5,-0.15,-0.49,07/02,-5454,-4800,-5120,-4327,-5454,-5454.0,-5343.0,517656.0,595600.0,517656.0
36,2884,玉山金,33.7,0.8,2.43,07/02,1009,4622,11223,-4155,15166,-36125.0,-16381.0,46777.0,221423.0,46777.0
37,00991A,主動復華未來50,20.64,-0.23,-1.1,07/02,-5463,-2458,-2106,-4138,9763,-25185.0,-9594.0,75001.0,,75001.0
38,1319,東陽,75.4,-0.7,-0.92,07/02,-415,192,-16,-3979,-6881,-6379.0,7991.0,15222.0,23310.0,15222.0
39,2897,王道銀行,10.5,0.1,0.96,07/02,1,2,-2848,-3926,-8853,-16775.0,-19230.0,-12036.0,-11833.0,-12036.0
40,2027,大成鋼,40.65,-0.85,-2.05,07/02,48,133,-3828,-3899,-19570,-51983.0,-104987.0,-23105.0,15647.0,-23105.0
41,1717,長興,74.2,2.3,3.2,07/02,-2938,-3830,-3831,-3820,-8108,3503.0,10020.0,23941.0,40193.0,23941.0
42,00992A,主動群益科技創新,19.07,0.1,0.53,07/02,-3508,-3623,-3623,-3671,-23104,-33362.0,13933.0,29108.0,,29108.0
