排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,3533,嘉澤,2030.0,125.0,6.56,07/21,68.2,76.0,80.0,71.5,72.4,61.8,49.7,47.0,47.8,48.5,29.1,46.5
2,00657,國泰日經225,77.3,0.9,1.18,07/21,92.4,86.2,76.7,72.0,25.4,21.5,12.0,9.56,5.06,3.8,4.25,8.49
3,2360,致茂,2015.0,180.0,9.81,07/21,73.3,72.2,75.1,73.2,65.5,65.6,60.0,59.6,61.0,62.9,54.7,58.3
4,1590,亞德客-KY,1360.0,25.0,1.87,07/21,61.2,74.6,72.9,74.5,71.2,75.8,75.2,73.5,73.0,72.5,54.8,72.6
5,00943,兆豐電子高息等權,21.31,0.51,2.45,07/21,84.5,80.4,71.1,66.8,75.2,55.3,27.8,15.0,9.71,,,13.1
6,2393,億光,67.5,0.7,1.05,07/21,63.7,68.2,70.8,66.0,58.1,51.0,48.6,42.5,41.2,41.8,31.0,42.1
7,8464,億豐,363.0,3.0,0.83,07/21,40.5,79.6,68.0,67.2,67.4,76.2,77.3,43.7,23.8,9.53,3.28,45.2
8,3023,信邦,308.0,7.0,2.33,07/21,74.5,71.9,67.3,65.2,67.3,64.6,49.2,46.8,51.1,56.3,44.2,47.7
9,2890,永豐金,40.2,0.5,1.26,07/21,57.7,70.6,67.3,62.1,61.5,65.7,53.1,54.3,51.8,51.1,45.9,53.8
10,3665,貿聯-KY,2000.0,180.0,9.89,07/21,55.0,66.9,67.1,66.5,57.9,49.7,45.8,43.2,42.6,39.7,31.2,42.4
11,2345,智邦,2220.0,130.0,6.22,07/21,49.8,66.2,66.6,64.8,63.4,57.8,55.5,52.5,49.6,52.8,37.7,51.5
12,6415,矽力*-KY,461.5,34.0,7.95,07/21,58.6,69.5,66.4,64.5,58.2,49.5,46.8,43.9,50.9,52.2,54.3,44.4
