排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00961,FT臺灣永續高息,12.69,-0.02,-0.16,07/09,-78.3,-78.6,-80.7,-76.4,-69.8,-58.0,-32.4,-23.7,-9.71,,,-19.5
2,3130,一零四,220.5,0.0,0.0,07/09,-62.5,-60.5,-68.0,-75.4,-57.4,-40.9,-26.9,-26.2,-18.0,-26.5,-17.8,-26.3
3,00984A,主動安聯台灣高息,16.3,0.0,0.0,07/09,-58.6,-73.5,-76.6,-75.4,-60.5,-43.1,-25.3,-21.8,,,,-22.7
4,00685L,群益臺灣加權正2,12.09,-0.08,-0.66,07/09,-44.9,-58.6,-75.0,-75.0,-74.6,-73.1,-71.3,-69.1,-66.1,-58.2,,-68.9
5,009804,聯邦台精彩50,23.6,0.01,0.04,07/09,-59.3,-67.3,-72.9,-71.6,-59.4,-41.9,-16.5,-14.4,-9.72,,,-13.5
6,1101B,台泥乙特,43.8,0.0,0.0,07/09,0.0,-77.6,-71.9,-65.5,-20.2,-17.5,-23.7,-34.0,-23.5,-10.2,,-33.4
7,020030,統一智慧電動車N,18.08,0.05,0.28,07/09,-30.0,-34.8,-54.6,-62.5,59.6,42.4,26.0,41.5,46.0,74.7,,40.7
8,00648R,元大S&P500反1,4.03,0.01,0.25,07/09,-14.1,2.44,-48.9,-62.4,7.58,-1.94,-0.39,10.2,4.39,4.29,0.34,12.0
9,00666R,富邦恒生國企反1,9.65,0.09,0.94,07/09,-89.4,-65.3,-64.3,-58.6,-24.3,-3.36,10.7,11.0,6.6,-0.71,,10.8
10,00927,群益半導體收益,41.61,0.45,1.09,07/09,-38.6,-45.6,-55.6,-58.1,-58.3,-47.3,-23.8,-20.6,-11.2,-13.5,,-22.6
11,00888,永豐台灣ESG,36.87,0.19,0.52,07/09,-46.5,-47.1,-61.4,-57.6,-55.6,-41.2,-17.6,-18.5,-12.5,6.76,,-18.2
12,00911,兆豐洲際半導體,61.45,0.85,1.4,07/09,-70.3,-58.2,-53.2,-55.9,-46.4,-31.0,-10.3,-9.61,2.78,-6.12,,-9.34
13,00905,FT臺灣Smart,27.55,0.06,0.22,07/09,-42.1,-37.4,-46.2,-55.1,-42.7,-29.9,-6.23,2.2,20.4,-6.54,,3.26
14,00988B,玉山嚴選非投債,20.0,0.0,0.0,07/09,-85.9,-48.4,-45.4,-55.0,-53.0,-41.9,-37.4,,,,,
15,00830,國泰費城半導體,90.0,1.45,1.64,07/09,-15.0,-34.4,-42.9,-54.9,-43.9,-27.8,-1.3,-11.1,5.82,-5.1,,-14.7
16,00981T,平衡凱基雙核收息,12.24,-0.01,-0.08,07/09,-70.6,-57.9,-53.6,-53.6,-30.9,-27.9,-10.3,-14.8,,,,-13.7
17,00405A,主動富邦台灣龍耀,8.77,0.2,2.33,07/09,8.22,-28.0,-60.0,-53.0,-36.8,-39.5,,,,,,
18,020027,元大上櫃ESG成長N,11.05,0.7,6.76,07/09,100.0,-93.6,-90.0,-52.4,-21.3,7.39,7.46,12.9,14.9,15.6,,14.5
19,00985D,主動貝萊德優投等,10.2,0.01,0.1,07/09,-47.1,-59.2,-53.8,-52.0,-37.1,-46.7,-10.9,,,,,
20,00842B,台新美元銀行債,31.35,0.07,0.22,07/09,-17.3,-35.8,-38.6,-51.5,-29.1,-9.79,-20.2,-21.9,-15.8,-7.8,,-23.0
21,00991A,主動復華未來50,19.51,0.41,2.15,07/09,-9.94,-32.9,-44.4,-50.1,-38.0,-31.9,-25.6,-19.4,,,,-18.9
22,00400A,主動國泰動能高息,14.25,0.08,0.56,07/09,-4.13,-39.6,-55.2,-49.4,-33.8,-25.4,-24.6,,,,,
23,02001L,富邦蘋果正二N,160.0,3.0,1.91,07/09,-19.3,-44.2,-50.5,-49.1,-20.5,-20.4,-36.0,-27.2,-22.0,-7.03,,-27.2
24,00988A,主動統一全球創新,19.17,0.02,0.1,07/09,-30.0,-32.8,-47.0,-48.7,-38.4,-28.0,-31.2,-28.4,,,,-26.9
25,00407A,主動凱基台灣,9.42,-0.02,-0.21,07/09,-30.2,-49.3,-57.4,-47.6,-51.3,,,,,,,
26,00997A,主動群益美國增長,12.15,0.08,0.66,07/09,5.45,-26.3,-32.1,-47.2,-49.8,-34.6,,,,,,
27,00892,富邦台灣半導體,44.32,0.67,1.53,07/09,-53.4,-41.5,-40.5,-46.0,-42.0,-28.0,-19.8,-14.4,1.03,16.2,,-13.3
28,00920,富邦ESG綠色電力,25.02,-0.09,-0.36,07/09,-67.4,-46.2,-57.0,-45.0,-26.6,-3.9,-10.1,-11.8,-6.41,-4.78,,-11.3
29,00941,中信上游半導體,27.33,0.23,0.85,07/09,-24.3,-46.2,-45.6,-44.2,-30.4,-12.3,21.9,21.4,54.0,,,24.0
30,1102,亞泥,35.7,-0.1,-0.28,07/09,-67.1,-65.4,-58.8,-42.6,-21.9,-20.6,-21.4,-21.5,-15.9,-2.26,-0.95,-20.7
31,00990A,主動元大AI新經濟,17.96,0.08,0.45,07/09,-17.8,-22.8,-35.0,-42.3,-27.9,-14.9,-16.0,-3.88,,,,-2.73
32,6715,嘉基,391.5,-43.5,-10.0,07/09,-52.0,-50.3,-47.0,-41.4,-35.2,-2.32,2.99,4.34,3.96,1.56,,4.36
33,00690,兆豐藍籌30,78.3,-0.45,-0.57,07/09,-41.8,-27.7,-43.4,-41.1,-15.8,-6.21,-7.18,-7.39,-1.06,-5.93,,-5.98
34,3465,進泰電子,34.7,0.3,0.87,07/09,2.6,-48.1,-48.5,-40.8,-18.2,-7.34,-1.8,-1.5,-1.06,5.1,1.53,-1.58
35,1264,德麥,270.5,0.0,0.0,07/09,-43.3,-51.8,-46.6,-40.6,-26.1,-21.0,-19.5,-12.5,-9.06,-5.82,-1.42,-12.2
36,00876,元大全球5G,94.65,0.8,0.85,07/09,-66.8,-23.6,-32.8,-40.2,-23.1,-6.16,8.42,10.5,30.5,25.0,,11.0
37,00641R,富邦日本反1,3.79,0.03,0.8,07/09,2.55,-10.2,-45.1,-40.2,-39.7,-16.6,-0.93,-1.09,-3.52,-3.32,-2.86,0.01
38,5292,華懋,192.5,-5.5,-2.78,07/09,-71.3,-59.5,-53.9,-39.9,-28.9,-9.1,-2.54,2.0,2.0,,,2.48
39,006208,富邦台50,245.7,-0.45,-0.18,07/09,-31.5,-42.0,-41.2,-39.8,-25.5,-10.2,11.6,5.32,13.0,-18.0,-21.4,9.91
40,1570,力肯,40.3,0.05,0.12,07/09,-34.2,-35.1,-34.9,-39.2,-22.4,-2.81,1.55,0.46,-1.17,-0.14,0.07,0.42
41,0056,元大高股息,52.65,0.3,0.57,07/09,-12.8,-31.0,-50.7,-39.1,-39.2,-20.1,13.9,6.53,-0.28,-20.9,-23.3,6.87
42,0050,元大台灣50,105.8,-0.25,-0.24,07/09,-33.3,-38.9,-40.4,-38.9,-32.6,-30.3,-20.9,-27.2,-27.0,-24.6,-19.4,-27.1
43,00984D,主動聯博全球非投,10.16,0.0,0.0,07/09,-44.1,-43.8,-42.5,-38.0,-56.4,-53.5,-57.4,,,,,
44,5209,新鼎,158.5,1.0,0.63,07/09,8.49,-37.3,-48.8,-37.8,-21.9,-17.1,-4.92,-4.81,0.28,-1.53,-0.03,-5.0
45,3025,星通,59.8,-1.0,-1.64,07/09,-52.7,-33.8,-48.4,-37.8,-31.8,-12.4,-4.65,-0.64,-0.26,0.02,-0.05,1.03
46,00929,復華台灣科技優息,30.19,0.22,0.73,07/09,-20.7,-39.1,-45.2,-37.6,-21.2,-4.32,33.2,39.0,43.4,-6.55,,39.7
47,00406A,主動中信台灣收益,9.86,0.08,0.82,07/09,3.89,-46.2,-54.9,-37.3,-16.3,,,,,,,
48,1612,宏泰,33.55,-0.1,-0.3,07/09,-36.7,-49.6,-54.7,-37.1,-37.1,-23.1,-4.55,-2.43,3.8,0.73,0.44,-2.25
49,5519,隆大,34.45,0.25,0.73,07/09,-24.9,-32.7,-40.7,-37.0,-23.3,-2.3,-4.8,-3.01,1.61,-0.03,0.2,-2.51
50,1294,漢田生技,59.0,0.6,1.03,07/09,-38.1,-37.8,-33.8,-35.8,-8.49,-2.57,-2.78,-0.76,-0.72,,,-0.88
51,2488,漢平,48.4,-2.3,-4.54,07/09,-41.1,-35.2,-39.2,-35.3,-31.5,-18.0,-0.72,1.8,-4.29,0.46,-1.76,1.61
52,00992A,主動群益科技創新,17.83,0.18,1.02,07/09,1.12,-15.1,-31.2,-33.7,-11.2,14.0,-8.8,-11.4,,,,-11.5
53,00928,中信上櫃ESG30,36.94,0.46,1.26,07/09,-54.3,-37.7,-22.1,-33.6,-31.9,-24.4,-7.25,-6.04,4.52,-0.6,,-5.09
54,3715,定穎投控,151.0,-0.5,-0.33,07/09,-29.3,-22.9,-31.6,-33.6,-23.4,-1.68,-1.91,-0.94,0.13,-0.25,,-0.86
55,2347,聯強,88.5,-0.6,-0.67,07/09,-48.2,-42.3,-40.6,-33.1,-20.8,-13.4,-5.65,3.8,-3.79,0.19,0.64,3.75
56,4523,永彰,25.35,-0.2,-0.78,07/09,-34.2,-32.3,-35.9,-33.0,-23.4,-8.9,-1.0,-1.43,-1.72,-0.14,0.08,-1.66
57,009823,群益S&P500,10.3,0.0,0.0,07/09,12.6,-13.5,-20.6,-32.5,-48.9,,,,,,,
58,00865B,國泰US短期公債,48.91,0.04,0.08,07/09,-19.7,-56.2,-33.9,-31.5,-1.7,-7.6,-19.9,-29.1,-38.1,-35.3,,-30.5
59,3546,宇峻,74.4,1.3,1.78,07/09,-17.9,-42.1,-59.6,-31.4,-11.8,3.23,7.73,4.01,0.7,-0.35,0.15,3.71
60,2459,敦吉,63.7,0.4,0.63,07/09,-10.6,-49.1,-36.1,-31.3,-25.2,-27.4,-12.5,-10.1,-7.53,-4.79,-1.47,-9.9
61,020041,兆豐半導體氣候N,19.24,0.93,5.08,07/09,-25.0,-14.3,-81.8,-31.2,7.98,29.5,27.5,-1.86,-1.77,,,-1.86
62,00646,元大S&P500,75.75,0.05,0.07,07/09,-14.6,-66.8,-54.0,-30.8,-14.8,-5.86,-13.2,-14.3,-2.76,-12.9,-12.4,-19.3
63,8213,志超,34.1,-0.35,-1.02,07/09,-27.7,-25.5,-40.0,-30.6,-19.0,-1.71,6.26,5.57,1.77,2.57,0.16,5.43
64,00922,國泰台灣領袖50,40.39,-0.09,-0.22,07/09,-8.27,-0.93,-12.0,-30.6,-18.9,-10.7,18.0,-12.0,-10.9,-16.5,,-9.81
65,2013,中鋼構,41.4,0.15,0.36,07/09,-0.25,-5.09,-23.0,-30.5,-15.9,-3.1,-6.85,-4.59,-6.06,-0.83,0.02,-6.34
66,3010,華立,117.5,-5.0,-4.08,07/09,-48.3,-42.5,-37.7,-30.3,-8.55,-16.2,-5.02,3.46,4.1,2.15,-0.39,3.12
67,2501,國建,23.9,0.05,0.21,07/09,-4.79,-19.9,-33.6,-30.2,-26.0,1.93,5.38,7.08,8.84,1.72,0.85,7.79
68,4195,基米-創,17.85,0.25,1.42,07/09,-18.1,-33.0,-27.4,-29.8,-26.0,-13.0,,,,,,
69,00662,富邦NASDAQ,120.9,0.75,0.62,07/09,-25.8,0.51,-14.5,-29.3,-23.4,-28.1,-30.6,-26.4,-20.1,-20.6,-19.8,-28.0
70,00861,元大全球未來通訊,89.5,1.2,1.36,07/09,31.8,-34.7,-30.3,-29.3,-27.4,-14.5,6.89,9.05,24.1,26.5,,10.9
71,1101,台泥,22.7,-0.4,-1.73,07/09,-76.0,-68.2,-51.4,-29.3,-39.3,-24.6,-21.8,-14.2,-9.25,-6.78,-5.88,-13.2
72,6269,台郡,62.5,-1.2,-1.88,07/09,-37.5,-22.4,-29.7,-28.8,-25.2,-3.72,-2.91,-1.61,0.18,-1.86,-0.83,-1.77
73,009816,凱基台灣TOP50,15.23,-0.03,-0.2,07/09,-20.9,-22.3,-27.6,-28.8,-26.5,-28.6,-23.2,,,,,
74,6170,統振,47.25,-0.7,-1.46,07/09,-49.8,-50.6,-43.0,-28.8,-22.6,-5.88,-0.05,-1.0,-1.21,0.12,-0.04,-1.8
75,00635U,期元大S&P黃金,42.42,-0.59,-1.37,07/09,-15.5,-14.0,-1.24,-28.5,-29.8,-27.2,-4.25,-13.3,-12.7,-10.8,-5.9,-13.2
76,2762,世界健身-KY,82.4,0.5,0.61,07/09,-25.1,-28.2,-23.5,-28.2,-28.8,-12.4,-1.38,-1.61,20.9,,,-1.98
77,3044,健鼎,448.5,-11.0,-2.39,07/09,-20.5,-19.4,-25.5,-28.2,-16.6,-2.16,0.73,0.5,-0.07,1.66,0.36,0.08
78,020033,統一恒生科期N,3.76,0.0,0.0,07/09,70.0,0.0,-27.5,-27.4,-31.3,-15.1,-25.3,-16.5,-19.3,-6.97,,-18.4
79,00912,中信臺灣智慧50,34.11,0.23,0.68,07/09,-2.96,-26.6,-21.2,-27.3,-22.1,-12.3,-2.38,-6.76,5.74,-1.23,,-7.29
80,4935,茂林-KY,36.15,0.3,0.84,07/09,-9.57,-25.6,-36.9,-26.9,-26.6,-20.0,-6.71,-7.03,-5.56,-0.02,-1.33,-6.88
81,6803,崑鼎,274.0,0.5,0.18,07/09,6.51,-28.0,-28.2,-26.8,-14.1,-9.16,-11.8,-7.65,-4.19,-0.35,-0.4,-4.69
82,4526,東台,37.75,0.7,1.89,07/09,26.6,-30.1,-29.8,-26.8,5.48,3.83,2.25,1.79,0.95,-0.05,-0.1,1.86
83,00934,中信成長高股息,28.06,0.04,0.14,07/09,-5.59,-19.8,-32.8,-26.7,-18.8,-13.0,5.49,11.6,35.7,,,12.8
84,00779B,凱基美債25+,28.12,0.04,0.14,07/09,-28.9,-31.9,-31.4,-26.5,-16.2,-6.09,16.8,11.3,5.55,1.66,,11.4
85,6115,鎰勝,46.0,0.6,1.32,07/09,-53.1,-44.9,-48.6,-26.5,-19.8,-7.55,0.76,0.99,0.46,-0.2,-4.37,0.95
86,2211,長榮鋼,95.0,-0.1,-0.11,07/09,-43.8,-50.1,-51.4,-25.9,-11.5,-0.44,-12.0,-9.22,-2.8,-3.42,,-8.34
87,1580,新麥,125.0,0.5,0.4,07/09,-31.0,-31.2,-29.2,-25.9,-18.6,-9.24,-5.19,-6.19,-4.41,-2.7,-4.52,-5.91
88,3168,眾福科,44.15,-0.65,-1.45,07/09,-14.0,-32.8,-43.8,-25.8,-29.5,-5.98,-2.17,-1.62,-0.26,,,-1.5
89,00981A,主動統一台股增長,29.95,0.2,0.67,07/09,15.2,-10.2,-30.2,-25.8,-4.0,1.09,-15.7,-16.0,-18.4,,,-16.1
90,1307,三芳,32.15,0.15,0.47,07/09,-22.9,-32.6,-22.7,-25.7,-27.4,-3.02,2.15,-0.48,-2.8,-1.81,-1.6,-0.94
91,5864,致和證,39.65,-0.7,-1.73,07/09,-27.0,-30.1,-35.3,-25.4,-19.4,-9.05,-1.66,-0.99,0.11,-0.04,,-0.96
92,8390,金益鼎,102.5,0.0,0.0,07/09,-35.9,-36.1,-31.7,-25.0,-20.0,-8.19,5.91,3.01,1.62,0.56,0.16,3.08
93,5215,科嘉-KY,42.05,-0.05,-0.12,07/09,-23.1,-35.6,-35.8,-25.0,-4.91,2.66,1.88,1.96,1.43,0.32,0.02,2.11
94,4137,麗豐-KY,96.7,1.9,2.0,07/09,9.92,-8.36,-16.9,-24.9,-30.8,-19.3,-9.19,-6.67,-2.96,-4.03,-0.9,-5.56
95,4966,譜瑞-KY,655.0,-7.0,-1.06,07/09,-15.8,-17.7,-26.4,-24.8,-11.9,-7.89,2.87,-0.74,-1.21,-2.41,-0.42,-0.23
96,8034,榮群,21.15,-0.2,-0.94,07/09,-13.0,-27.8,-36.8,-24.5,-26.5,-22.8,-5.73,-1.49,-0.43,-0.1,-0.07,-1.86
97,3501,維熹,40.5,-0.05,-0.12,07/09,-9.22,-16.0,-36.5,-24.4,8.62,11.5,4.75,1.65,-2.84,-1.98,-0.41,1.65
98,009803,玉山市值動能50,21.32,0.03,0.14,07/09,-35.4,-20.1,-26.9,-24.4,-18.0,-23.2,-17.9,-15.9,-13.0,,,-14.8
99,3011,今皓,13.1,-0.3,-2.24,07/09,-39.8,-23.5,-28.3,-24.3,-9.16,-3.45,2.73,0.75,0.21,-0.23,0.05,0.58
100,1802,台玻,65.0,-1.0,-1.52,07/09,-10.7,-4.71,-18.1,-24.0,-2.03,4.41,0.22,0.36,0.13,-0.32,0.0,0.41
101,2412,中華電,133.5,-1.0,-0.74,07/09,-6.34,-19.8,-23.8,-23.9,-25.6,-15.2,-7.66,-0.84,0.35,1.44,-2.23,-1.52
102,3686,達能,16.45,-0.15,-0.9,07/09,-8.21,-43.0,-59.9,-23.8,-9.54,1.94,2.82,0.55,1.0,0.29,0.12,0.69
103,6733,博晟生醫,26.35,0.35,1.35,07/09,-17.5,-34.9,-23.7,-23.6,-11.8,-6.74,-0.31,-3.06,1.26,-0.9,,-3.49
104,00935,野村臺灣新科技50,58.95,0.25,0.43,07/09,-14.9,-28.3,-26.9,-23.6,-26.2,-19.2,-24.3,-19.2,-15.0,,,-18.9
105,6762,達亞,176.5,8.5,5.06,07/09,-15.9,-18.8,-15.6,-23.5,-20.1,-15.4,12.7,17.7,14.2,14.9,,17.1
106,00764B,群益25年美債,27.8,0.04,0.14,07/09,-32.3,-11.4,-16.3,-23.3,2.37,12.7,7.24,22.3,13.9,2.69,,22.1
107,2545,皇翔,34.8,-0.2,-0.57,07/09,-47.8,-31.0,-36.6,-23.2,-15.2,-0.01,5.0,1.9,-7.08,-0.56,-0.43,1.78
108,2072,世紀風電,147.0,-1.0,-0.68,07/09,-28.5,-30.6,-32.8,-23.1,-23.7,-15.8,0.95,,,,,
109,1726,永記,78.8,0.5,0.64,07/09,-33.3,-30.8,-26.2,-22.8,-25.2,-13.8,-12.4,-10.9,-5.32,-3.49,0.62,-10.5
110,3576,聯合再生,16.4,0.35,2.18,07/09,4.9,-5.06,-21.3,-22.8,-17.3,-3.24,1.15,0.38,0.37,-0.18,0.28,0.59
111,6535,順藥,100.5,0.5,0.5,07/09,-5.25,-30.2,-17.4,-22.7,-15.2,3.39,-2.62,-1.53,-0.69,1.93,,-2.24
112,5704,老爺知,21.6,-0.05,-0.23,07/09,14.8,-13.2,-20.9,-22.6,-13.7,-10.6,-6.68,-6.08,-4.48,-0.55,-0.09,-5.63
113,00735,國泰臺韓科技,106.55,0.2,0.19,07/09,-18.4,-15.5,-29.5,-22.5,-18.0,-11.4,-18.8,-21.8,-19.4,-16.0,,-22.3
114,4749,新應材,866.0,-11.0,-1.25,07/09,-38.9,-29.4,-25.8,-22.4,-11.5,-19.5,-4.16,-3.39,-0.87,,,-2.46
115,5511,德昌,63.3,-0.2,-0.31,07/09,-67.3,-45.4,-24.3,-22.3,-13.6,0.99,-2.47,3.84,5.28,0.3,0.62,4.08
116,2548,華固,101.0,0.5,0.5,07/09,-23.5,-48.8,-47.1,-22.1,-8.01,-6.34,-10.1,0.94,0.7,-0.73,-0.84,0.87
117,5287,數字,150.0,-1.0,-0.66,07/09,-3.62,-18.2,-23.3,-21.9,8.52,4.18,-15.1,-16.2,-11.9,-12.9,-2.47,-16.1
118,00913,兆豐台灣晶圓製造,51.8,0.25,0.48,07/09,-2.94,-10.1,-19.4,-21.7,-21.9,-25.5,-18.8,-18.3,-13.9,-9.99,,-18.0
119,8924,大田,57.3,-0.1,-0.17,07/09,-4.82,-10.5,-31.9,-21.6,5.95,3.41,-9.68,-5.36,-5.06,-1.05,-0.04,-5.22
120,5907,大洋-KY,5.0,-0.02,-0.4,07/09,-27.4,-40.5,-35.8,-21.6,-21.1,-6.02,-1.06,-1.63,7.53,0.48,-1.72,-1.49
121,5452,佶優,31.6,-0.3,-0.94,07/09,-44.1,-38.1,-35.9,-21.5,-6.64,1.06,0.14,0.25,0.06,-0.25,-0.03,0.15
122,2338,光罩,47.7,-0.3,-0.62,07/09,-14.9,-17.1,-29.2,-21.5,-1.2,3.53,1.38,1.93,1.37,-0.32,0.01,1.84
123,1582,信錦,79.2,-1.1,-1.37,07/09,-30.6,-16.1,-20.9,-21.5,-12.4,-11.2,-0.94,-0.97,-1.8,-0.47,-0.69,-1.15
124,1714,和桐,17.25,-0.5,-2.82,07/09,-6.15,-11.4,-18.3,-21.4,-16.9,-4.69,-1.06,0.78,1.17,0.51,0.18,0.82
125,3679,新至陞,110.0,1.0,0.92,07/09,-6.68,-3.88,-17.4,-21.4,-10.0,-20.3,-4.9,-2.7,-5.17,-0.42,-0.46,-2.61
126,1446,宏和,15.0,-0.7,-4.46,07/09,-50.8,-37.2,-36.0,-21.2,-9.92,-3.0,-1.62,-1.66,-3.21,0.29,0.19,-1.53
127,2413,環科,45.3,-1.0,-2.16,07/09,-33.2,-18.0,-23.5,-21.1,-20.1,1.05,0.03,0.09,0.05,0.24,0.1,0.22
128,4960,誠美材,23.65,-0.25,-1.05,07/09,-5.13,2.41,-2.67,-21.0,-2.2,-1.2,-0.73,0.16,-0.59,1.64,-0.51,0.12
129,4739,康普,99.0,-11.0,-10.0,07/09,-35.2,-29.1,-25.8,-20.9,-9.18,-7.84,-1.93,-1.08,0.24,0.5,0.02,-0.74
130,3305,昇貿,127.5,-3.5,-2.67,07/09,-15.1,-21.9,-23.6,-20.8,-7.4,0.04,2.15,1.43,0.15,0.17,0.08,1.33
131,4741,泓瀚,51.8,-0.2,-0.38,07/09,-26.0,-13.1,-14.9,-20.6,-14.3,-2.28,0.97,0.65,0.57,0.42,,0.62
132,3684,榮昌,51.2,-1.7,-3.21,07/09,-27.4,-12.4,-18.6,-20.3,-18.6,-3.91,3.67,0.19,0.63,0.11,0.03,0.32
133,2230,泰茂,23.5,-0.15,-0.63,07/09,1.25,-27.4,-28.4,-20.2,-6.3,-2.7,0.09,-6.85,-2.64,-1.42,-0.17,-6.5
134,00651R,復華香港反1,5.51,0.01,0.18,07/09,-67.5,-52.1,-36.4,-20.0,2.67,12.2,15.9,9.39,9.57,-0.47,-0.56,8.87
135,5403,中菲,94.4,0.1,0.11,07/09,-19.3,-26.7,-31.6,-20.0,-6.33,-2.25,1.15,-4.28,-4.64,-2.1,0.14,-4.32
136,8210,勤誠,1175.0,-20.0,-1.67,07/09,3.77,-9.36,-21.7,-19.9,-17.6,-17.5,-0.27,-1.88,-0.32,-0.07,-0.08,-2.17
137,009821,野村稀土關鍵資源,13.35,-0.41,-2.98,07/09,-14.0,-14.0,-13.7,-19.9,-26.7,,,,,,,
138,1432,大魯閣,15.2,0.1,0.66,07/09,45.1,-6.28,-18.8,-19.9,-15.1,-4.87,-5.76,-2.13,-1.75,-0.4,-0.32,-2.15
139,6664,群翊,373.5,11.5,3.18,07/09,16.0,-5.57,-15.6,-19.8,-3.61,-2.31,-3.12,-0.73,-0.24,-0.65,,-0.37
140,3037,欣興,875.0,12.0,1.39,07/09,-13.6,-12.5,-18.8,-19.7,-11.0,-4.7,-1.56,-0.08,3.16,-0.18,0.66,-0.26
141,2739,寒舍,34.25,-0.25,-0.72,07/09,-33.1,-25.0,-24.4,-19.7,-23.2,0.01,-3.84,-1.52,-2.34,-0.12,0.26,-1.43
142,4420,光明,36.95,0.35,0.96,07/09,-29.9,-12.6,-19.0,-19.6,12.3,1.63,0.47,0.52,-2.98,-0.08,-0.04,0.07
143,6967,汎瑋材料,69.4,-0.2,-0.29,07/09,-49.8,-45.6,-29.0,-19.6,-8.71,-4.73,0.63,2.26,0.0,,,1.55
144,00947,台新臺灣IC設計,37.3,0.85,2.33,07/09,-6.76,-13.4,-18.9,-19.5,-30.5,-26.4,-14.6,-13.0,-6.38,,,-13.4
