排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,8342,益張,91.0,0.0,0.0,07/15,,-100.0,-98.9,-55.1,-32.4,-8.64,0.47,-0.25,-0.14,-0.1,,0.12
2,00968B,元大優息投等債,9.23,0.01,0.11,07/15,-0.61,-78.5,-85.5,-78.9,-23.7,-6.4,7.94,1.98,34.4,,,4.85
3,00867B,台新A-BBB電信債,30.74,0.04,0.13,07/15,0.0,-48.5,-78.3,-3.26,-1.95,-5.58,-3.87,-0.63,61.0,74.8,,-0.16
4,00761B,國泰A級公司債,34.29,0.04,0.12,07/15,-11.6,-38.6,-77.4,-75.4,-13.6,3.41,-1.35,37.7,26.6,33.0,,37.7
5,00933B,國泰10Y+金融債,16.0,0.0,0.0,07/15,-78.5,-75.1,-74.7,-66.4,-37.4,11.5,18.7,36.6,29.5,,,35.8
6,00725B,國泰投資級公司債,35.19,0.05,0.14,07/15,-56.3,-61.8,-68.5,-10.1,-3.15,9.58,23.8,18.7,12.5,5.95,,19.6
7,1102,亞泥,34.8,0.6,1.75,07/15,-52.1,-60.9,-66.2,-66.6,-11.8,-5.58,-11.3,-13.0,-14.0,-3.44,-2.2,-13.8
8,00969B,元大零息超長美債,8.29,-0.01,-0.12,07/15,-49.0,-83.7,-66.2,-62.0,-38.3,-23.4,-23.5,4.09,1.65,,,4.12
9,00793B,群益AAA-A醫療債,30.56,-0.1,-0.33,07/15,0.0,-48.7,-64.4,-23.4,-7.6,-7.78,-0.51,-1.99,-0.55,-0.31,,-1.88
10,00937B,群益ESG投等債20+,14.8,0.03,0.2,07/15,-44.0,-40.7,-62.4,-60.2,-36.8,5.95,24.6,17.2,16.5,,,19.6
