排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00967B,元大優息美債,9.12,0.06,0.66,900,07/31,-0.49,-0.49,4000.0,4000.0,4000.0,3317.0,4000.0,791.0,40.4,2462.0
2,00921,兆豐龍頭等權重,22.69,0.95,4.37,168,07/31,0.0,250.0,2000.0,2000.0,2000.0,950.0,,-8.7,-66.1,-46.2
3,00972,野村日本動能高息,21.36,0.24,1.14,353,07/31,18.2,117.0,1200.0,1200.0,1200.0,767.0,136.0,,-75.7,4.0
4,00668,國泰美國道瓊,62.05,0.9,1.47,37,07/31,0.0,0.0,1100.0,,,140.0,0.0,-96.2,-42.9,-90.2
5,1203,味王,48.95,0.0,0.0,14,07/31,-8.0,667.0,1050.0,1050.0,1050.0,2200.0,188.0,91.7,-4.17,109.0
6,4442,竣邦-KY,72.6,6.3,9.5,2944,07/31,-95.0,-95.0,543.0,462.0,181.0,150.0,87.5,-67.4,,-52.1
7,7782,光速火箭,26.1,0.0,0.0,46,07/31,0.0,411.0,411.0,411.0,411.0,411.0,,,,
8,00730,富邦臺灣優質高息,28.17,1.63,6.14,313,07/31,300.0,300.0,300.0,300.0,50.0,0.0,-80.3,-85.7,-78.6,-58.6
9,009807,台新標普科技精選,16.39,0.76,4.86,225,07/31,-20.7,-23.3,283.0,283.0,360.0,43.8,475.0,-28.1,-41.0,-36.1
10,00682U,期元大美元指數,20.49,-0.13,-0.63,6,07/31,0.0,0.0,267.0,267.0,267.0,267.0,633.0,267.0,76.0,633.0
11,00733,富邦臺灣中小,57.7,4.0,7.45,2153,07/31,162.0,205.0,228.0,298.0,291.0,355.0,121.0,87.4,-49.2,-12.2
12,3045,台灣大,112.5,-1.5,-1.32,19881,07/31,23.6,12.6,209.0,181.0,76.0,203.0,40.5,-45.2,-8.53,33.8
13,00726B,國泰新興投等債,32.66,0.0,0.0,437,07/31,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-25.0,200.0
14,6722,輝創,33.15,0.25,0.76,42,07/31,7.14,45.2,200.0,1025.0,,,,,,
15,7795,長廣,350.5,18.5,5.57,669,07/31,41.7,87.4,167.0,297.0,,,,,,
16,00719B,元大美債1-3,31.55,0.01,0.03,1464,07/31,-29.8,-14.2,138.0,245.0,271.0,188.0,85.6,157.0,96.9,41.9
17,00991A,主動復華未來50,15.41,1.4,9.99,789453,07/31,115.0,134.0,134.0,116.0,138.0,165.0,580.0,677.0,,260.0
18,00952,凱基台灣AI50,17.17,1.39,8.81,5797,07/31,6.42,4.19,127.0,131.0,153.0,299.0,482.0,585.0,489.0,761.0
19,00981T,平衡凱基雙核收息,11.91,0.33,2.85,3581,07/31,122.0,122.0,110.0,148.0,156.0,183.0,290.0,-8.89,,134.0
20,0051,元大中型100,133.95,9.5,7.63,80,07/31,0.0,200.0,100.0,100.0,100.0,100.0,200.0,200.0,500.0,200.0
21,00984D,主動聯博全球非投,10.17,0.05,0.49,19997,07/31,62.8,85.7,99.9,99.7,110.0,65.2,332.0,,,
22,00981A,主動統一台股增長,26.13,2.37,9.97,873427,07/31,73.9,85.3,85.4,85.9,114.0,125.0,44.5,475.0,5380.0,235.0
23,7718,友鋮,47.0,0.1,0.21,78,07/31,19.0,46.9,80.8,154.0,154.0,141.0,129.0,185.0,,944.0
24,7631,聚賢研發-創,135.0,5.5,4.25,46,07/31,6.35,17.5,76.3,379.0,,,,,,
25,6165,浪凡,48.55,1.25,2.64,6043,07/31,60.9,60.5,60.8,60.8,60.3,51.0,28.6,-13.6,-24.7,-16.5
26,00713,元大台灣高息低波,61.2,0.9,1.49,9143,07/31,-17.8,-17.3,59.5,67.5,38.9,8.5,76.3,-46.3,-76.6,-53.0
27,00995A,主動中信台灣卓越,15.12,1.35,9.8,25011,07/31,40.1,62.9,58.5,49.9,48.4,39.5,-16.3,6.94,,
28,00740B,富邦全球投等債,38.11,0.25,0.66,448,07/31,59.8,59.8,57.8,57.8,105.0,179.0,48.9,27.2,-8.39,15.9
29,5880,合庫金,27.6,0.6,2.22,49661,07/31,16.2,47.0,57.8,28.0,20.9,-8.34,27.0,62.2,32.9,135.0
30,00998A,主動復華金融股息,17.67,0.37,2.14,3217,07/31,-2.87,41.0,56.2,86.2,30.1,-45.6,-0.49,,,
31,2886,兆豐金,53.1,1.6,3.11,43557,07/31,3.18,1.72,50.8,88.5,122.0,127.0,-62.5,-0.07,27.7,13.2
32,006201,元大富櫃50,38.07,3.12,8.93,618,07/31,-12.0,-8.09,50.2,62.3,298.0,588.0,180.0,2206.0,300.0,1207.0
33,00741B,富邦全球非投等債,37.88,0.07,0.19,60,07/31,0.0,0.0,50.0,200.0,-70.0,-70.0,-70.0,-85.0,-72.7,-81.2
34,009812,野村日本東證,12.67,0.39,3.18,471,07/31,0.0,0.0,50.0,50.0,-25.0,-70.0,-95.8,-82.4,,-93.3
35,1217,愛之味,9.95,0.01,0.1,961,07/31,14.4,22.5,49.7,45.6,40.8,73.7,-40.4,-6.93,-30.6,3.1
36,00964,中信亞太高股息,13.81,0.33,2.45,1980,07/31,43.1,43.1,49.0,46.0,37.7,-33.0,-58.5,78.0,,78.0
37,0050,元大台灣50,102.85,9.35,10.0,345661,07/31,-0.88,15.0,47.3,3.72,83.7,167.0,252.0,357.0,340.0,298.0
38,6811,宏碁資訊,216.5,1.0,0.46,379,07/31,26.6,42.0,46.6,75.5,20.6,50.4,30.3,5.96,-20.4,7.92
39,00735,國泰臺韓科技,97.9,14.2,17.0,9110,07/31,16.1,19.3,44.3,53.6,55.9,57.2,323.0,786.0,39060.0,1884.0
40,4904,遠傳,105.0,-0.5,-0.47,20608,07/31,5.28,5.71,43.1,57.9,59.9,68.2,188.0,45.5,-77.1,25.7
41,2207,和泰車,558.0,7.0,1.27,1232,07/31,-1.28,18.5,42.6,26.2,-4.94,-26.0,24.2,-31.9,1.32,-20.6
42,3131,弘塑,2370.0,215.0,9.98,586,07/31,49.0,40.9,36.8,41.6,59.8,45.9,-25.1,-47.2,,-40.2
43,2910,統領,25.7,-0.95,-3.56,140,07/31,-45.7,-12.1,34.2,15.9,168.0,2450.0,1600.0,200.0,-26.1,88.9
44,1216,統一,73.8,-1.8,-2.38,33716,07/31,41.9,42.5,33.4,42.5,27.9,-38.1,-37.5,-54.8,6.68,-25.3
45,00681R,元大美債20反1,21.76,-0.15,-0.68,111,07/31,0.0,33.3,33.3,33.3,-42.9,-42.9,-78.9,-60.0,-91.1,-63.6
46,2729,瓦城,161.0,-1.0,-0.62,66,07/31,14.3,14.3,33.3,33.3,-20.0,0.0,-82.2,-46.7,-70.4,-20.0
47,7769,鴻勁,6180.0,560.0,9.96,255,07/31,21.4,35.2,33.3,17.7,54.3,58.1,,,,
48,00980A,主動野村臺灣優選,21.46,1.9,9.71,52438,07/31,30.4,28.9,33.3,33.2,26.5,39.9,15.4,0.91,70.3,32.9
49,2849,安泰銀,15.4,0.1,0.65,321,07/31,5.62,14.3,32.8,42.2,86.5,166.0,192.0,139.0,22.3,114.0
50,5511,德昌,69.9,-1.2,-1.69,424,07/31,37.2,41.8,31.2,30.2,18.4,-61.4,6.26,2.41,-43.3,-14.9
51,4556,旭然,79.2,-6.3,-7.37,1705,07/31,15.5,18.1,31.0,29.2,3.3,60.1,-9.28,4.69,-45.9,-6.57
52,2707,晶華,178.0,-2.5,-1.39,524,07/31,8.28,24.1,29.8,28.8,38.2,33.9,-15.0,-6.08,-38.4,-30.6
53,3711,日月光投控,555.0,50.0,9.9,8046,07/31,27.5,34.5,29.4,19.6,19.3,56.6,104.0,208.0,287.0,38.4
54,1233,天仁,28.9,-0.05,-0.17,16,07/31,-8.33,-8.33,29.4,29.4,15.8,15.8,-63.3,-64.5,-65.6,-65.1
55,00881,國泰台灣科技龍頭,50.6,4.56,9.9,24869,07/31,9.33,20.9,29.0,35.2,27.9,38.5,73.4,-56.2,216.0,25.5
56,00903,富邦元宇宙,20.35,0.99,5.11,1565,07/31,-8.0,0.0,27.8,15.0,15.0,27.8,229.0,667.0,-41.0,0.0
