排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,5007,三星,55.7,-0.2,-0.36,07/07,949.0,780.0,258.0,153.0,92.8,15.9,4.55,1.75,1.01,0.61,1.57,1.74
2,006205,富邦上証,41.05,-0.68,-1.63,07/07,1078.0,329.0,141.0,79.2,27.4,13.8,5.75,3.84,1.8,0.76,1.17,3.75
3,3044,健鼎,475.5,-30.5,-6.03,07/07,3.98,13.0,11.1,37.6,26.1,13.2,6.79,7.1,10.7,8.29,5.84,7.58
4,4943,康控-KY,8.63,-0.25,-2.82,07/07,186.0,86.8,62.1,37.4,11.3,5.27,1.94,1.29,0.64,0.38,,1.25
5,3036,文曄,214.0,-5.0,-2.28,07/07,0.0,13.7,19.0,36.7,30.3,24.1,19.3,13.6,11.7,7.21,5.49,13.8
6,1102,亞泥,36.3,-0.25,-0.68,07/07,0.0,0.18,0.14,35.5,40.4,27.8,14.6,12.8,12.3,11.4,6.46,12.4
7,9910,豐泰,68.3,-0.9,-1.3,07/07,3.49,1.6,0.89,34.1,20.4,6.56,3.43,2.59,1.76,0.86,0.3,2.6
8,6188,廣明,78.5,-1.5,-1.88,07/07,4.67,24.7,30.9,29.8,29.2,17.4,10.9,6.57,2.11,0.53,0.77,6.05
9,6005,群益證,38.05,-0.4,-1.04,07/07,0.0,13.3,20.6,26.9,31.5,22.1,15.4,12.0,11.7,10.1,4.92,12.3
10,4938,和碩,82.3,-2.2,-2.6,07/07,0.0,13.9,20.5,24.8,16.3,7.48,4.8,5.74,9.95,8.13,3.92,6.73
11,2881,富邦金,123.0,1.5,1.23,07/07,0.0,5.21,5.95,24.6,14.2,7.49,17.2,15.3,12.0,6.12,2.82,15.4
12,2353,宏碁,32.0,-0.8,-2.44,07/07,0.0,16.6,22.2,24.4,19.1,6.86,3.86,3.19,3.69,4.27,2.06,3.24
13,6121,新普,447.0,-20.5,-4.39,07/07,0.19,0.27,0.25,23.4,18.9,22.4,17.2,17.5,16.2,12.3,5.5,18.7
14,2385,群光,107.0,-0.5,-0.47,07/07,0.0,8.84,16.4,23.1,21.5,11.1,9.66,9.31,13.4,10.9,6.69,10.4
