排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00988A,主動統一全球創新,21.84,-0.94,-4.13,139825,07/02,272,-573,-7292,-14133,-2901,17400.0,58211.0,63452.0,,63452.0
2,00753L,中信中國50正2,8.4,0.13,1.57,16572,07/02,-1314,-2045,-1902,-11699,-5439,-8895.0,-5640.0,-2635.0,-9742.0,-2635.0
3,2489,瑞軒,41.6,0.7,1.71,12426,07/02,-1378,-4797,-4551,-10030,-5817,-10317.0,-6899.0,35278.0,31522.0,35278.0
4,00665L,富邦恒生國企正2,7.74,0.21,2.79,28319,07/02,-1300,-1473,1152,-9211,-2950,3605.0,1331.0,-3870.0,-21520.0,-3870.0
5,00981A,主動統一台股增長,32.05,0.05,0.16,158262,07/02,-1157,-6834,-10264,-8371,-26294,-22687.0,58085.0,45480.0,139653.0,45480.0
6,00673R,期元大S&P原油反1,16.3,0.43,2.71,17667,07/02,-903,-3623,-4138,-7500,-15604,-33339.0,20413.0,57959.0,16983.0,57959.0
7,3481,群創,67.6,0.2,0.3,426198,07/02,-2614,4370,13167,-6424,33294,18214.0,146931.0,241619.0,282153.0,241619.0
8,2337,旺宏,145.5,2.0,1.39,71137,07/02,678,-5924,566,-6260,2506,-13232.0,-31885.0,5377.0,77551.0,5377.0
9,00403A,主動統一升級50,11.14,-0.01,-0.09,197108,07/02,-345,-10644,-7249,-5522,-7817,-57914.0,,,,
10,2845,遠東銀,13.0,0.0,0.0,22337,07/02,-2839,-3762,-4908,-4891,-4860,810.0,-230.0,-454.0,-72.0,-454.0
11,2303,聯電,165.5,-3.5,-2.07,83489,07/02,1477,2199,13053,-4838,26230,111114.0,178108.0,224458.0,216346.0,224458.0
12,00405A,主動富邦台灣龍耀,9.45,0.06,0.64,72589,07/02,573,298,-1987,-4271,-4788,,,,,
13,2344,華邦電,183.5,-6.5,-3.42,164179,07/02,-4368,-9692,-3523,-4262,1064,-8417.0,11760.0,-26987.0,80096.0,-26987.0
