代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
1303,南亞,208.0,12.5,6.39,07/22,-13,-220708,-16.6,-2.78,24,277609,12.9,3.5,-2,-276,-0.12,0.0,1,1411,1.23,0.02
1216,統一,76.8,-2.8,-3.52,07/22,-3,-24122,-29.7,-0.42,23,79622,17.9,1.4,-1,-332,-1.17,-0.01,-1,-9444,-33.1,-0.17
2542,興富發,44.8,0.7,1.59,07/22,-6,-27150,-37.7,-1.26,23,44868,19.0,2.08,2,1742,5.56,0.08,5,4623,7.04,0.21
8046,南電,1305.0,115.0,9.66,07/22,-3,-5967,-11.4,-0.92,21,25218,5.85,3.9,-1,-69,-0.4,-0.01,-2,-3192,-9.36,-0.49
5434,崇越,565.0,18.0,3.29,07/22,1,43,2.69,0.02,18,8355,19.3,4.31,3,22,0.44,0.01,1,87,5.41,0.05
7769,鴻勁,6405.0,-95.0,-1.46,07/22,-9,-478,-8.27,-0.27,12,451,6.0,0.25,-1,-15,-2.86,-0.01,-1,-34,-6.58,-0.02
0050,元大台灣50,103.85,1.35,1.32,07/22,1,23625,21.9,0.11,11,37092,1.96,0.17,-5,-347695,-29.7,-1.61,1,16230,15.0,0.08
2308,台達電,1880.0,45.0,2.45,07/22,-5,-8145,-14.2,-0.31,11,4360,3.73,0.17,-1,-77,-0.65,0.0,2,1498,6.54,0.06
2637,慧洋-KY,83.6,2.5,3.08,07/22,6,1697,12.5,0.23,10,2746,7.6,0.37,-1,-27,-0.8,0.0,13,16555,35.5,2.22
2887,台新新光金,34.6,-0.1,-0.29,07/22,-8,-141973,-20.4,-0.57,10,152793,17.3,0.61,-2,-4005,-2.94,-0.02,-3,-14764,-5.22,-0.06
3037,欣興,907.0,82.0,9.94,07/22,3,5576,7.48,0.34,10,11955,3.99,0.73,1,128,0.51,0.01,3,6776,9.09,0.41
5483,中美晶,234.0,13.5,6.12,07/22,1,3342,12.6,0.52,10,17372,4.14,2.71,1,31,0.12,0.0,1,3652,13.8,0.57
5871,中租-KY,123.0,-0.5,-0.4,07/22,-1,-413,-3.31,-0.02,10,14285,14.5,0.83,-1,-61,-0.49,0.0,8,28283,31.9,1.65
2313,華通,208.0,-2.0,-0.95,07/22,-1,-5134,-13.0,-0.43,9,14654,3.65,1.23,-1,-468,-1.19,-0.04,-1,-5565,-14.1,-0.47
6187,萬潤,1055.0,57.0,5.71,07/22,-1,-475,-13.4,-0.48,9,1719,7.92,1.75,1,35,1.0,0.04,3,789,11.3,0.8
6683,雍智科技,1220.0,50.0,4.27,07/22,-2,-215,-13.2,-0.78,9,70,0.78,0.25,-1,-93,-21.2,-0.34,-2,-209,-12.8,-0.76
00646,元大S&P500,76.45,0.3,0.39,07/22,1,50,4.94,0.01,7,1973,9.86,0.34,1,150,14.8,0.03,1,260,25.6,0.05
1590,亞德客-KY,1430.0,70.0,5.15,07/22,1,203,19.1,0.1,7,466,6.94,0.23,-1,-1,-0.07,0.0,2,382,18.5,0.19
2059,川湖,8125.0,150.0,1.88,07/22,-1,-21,-5.02,-0.02,7,450,9.12,0.47,-2,-33,-2.25,-0.03,-1,-34,-8.18,-0.04
3532,台勝科,468.0,34.5,7.96,07/22,-3,-1644,-3.59,-0.42,7,7620,7.78,1.96,-6,-1289,-1.64,-0.33,2,1049,3.19,0.27
2345,智邦,2285.0,65.0,2.93,07/22,-6,-1600,-10.0,-0.29,6,1160,7.25,0.21,-1,-31,-1.03,-0.01,1,7,0.24,0.0
2360,致茂,2125.0,110.0,5.46,07/22,-6,-3597,-18.1,-0.85,6,2615,13.2,0.61,-1,-15,-0.36,0.0,1,95,2.36,0.02
3665,貿聯-KY,2115.0,115.0,5.75,07/22,-6,-2893,-14.2,-1.48,6,3135,15.4,1.61,-1,-41,-0.83,-0.02,-1,-44,-0.87,-0.02
5274,信驊,15510.0,1410.0,10.0,07/22,-3,-332,-24.0,-0.8,6,411,17.4,0.99,3,13,0.91,0.03,-2,-96,-10.8,-0.23
2330,台積電,2400.0,-10.0,-0.41,07/22,-1,-3539,-11.2,-0.01,5,5608,2.27,0.02,-1,-1059,-3.35,0.0,-1,-3029,-9.57,-0.01
2395,研華,596.0,29.0,5.11,07/22,-5,-3321,-14.7,-0.38,5,1861,8.24,0.21,3,329,1.86,0.04,-3,-1326,-7.48,-0.15
2441,超豐,127.5,3.0,2.41,07/22,-2,-1900,-17.3,-0.33,5,2541,6.88,0.45,-1,-19,-0.34,0.0,-2,-1082,-9.88,-0.19
2881,富邦金,127.0,3.5,2.83,07/22,2,7421,16.3,0.05,5,10613,8.04,0.08,-2,-748,-1.65,-0.01,4,24960,23.7,0.18
2892,第一金,34.4,-0.05,-0.15,07/22,-3,-22743,-20.8,-0.16,5,36858,19.2,0.26,-1,-194,-0.63,0.0,2,7916,11.1,0.06
2912,統一超,239.5,-3.5,-1.44,07/22,-1,-2645,-50.0,-0.25,5,6080,23.0,0.58,-4,-115,-0.54,-0.01,-1,-1395,-26.3,-0.13
3008,大立光,4000.0,15.0,0.38,07/22,-3,-751,-13.5,-0.57,5,730,6.84,0.56,-1,-40,-1.78,-0.03,-2,-325,-8.14,-0.25
3264,欣銓,217.0,7.0,3.33,07/22,2,583,7.41,0.12,5,1899,5.65,0.39,3,231,1.6,0.05,2,1353,17.2,0.28
3374,精材,418.0,38.0,10.0,07/22,1,1432,4.21,0.53,5,122,0.1,0.05,2,904,1.7,0.33,1,1807,5.32,0.67
3443,創意,4370.0,255.0,6.2,07/22,-2,-844,-21.5,-0.63,5,359,4.02,0.27,-1,-38,-1.51,-0.03,-2,-582,-14.8,-0.43
4551,智伸科,182.0,-0.5,-0.27,07/22,-2,-281,-17.3,-0.24,5,547,10.8,0.47,-4,-27,-0.62,-0.02,-2,-211,-13.0,-0.18
5269,祥碩,1415.0,5.0,0.35,07/22,1,31,8.95,0.04,5,300,8.81,0.4,1,3,0.73,0.0,1,73,20.8,0.1
6196,帆宣,548.0,8.0,1.48,07/22,2,158,6.05,0.07,5,96,0.99,0.04,-1,-37,-2.82,-0.02,2,164,6.31,0.07
6409,旭隼,998.0,9.0,0.91,07/22,-3,-456,-27.3,-0.52,5,414,12.9,0.47,1,5,0.86,0.01,-3,-134,-8.0,-0.15
6548,長科*,71.8,2.8,4.06,07/22,-3,-3178,-16.0,-0.33,5,3803,11.5,0.4,1,206,3.59,0.02,-3,-1097,-5.52,-0.12
6691,洋基工程,726.0,5.0,0.69,07/22,-5,-997,-24.9,-0.82,5,240,5.99,0.2,-2,-9,-0.87,-0.01,-5,-766,-19.1,-0.63
8069,元太,194.5,1.5,0.78,07/22,-1,-1583,-11.8,-0.14,5,4235,10.7,0.37,-1,-127,-0.95,-0.01,2,1265,6.59,0.11
1342,八貫,114.0,2.0,1.79,07/22,-1,-94,-35.0,-0.12,4,77,4.56,0.1,-2,-1,-0.22,0.0,-1,-75,-27.9,-0.1
1444,力麗,8.05,-0.04,-0.49,07/22,-6,-4292,-18.1,-0.43,4,1705,15.3,0.17,-3,-180,-2.41,-0.02,-1,-435,-16.1,-0.04
1447,力鵬,7.78,0.13,1.7,07/22,-2,-934,-9.2,-0.1,4,1279,8.58,0.14,1,67,1.6,0.01,4,447,3.0,0.05
1503,士電,211.5,4.0,1.93,07/22,-2,-143,-3.21,-0.03,4,954,9.23,0.18,-1,-123,-4.4,-0.02,3,553,8.27,0.11
1515,力山,38.3,-4.25,-9.99,07/22,-2,-1490,-13.6,-0.82,4,315,1.95,0.17,1,5,0.06,0.0,-2,-1886,-17.2,-1.04
1560,中砂,707.0,31.0,4.59,07/22,1,266,15.2,0.18,4,179,2.22,0.12,3,37,0.6,0.02,1,272,15.5,0.18
1708,東鹼,54.1,0.8,1.5,07/22,-2,-1260,-17.9,-0.51,4,470,2.36,0.19,-8,-140,-0.32,-0.06,-2,-1050,-14.9,-0.42
1714,和桐,15.7,0.5,3.29,07/22,-2,-7659,-20.6,-0.77,4,1625,2.01,0.16,2,13,0.04,0.0,-2,-6690,-18.0,-0.67
1718,中纖,12.35,-0.85,-6.44,07/22,-1,-22088,-21.6,-1.31,4,2147,1.64,0.13,-1,-1356,-1.32,-0.08,-1,-22914,-22.4,-1.36
2302,麗正,43.55,3.95,9.97,07/22,1,546,12.0,0.33,4,186,1.29,0.11,-3,-74,-0.7,-0.04,1,585,12.9,0.35
