排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1801,00966B,統一ESG投等債15+,櫃,13.37,0.01,0.07,1794,09/02,5,0,275,280,1.3,1.1,＋・＋
1802,00989B,台新美國非投等債,櫃,10.03,0.01,0.1,3154,09/02,0,0,-362,-362,0.91,1.1,・・－
1803,2431,聯昌,市,10.2,-0.1,-0.97,60,09/02,-3,0,0,-3,1.24,1.1,－・・
1804,2482,連宇,市,15.95,0.0,0.0,47,09/02,15,0,0,15,0.87,1.1,＋・－
1805,6581,鋼聯,市,108.5,0.0,0.0,14,09/02,-3,0,0,-3,1.23,1.1,－・・
1806,00876,元大全球5G,市,84.5,-1.8,-2.09,63,09/02,-14,0,-26,-40,1.04,1.1,－・－
1807,5353,台林,櫃,28.0,-0.1,-0.36,41,09/02,21,0,0,21,0.83,1.1,＋・・
1808,6654,天正國際,櫃,200.0,-10.0,-4.76,107,09/02,9,0,4,13,0.45,1.1,＋・＋
1809,1615,大山,市,44.2,0.1,0.23,56,09/02,-9,0,-1,-10,2.15,1.1,－・－
1810,00960,野村全球航運龍頭,市,20.82,-0.14,-0.67,362,09/02,-18,0,112,94,0.64,1.1,－・＋
1811,6154,順發,櫃,14.0,-0.1,-0.71,22,09/02,1,0,0,1,0.86,1.1,＋・・
1812,1466,聚隆,市,16.1,0.0,0.0,98,09/02,-15,0,-1,-16,1.17,1.0,－・－
1813,1731,美吾華,市,20.95,-0.05,-0.24,133,09/02,-10,0,0,-10,1.4,1.0,－・・
1814,3349,寶德,櫃,22.8,-0.1,-0.44,13,09/02,0,0,0,0,0.51,1.0,・・・
1815,00944,野村趨勢動能高息,市,21.2,-0.05,-0.24,81,09/02,-17,0,4,-13,0.56,1.0,－・＋
1816,3135,凌航,市,176.0,3.0,1.73,2144,09/02,-31,0,11,-20,0.98,1.0,－・＋
1817,3168,眾福科,市,41.8,-0.15,-0.36,4,09/02,1,0,0,1,0.79,1.0,＋・・
1818,6715,嘉基,市,341.5,6.0,1.79,1857,09/02,-124,0,10,-113,0.7,1.0,－・＋
1819,8284,三竹,櫃,65.8,-0.5,-0.75,32,09/02,0,0,0,0,0.49,1.0,・・－
1820,5301,寶得利,櫃,5.75,0.0,0.0,3,09/02,0,0,0,0,0.68,1.0,・・・
1821,00652,富邦印度,市,32.87,-0.08,-0.24,368,09/02,-165,113,58,7,0.63,1.0,－＋＋
1822,00830,國泰費城半導體,市,79.65,-1.4,-1.73,12079,09/02,-5044,0,-4494,-9538,8.64,1.0,－・－
1823,2065,世豐,櫃,36.2,-0.35,-0.96,59,09/02,-8,0,0,-8,0.65,1.0,－・＋
1824,00734B,台新JPM新興債,櫃,15.48,0.11,0.72,1,09/02,-1,0,0,-1,0.25,1.0,－・・
1825,00897,富邦基因免疫生技,市,13.22,0.22,1.69,1187,09/02,89,0,-224,-135,1.31,1.0,＋・－
1826,00988B,玉山嚴選非投債,櫃,19.48,0.0,0.0,1342,09/02,128,0,-153,-25,1.62,1.0,＋・－
1827,00962,台新AI優息動能,市,15.59,-0.01,-0.06,3871,09/02,448,0,-3326,-2878,0.57,1.0,＋・－
1828,00993A,主動安聯台灣,市,13.48,-0.23,-1.68,2876,09/02,-135,0,544,409,7.69,1.0,－・＋
1829,1418,東華,市,17.65,0.0,0.0,9,09/02,1,0,0,1,0.57,1.0,＋・・
1830,1906,寶隆,市,11.2,-0.1,-0.88,186,09/02,-5,0,-14,-19,1.5,1.0,－・－
1831,2433,互盛電,市,41.6,0.05,0.12,18,09/02,-1,0,0,-1,1.44,1.0,－・・
1832,3205,佰研,櫃,47.45,0.4,0.85,21,09/02,1,0,0,1,0.67,1.0,＋・＋
1833,8354,冠好,櫃,17.7,0.4,2.31,307,09/02,30,0,0,30,0.78,1.0,＋・－
1834,00890B,凱基ESGBBB債15+,櫃,30.99,-0.05,-0.16,102,09/02,-1,0,0,-1,0.18,1.0,－・・
1835,3150,鈺寶-創,市,17.0,-0.05,-0.29,14,09/02,-5,0,1,-4,0.44,1.0,－・＋
1836,4109,加捷生醫,櫃,11.1,-0.1,-0.89,133,09/02,-1,0,0,-1,1.17,1.0,－・・
1837,6248,沛波,櫃,17.0,-0.15,-0.87,58,09/02,-1,0,0,-1,0.98,1.0,－・－
1838,6504,南六,市,37.45,-0.45,-1.19,33,09/02,13,0,0,13,0.72,1.0,＋・・
1839,8085,福華,櫃,15.8,-0.3,-1.86,479,09/02,73,0,0,73,1.37,1.0,＋・・
1840,00640L,富邦日本正2,市,107.8,-4.9,-4.35,130,09/02,-1,0,-92,-93,0.06,1.0,－・－
1841,1777,生泰,櫃,74.4,0.2,0.27,64,09/02,5,0,1,6,0.43,1.0,＋・＋
1842,00870B,元大15年EM主權債,櫃,27.25,0.02,0.07,4,09/02,4,0,0,4,5.45,1.0,＋・・
1843,00971,野村美國研發龍頭,市,17.36,-0.05,-0.29,163,09/02,0,0,33,33,0.53,1.0,・・＋
1844,3308,聯德,市,21.8,-0.05,-0.23,53,09/02,38,0,0,38,0.58,1.0,＋・・
1845,8097,常珵,櫃,49.15,0.15,0.31,144,09/02,14,0,0,14,0.61,1.0,＋・・
1846,1713,國化,市,44.9,-0.1,-0.22,391,09/02,62,0,0,62,1.45,1.0,＋・・
1847,2429,銘旺科,市,32.05,-0.65,-1.99,131,09/02,4,0,0,4,0.81,1.0,＋・・
1848,3040,遠見,市,36.25,0.0,0.0,130,09/02,29,0,0,29,0.63,1.0,＋・・
1849,9906,欣巴巴,市,41.25,1.0,2.48,59,09/02,27,0,-2,25,0.86,1.0,＋・－
1850,6697,東捷資訊,櫃,41.25,0.75,1.85,25,09/02,-4,0,0,-4,0.26,0.9,－・・
1851,00799B,國泰A級醫療債,櫃,28.33,-0.03,-0.11,281,09/02,-3,0,133,130,0.24,0.9,－・＋
1852,00985A,主動野村台灣50,市,23.17,-0.33,-1.4,4487,09/02,-525,0,-1769,-2294,4.22,0.9,－・－
1853,1324,地球,市,10.05,-0.05,-0.5,14,09/02,4,0,0,4,0.71,0.9,＋・・
1854,3272,東碩,櫃,14.2,-0.05,-0.35,8,09/02,2,0,0,2,0.57,0.9,＋・・
1855,3489,森寶,櫃,22.75,0.05,0.22,191,09/02,-2,0,0,-2,0.84,0.9,－・＋
1856,4420,光明,櫃,38.6,0.9,2.39,57,09/02,15,-1,0,14,0.37,0.9,＋－・
1857,9931,欣高,市,34.0,0.05,0.15,25,09/02,-3,0,0,-3,1.11,0.9,－・・
1858,00665L,富邦恒生國企正2,市,9.27,-0.09,-0.96,7648,09/02,-352,0,-1850,-2202,3.69,0.9,－・－
1859,00987B,野村10+澳洲公債,櫃,15.73,-0.07,-0.44,668,09/02,-15,0,-464,-479,0.66,0.9,－・－
1860,2755,揚秦,櫃,102.5,0.5,0.49,7,09/02,1,0,0,1,0.43,0.9,＋・－
1861,3685,元創精密,櫃,37.7,0.0,0.0,1102,09/02,181,0,0,181,0.73,0.9,＋・・
1862,5016,松和,櫃,24.45,-0.05,-0.2,10,09/02,0,0,0,0,0.45,0.9,・・・
1863,8935,邦泰,櫃,18.1,0.05,0.28,189,09/02,13,0,0,13,1.04,0.9,＋・－
1864,00762,元大全球AI,市,110.1,-1.6,-1.43,62,09/02,1,0,2,3,0.42,0.9,＋・＋
1865,2524,京城,市,34.3,-0.6,-1.72,97,09/02,-18,0,0,-18,3.31,0.9,－・・
1866,006205,富邦上証,市,40.52,-0.35,-0.86,138,09/02,-1,91,-91,-1,0.84,0.9,－＋－
1867,00941,中信上游半導體,市,24.52,-0.4,-1.61,638,09/02,-182,0,44,-137,4.07,0.9,－・＋
1868,2432,倚天酷碁-創,市,27.5,0.05,0.18,25,09/02,-6,0,-1,-7,0.55,0.9,－・－
1869,3332,幸康,櫃,61.0,-0.8,-1.29,11,09/02,-1,0,0,-1,0.43,0.9,－・・
1870,5489,彩富,櫃,41.85,0.3,0.72,43,09/02,21,0,0,21,0.92,0.9,＋・＋
1871,6464,台數科,市,76.8,-0.5,-0.65,4,09/02,-1,0,0,-1,1.2,0.9,－・・
1872,8933,愛地雅,櫃,4.68,-0.02,-0.43,77,09/02,-9,0,0,-9,2.93,0.9,－・・
1873,00877,復華中國5G,櫃,36.75,-0.5,-1.34,1639,09/02,-68,0,-79,-147,1.46,0.9,－・－
1874,1472,三洋實業,市,88.6,0.1,0.11,11,09/02,0,0,0,0,0.46,0.9,・・・
