排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1801,3349,寶德,櫃,20.5,0.1,0.49,164,09/10,13,0,0,13,0.5,1.0,＋・－
1802,00938,凱基優選30,市,26.47,0.09,0.34,2326,09/10,-24,0,280,256,1.05,1.0,－・＋
1803,1777,生泰,櫃,74.9,0.0,0.0,57,09/10,1,0,0,1,0.47,1.0,＋・－
1804,5301,寶得利,櫃,5.35,0.0,0.0,29,09/10,0,0,0,0,0.69,1.0,・・・
1805,5468,凱鈺,櫃,27.9,1.2,4.49,1107,09/10,-159,0,-2,-161,0.61,1.0,－・－
1806,3205,佰研,櫃,47.35,0.55,1.18,24,09/10,3,0,0,3,0.7,1.0,＋・－
1807,2433,互盛電,市,41.2,-0.05,-0.12,20,09/10,1,0,-1,0,1.49,1.0,＋・－
1808,3308,聯德,市,21.55,-0.1,-0.46,41,09/10,16,0,0,16,0.62,1.0,＋・＋
1809,8354,冠好,櫃,17.25,-0.1,-0.58,107,09/10,-11,0,0,-11,0.81,1.0,－・・
1810,1418,東華,市,17.6,0.05,0.28,20,09/10,0,0,0,0,0.57,1.0,・・・
1811,1906,寶隆,市,11.1,0.0,0.0,37,09/10,2,0,-1,1,1.52,1.0,＋・－
1812,2419,仲琦,市,26.85,-0.35,-1.29,1110,09/10,-34,0,7,-27,3.22,1.0,－・＋
1813,3150,鈺寶-創,市,16.2,0.25,1.57,30,09/10,2,0,-5,-3,0.44,1.0,＋・－
1814,3346,麗清,市,20.35,1.85,10.0,1427,09/10,7,0,1,7,1.22,1.0,＋・＋
1815,9906,欣巴巴,市,39.75,-1.3,-3.17,59,09/10,20,0,-3,17,0.91,1.0,＋・－
1816,6248,沛波,櫃,16.95,0.0,0.0,33,09/10,3,0,0,3,1.0,1.0,＋・・
1817,6504,南六,市,37.2,0.3,0.81,82,09/10,-5,0,0,-5,0.72,1.0,－・・
1818,1324,地球,市,9.99,-0.01,-0.1,12,09/10,-6,0,0,-6,0.74,1.0,－・・
1819,2736,富野,櫃,11.45,-0.1,-0.87,42,09/10,2,0,0,2,0.79,1.0,＋・・
1820,00877,復華中國5G,櫃,37.38,-0.12,-0.32,1150,09/10,281,0,222,503,1.59,1.0,＋・＋
1821,00870B,元大15年EM主權債,櫃,27.07,-0.12,-0.44,2,09/10,-1,0,0,-1,5.46,1.0,－・・
