排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1,2923,鼎固-KY,市,35.8,-0.05,-0.14,275,07/17,133,0,8,141,1731.0,99.5,＋・＋
2,8482,商億-KY,市,47.8,-0.7,-1.44,9,07/17,1,0,0,1,98.6,91.7,＋・・
3,8455,大拓-KY,櫃,24.35,-2.65,-9.81,28,07/17,5,0,0,5,22.2,87.8,＋・－
4,6230,尼得科超眾,市,113.0,-5.0,-4.24,66,07/17,-16,0,-2,-18,75.1,87.0,－・－
5,6890,來億-KY,市,173.0,0.5,0.29,688,07/17,290,0,-2,288,214.0,86.0,＋・－
6,4560,強信-KY,市,33.8,-0.25,-0.73,205,07/17,-42,0,-2,-44,57.7,84.7,－・－
7,2762,世界健身-KY,市,83.9,-2.2,-2.56,61,07/17,9,0,3,12,92.9,82.5,＋・＋
8,1590,亞德客-KY,市,1265.0,-85.0,-6.3,893,07/17,19,93,-21,90,162.0,80.9,＋＋－
9,6415,矽力*-KY,市,435.0,-38.0,-8.03,8284,07/17,260,-43,-12,205,311.0,80.1,＋－－
10,1341,富林-KY,市,58.6,-0.6,-1.01,14,07/17,0,0,0,0,42.2,79.9,・・・
11,006203,元大MSCI台灣,市,180.75,-12.4,-6.42,64,07/17,0,0,-53,-53,8.04,78.6,＋・－
12,3711,日月光投控,市,614.0,-68.0,-9.97,27892,07/17,-11743,-61,-579,-12382,3464.0,77.5,－－－
13,6965,中傑-KY,市,79.0,-0.3,-0.38,30,07/17,16,0,3,19,121.0,77.3,＋・＋
14,5276,達輝-KY,櫃,19.25,0.0,0.0,0,07/17,0,0,0,0,30.4,77.0,・・・
15,6629,泰金-KY,櫃,105.0,-0.5,-0.47,47,07/17,-13,0,-1,-14,29.4,76.7,－・－
16,6924,榮惠-KY創,市,113.0,-3.0,-2.59,16,07/17,-3,0,4,1,15.6,75.8,－・＋
17,6666,羅麗芬-KY,市,44.9,-0.05,-0.11,46,07/17,5,0,1,6,35.7,75.3,＋・＋
18,2239,英利-KY,市,19.85,-0.3,-1.49,207,07/17,-22,0,1,-21,88.6,75.3,－・＋
19,8291,尚茂,櫃,30.05,2.7,9.87,10,07/17,0,0,0,0,12.9,74.0,・・・
20,8499,鼎炫-KY,市,277.5,-14.5,-4.97,95,07/17,-25,0,2,-23,29.8,72.4,－・＋
21,4148,全宇生技-KY,市,30.05,-0.2,-0.66,45,07/17,7,0,2,9,47.9,71.2,＋・＋
22,8488,吉源-KY,市,10.1,-0.15,-1.46,10,07/17,8,0,-2,6,51.2,69.6,＋・－
23,2330,台積電,市,2290.0,-180.0,-7.29,97363,07/17,-44184,1489,2759,-39936,18026.0,69.5,－＋＋
24,6863,永道-KY,市,99.1,-5.9,-5.62,198,07/17,-85,0,12,-74,51.9,69.3,－・＋
25,3093,港建*,櫃,47.3,-3.6,-7.07,1529,07/17,264,0,-4,260,100.0,68.9,＋・－
26,6550,北極星藥業-KY,市,12.2,-0.6,-4.69,1334,07/17,-185,0,1,-184,614.0,68.6,－・＋
27,2754,亞洲藏壽司,櫃,68.1,-0.7,-1.02,19,07/17,0,0,0,0,31.8,67.8,・・・
28,6781,AES-KY,市,960.0,-85.0,-8.13,1318,07/17,-56,0,-45,-101,57.8,67.7,－・－
29,4807,日成-KY,市,40.6,-2.2,-5.14,643,07/17,92,0,21,113,33.1,67.5,＋・＋
30,8426,紅木-KY,櫃,20.15,0.15,0.75,112,07/17,66,0,0,66,33.9,67.4,＋・・
31,3529,力旺,櫃,2350.0,-180.0,-7.11,478,07/17,-120,99,-13,-34,50.2,67.2,－＋－
32,4569,六方科-KY,市,158.5,-9.0,-5.37,123,07/17,6,0,2,8,20.5,67.1,＋・＋
33,2029,盛餘,市,20.45,-0.2,-0.97,297,07/17,23,0,-3,20,215.0,66.8,＋・－
34,2924,宏太-KY,櫃,17.7,-0.15,-0.84,2,07/17,0,0,0,0,34.8,66.8,・・・
35,6862,三集瑞-KY,市,154.0,-11.5,-6.95,534,07/17,-1,0,-28,-29,32.3,64.6,－・－
36,4571,鈞興-KY,市,152.0,-8.0,-5.0,341,07/17,-27,1,-7,-32,34.0,64.2,－＋－
37,5538,東明-KY,市,34.8,0.1,0.29,40,07/17,29,0,-2,27,129.0,63.9,＋・－
38,6451,訊芯-KY,市,429.5,-47.5,-9.96,1959,07/17,17,-22,-6,-11,71.6,63.9,＋－－
39,2308,台達電,市,1740.0,-165.0,-8.66,14249,07/17,-5362,235,171,-4956,1642.0,63.2,－＋＋
40,4439,冠星-KY,市,100.0,-0.5,-0.5,25,07/17,2,0,1,3,23.4,61.4,＋・＋
41,4442,竣邦-KY,櫃,48.0,-1.0,-2.04,39,07/17,2,0,0,2,19.5,60.9,＋・・
42,2360,致茂,市,1850.0,-140.0,-7.04,4068,07/17,-728,334,102,-292,255.0,59.9,－＋＋
43,5288,豐祥-KY,市,184.5,-3.0,-1.6,190,07/17,23,1,1,25,41.6,59.7,＋＋＋
44,3675,德微,櫃,285.5,-31.5,-9.94,1588,07/17,435,-30,-23,383,31.6,59.6,＋－－
45,4958,臻鼎-KY,市,521.0,-57.0,-9.86,21751,07/17,-3437,495,-360,-3302,634.0,59.2,－＋－
46,2849,安泰銀,市,14.95,0.05,0.34,306,07/17,139,0,2,141,1154.0,59.0,＋・＋
47,7722,LINEPAY,市,300.0,-13.5,-4.31,127,07/17,-19,8,-2,-13,40.0,58.8,－＋－
48,4551,智伸科,市,188.0,-10.0,-5.05,1106,07/17,212,130,-15,327,67.6,58.6,＋＋－
49,4190,佐登-KY,市,25.25,-0.4,-1.56,44,07/17,-7,0,5,-2,36.0,58.6,－・＋
50,2345,智邦,市,2090.0,-230.0,-9.91,3429,07/17,-424,138,73,-213,326.0,58.1,－＋＋
51,6768,志強-KY,市,70.0,-1.0,-1.41,595,07/17,162,-125,-9,28,114.0,57.2,＋－－
52,6431,光麗-KY,市,17.5,-0.5,-2.78,245,07/17,-1,0,0,-1,55.0,56.4,－・＋
53,8442,威宏-KY,市,45.0,-0.6,-1.32,143,07/17,10,0,4,14,39.3,56.0,＋・＋
54,6616,特昇-KY,櫃,9.03,-0.02,-0.22,6,07/17,0,0,0,0,19.8,55.9,・・・
55,6907,雅特力-KY,櫃,236.0,-3.0,-1.26,706,07/17,28,0,-26,2,34.9,55.9,＋・－
56,2454,聯發科,市,3370.0,-330.0,-8.92,10967,07/17,-294,-126,-346,-767,891.0,55.5,－－－
57,6573,虹揚-KY,市,20.25,-1.8,-8.16,1114,07/17,331,0,20,351,44.5,55.3,＋・＋
58,5274,信驊,櫃,12950.0,-955.0,-6.87,340,07/17,6,50,-2,54,20.7,54.8,＋＋－
59,4137,麗豐-KY,市,95.0,-1.7,-1.76,158,07/17,-12,2,-2,-12,45.0,54.5,－＋－
60,5530,龍巖,櫃,48.35,-0.15,-0.31,608,07/17,216,0,-1,215,228.0,54.3,＋・－
61,5546,永固-KY,市,16.7,-0.05,-0.3,34,07/17,-3,0,2,-1,44.3,53.8,－・＋
62,8411,福貞-KY,市,12.5,-0.2,-1.57,143,07/17,33,0,1,34,118.0,53.8,＋・＋
