排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1801,00987A,主動台新優勢成長,市,15.92,0.26,1.66,1384,09/16,138,0,-141,-3,1.48,1.0,＋・－
1802,4989,榮科,市,61.3,3.0,5.15,2314,09/16,511,0,-29,482,1.66,1.0,＋・－
1803,6697,東捷資訊,櫃,41.05,0.0,0.0,13,09/16,-1,0,0,-1,0.26,1.0,－・・
1804,00864B,中信美國公債0-1,櫃,46.09,-0.03,-0.07,1398,09/16,-189,0,-9,-198,1.04,0.9,－・－
1805,00998A,主動復華金融股息,櫃,17.78,0.03,0.17,10916,09/16,-759,0,-9037,-9796,2.63,0.9,－・－
1806,7777,能率亞洲,櫃,36.85,1.5,4.24,697,09/16,-40,0,2,-38,1.77,0.9,－・＋
1807,4160,訊聯基因,櫃,38.9,-0.65,-1.64,11,09/16,-1,0,0,-1,0.25,0.9,－・・
1808,5016,松和,櫃,24.55,0.2,0.82,5,09/16,-1,0,0,-1,0.46,0.9,－・・
1809,5489,彩富,櫃,40.4,1.0,2.54,76,09/16,-13,0,0,-13,0.96,0.9,－・・
1810,00954,中信日本半導體,市,17.54,0.09,0.52,792,09/16,-107,0,13,-94,1.16,0.9,－・＋
1811,00971,野村美國研發龍頭,市,17.24,-0.04,-0.23,244,09/16,-53,0,68,15,0.51,0.9,－・＋
1812,00983B,大華優利美公債20,櫃,14.9,0.05,0.34,312,09/16,-19,0,57,38,0.23,0.9,－・＋
1813,3135,凌航,市,162.0,3.5,2.21,439,09/16,47,0,0,47,0.87,0.9,＋・－
1814,00762,元大全球AI,市,112.0,0.3,0.27,141,09/16,-42,0,-45,-87,0.43,0.9,－・－
1815,00865B,國泰US短期公債,市,48.85,-0.01,-0.02,2542,09/16,-501,0,-298,-799,2.93,0.9,－・－
1816,1472,三洋實業,市,87.8,-0.5,-0.57,25,09/16,-11,0,-10,-21,0.48,0.9,－・－
1817,3346,麗清,市,19.75,0.45,2.33,211,09/16,54,0,0,54,1.11,0.9,＋・・
1818,3597,映興,櫃,26.15,-0.15,-0.57,8,09/16,-4,0,0,-4,0.36,0.9,－・－
1819,4420,光明,櫃,38.5,-0.75,-1.91,191,09/16,-5,1,0,-4,0.37,0.9,－＋・
1820,6614,資拓宏宇,市,35.45,0.0,0.0,10,09/16,-1,0,0,-1,0.74,0.9,－・・
1821,2432,倚天酷碁-創,市,27.1,0.05,0.18,2,09/16,-1,0,0,-1,0.56,0.9,－・・
1822,3032,偉訓,市,71.6,1.1,1.56,173,09/16,44,0,-2,42,1.03,0.9,＋・－
1823,6504,南六,市,36.6,0.05,0.14,44,09/16,9,0,0,9,0.66,0.9,＋・・
1824,6508,惠光,櫃,25.25,0.5,2.02,9,09/16,1,0,1,2,0.78,0.9,＋・＋
1825,00891,中信關鍵半導體,市,34.99,0.45,1.3,6952,09/16,-326,0,622,296,16.7,0.9,－・＋
1826,00988B,玉山嚴選非投債,櫃,19.27,-0.05,-0.26,1623,09/16,566,0,-218,348,1.45,0.9,＋・－
1827,00997A,主動群益美國增長,市,10.81,0.04,0.37,3968,09/16,344,0,858,1202,10.2,0.9,＋・＋
1828,3040,遠見,市,34.0,-0.3,-0.87,265,09/16,69,0,0,69,0.59,0.9,＋・・
1829,4173,久裕,櫃,17.0,-0.1,-0.58,82,09/16,1,0,0,1,0.67,0.9,＋・・
1830,6464,台數科,市,77.3,-0.7,-0.9,5,09/16,2,0,0,2,1.19,0.9,＋・・
1831,8435,鉅邁,櫃,52.9,-0.1,-0.19,24,09/16,0,0,0,0,0.32,0.9,・・－
1832,9906,欣巴巴,市,37.3,0.35,0.95,62,09/16,6,0,-1,5,0.81,0.9,＋・－
1833,2524,京城,市,33.25,-0.05,-0.15,62,09/16,-24,0,0,-24,3.24,0.9,－・・
1834,7723,築間,櫃,18.75,0.0,0.0,36,09/16,3,0,0,3,0.44,0.9,＋・・
1835,00788B,元大10年IG電能債,櫃,28.7,0.12,0.42,28,09/16,0,0,26,26,0.22,0.9,・・＋
1836,1535,中宇,市,44.5,0.15,0.34,29,09/16,0,0,0,0,1.08,0.9,・・・
1837,8933,愛地雅,櫃,4.54,0.11,2.48,16,09/16,0,0,0,0,2.87,0.9,・・・
1838,00995A,主動中信台灣卓越,市,16.68,0.09,0.54,3209,09/16,21,0,120,142,2.36,0.9,＋・＋
1839,6728,上洋,櫃,107.0,-0.5,-0.47,12,09/16,1,0,0,1,0.26,0.9,＋・・
1840,3332,幸康,櫃,60.3,-1.1,-1.79,7,09/16,-2,0,0,-2,0.41,0.8,－・・
1841,5484,慧友,市,39.7,0.7,1.79,127,09/16,10,0,1,11,0.57,0.8,＋・＋
1842,6130,上亞科技,櫃,24.2,0.2,0.83,56,09/16,13,0,0,13,0.42,0.8,＋・・
1843,00728,第一金工業30,市,67.5,0.7,1.05,55,09/16,4,0,-28,-24,0.33,0.8,＋・－
1844,00757,統一FANG+,市,138.6,-0.25,-0.18,1027,09/16,116,0,-446,-329,2.25,0.8,＋・－
1845,00982A,主動群益台灣強棒,市,22.18,0.3,1.37,9264,09/16,-715,0,1731,1016,18.7,0.8,－・＋
