排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1801,6870,騰雲,櫃,322.0,6.0,1.9,104,09/17,-13,0,15,2,0.28,1.0,－・＋
1802,00870B,元大15年EM主權債,櫃,27.12,0.16,0.59,2,09/17,-1,0,1,0,5.47,1.0,－・＋
1803,4116,明基醫,櫃,39.55,0.1,0.25,21,09/17,-4,0,0,-4,0.43,1.0,－・・
1804,00632R,元大台灣50反1,市,9.84,-0.11,-1.11,132100,09/17,-5664,0,-19445,-25109,25.0,1.0,－・－
1805,6697,東捷資訊,櫃,40.85,-0.2,-0.49,37,09/17,6,0,0,6,0.26,1.0,＋・＋
1806,3032,偉訓,市,76.1,4.5,6.28,482,09/17,29,0,5,34,1.07,0.9,＋・＋
1807,7777,能率亞洲,櫃,36.9,0.05,0.14,975,09/17,-83,0,-6,-89,1.74,0.9,－・－
1808,00997A,主動群益美國增長,市,10.9,0.09,0.83,4364,09/17,-58,0,2480,2422,10.5,0.9,－・＋
1809,5016,松和,櫃,24.7,0.15,0.61,2,09/17,-1,0,0,-1,0.46,0.9,－・・
1810,6504,南六,市,36.95,0.35,0.96,34,09/17,3,0,0,3,0.67,0.9,＋・・
1811,2429,銘旺科,市,31.15,0.0,0.0,82,09/17,11,0,0,11,0.78,0.9,＋・・
1812,5489,彩富,櫃,40.9,0.5,1.24,25,09/17,9,0,0,9,0.94,0.9,＋・・
1813,6614,資拓宏宇,市,35.65,0.2,0.56,36,09/17,2,0,1,3,0.74,0.9,＋・＋
1814,2432,倚天酷碁-創,市,27.45,0.35,1.29,16,09/17,1,0,-2,-1,0.56,0.9,＋・－
1815,3597,映興,櫃,26.3,0.15,0.57,16,09/17,0,0,0,0,0.36,0.9,・・・
1816,6508,惠光,櫃,25.25,0.0,0.0,105,09/17,-1,0,0,-1,0.78,0.9,－・・
1817,00885,富邦越南,市,18.47,0.15,0.82,1533,09/17,14,0,428,442,5.31,0.9,＋・＋
1818,1472,三洋實業,市,87.5,-0.3,-0.34,15,09/17,-1,0,-10,-11,0.47,0.9,－・－
1819,4420,光明,櫃,36.0,-0.5,-1.37,145,09/17,-1,2,0,1,0.36,0.9,－＋・
1820,6464,台數科,市,77.8,0.5,0.65,19,09/17,2,0,1,3,1.2,0.9,＋・＋
1821,7723,築間,櫃,18.75,0.0,0.0,47,09/17,-3,0,0,-3,0.44,0.9,－・・
1822,8435,鉅邁,櫃,53.0,0.1,0.19,45,09/17,1,0,0,1,0.32,0.9,＋・・
1823,00881,國泰台灣科技龍頭,市,49.81,0.16,0.32,12185,09/17,-711,0,2387,1677,26.5,0.9,－・＋
1824,6130,上亞科技,櫃,24.05,-0.15,-0.62,28,09/17,12,0,0,12,0.43,0.9,＋・・
1825,9906,欣巴巴,市,37.6,0.3,0.8,74,09/17,3,0,0,3,0.8,0.9,＋・・
1826,00788B,元大10年IG電能債,櫃,28.94,0.24,0.84,25,09/17,1,0,22,23,0.22,0.9,＋・＋
1827,00891,中信關鍵半導體,市,35.41,0.42,1.2,13632,09/17,427,0,973,1400,16.4,0.9,＋・＋
1828,00995A,主動中信台灣卓越,市,16.56,-0.12,-0.72,5145,09/17,-295,0,-1200,-1495,2.38,0.9,－・－
1829,1535,中宇,市,44.9,0.4,0.9,55,09/17,6,0,3,9,1.08,0.9,＋・＋
1830,6294,智基,櫃,28.65,0.05,0.17,13,09/17,-2,0,0,-2,0.23,0.9,－・－
1831,8933,愛地雅,櫃,4.5,-0.04,-0.88,22,09/17,-5,0,0,-5,2.87,0.9,－・・
1832,4441,振大環球,市,173.0,1.5,0.87,48,09/17,19,0,-1,18,0.59,0.9,＋・－
1833,5484,慧友,市,39.4,-0.3,-0.76,119,09/17,-8,0,0,-8,0.58,0.9,－・・
1834,6728,上洋,櫃,107.5,0.5,0.47,23,09/17,2,0,0,2,0.26,0.9,＋・・
1835,00728,第一金工業30,市,68.5,1.0,1.48,167,09/17,13,0,-27,-14,0.34,0.8,＋・－
1836,009829,大華韓國KOSPI50,市,10.4,-0.01,-0.1,11314,09/17,-729,0,-3558,-4287,2.8,0.8,－・－
1837,00989B,台新美國非投等債,櫃,9.97,0.04,0.4,1527,09/17,1,0,-697,-696,0.92,0.8,＋・－
1838,3332,幸康,櫃,60.5,0.2,0.33,3,09/17,0,0,0,0,0.41,0.8,・・・
1839,00890B,凱基ESGBBB債15+,櫃,30.96,0.21,0.68,106,09/17,3,0,1,4,0.15,0.8,＋・＋
1840,00954,中信日本半導體,市,17.48,-0.06,-0.34,1638,09/17,-625,0,104,-521,1.05,0.8,－・＋
1841,00983B,大華優利美公債20,櫃,14.97,0.07,0.47,227,09/17,0,0,-17,-17,0.21,0.8,・・－
1842,2524,京城,市,34.1,0.85,2.56,105,09/17,33,0,3,36,3.1,0.8,＋・＋
1843,8935,邦泰,櫃,17.55,-0.05,-0.28,109,09/17,30,0,0,30,0.95,0.8,＋・－
1844,00668,國泰美國道瓊,市,60.45,-0.3,-0.49,13,09/17,0,0,-8,-8,0.06,0.8,・・－
1845,3492,長盛,櫃,18.9,0.15,0.8,15,09/17,3,0,-5,-2,0.3,0.8,＋・－
1846,6114,久威,櫃,23.0,0.15,0.66,5,09/17,-1,0,0,-1,0.37,0.8,－・・
1847,6928,攸泰科技,市,46.9,0.2,0.43,47,09/17,4,0,1,5,0.71,0.8,＋・＋
1848,00762,元大全球AI,市,113.65,1.65,1.47,51,09/17,1,0,25,26,0.38,0.8,＋・＋
1849,00971,野村美國研發龍頭,市,17.32,0.08,0.46,153,09/17,0,0,145,145,0.46,0.8,・・＋
1850,00982A,主動群益台灣強棒,市,22.15,-0.03,-0.14,12170,09/17,322,0,-158,164,18.2,0.8,＋・－
1851,00987B,野村10+澳洲公債,櫃,15.59,0.05,0.32,362,09/17,0,0,-141,-141,0.61,0.8,・・－
1852,2028,威致,市,15.6,0.0,0.0,102,09/17,25,0,4,29,2.69,0.8,＋・＋
