排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,2916,滿心,櫃,42.6,-0.6,-1.39,272,06/09,-87,0,0,-87,13.7,21.2,－・・
302,2474,可成,市,220.0,0.0,0.0,11240,06/09,-1844,-825,-90,-2759,119.0,21.2,－－－
303,6805,富世達,市,1950.0,55.0,2.9,1734,06/09,-186,-72,-11,-269,14.5,21.1,－－－
304,3033,威健,市,51.0,3.1,6.47,18598,06/09,5458,-19,-1008,4431,102.0,21.1,＋－－
305,6515,穎崴,市,8610.0,230.0,2.74,384,06/09,-73,-34,-2,-109,7.59,21.1,－－－
306,2207,和泰車,市,483.0,10.0,2.11,1078,06/09,-430,0,-7,-436,117.0,21.0,－・－
307,4105,東洋,櫃,74.1,-0.4,-0.54,1084,06/09,-73,-205,-2,-280,52.4,21.0,－－－
308,2415,錩新,市,27.2,-0.25,-0.91,110,06/09,-20,0,-1,-21,18.9,21.0,－・－
309,6175,立敦,櫃,104.0,3.5,3.48,24220,06/09,-1083,0,148,-935,31.6,21.0,－・＋
310,2911,麗嬰房,市,8.55,0.04,0.47,151,06/09,-32,0,-5,-37,22.1,21.0,－・－
311,4916,事欣科,市,119.5,3.5,3.02,13605,06/09,-1522,0,-85,-1607,23.2,21.0,－・－
312,4726,永昕,櫃,27.1,0.5,1.88,137,06/09,-8,0,0,-8,43.1,20.8,－・－
313,1587,吉茂,市,28.85,0.35,1.23,390,06/09,-118,0,3,-115,16.6,20.8,－・＋
314,3105,穩懋,櫃,496.5,45.0,9.97,15425,06/09,445,-13,380,812,88.0,20.8,＋－＋
315,3293,鈊象,櫃,800.0,20.0,2.56,3364,06/09,-493,1384,-25,865,58.5,20.8,－＋－
316,6166,凌華,市,137.5,12.5,10.0,2957,06/09,52,0,77,129,45.2,20.7,＋・＋
317,00681R,元大美債20反1,市,21.2,0.0,0.0,3,06/09,-1,0,-2,-3,1.56,20.6,－・－
318,5351,鈺創,櫃,88.6,4.9,5.85,26378,06/09,914,20,0,934,67.6,20.6,＋＋－
319,6462,神盾,櫃,112.0,2.5,2.28,1016,06/09,-357,5,-5,-358,18.8,20.6,－＋－
320,2637,慧洋-KY,市,80.9,2.4,3.06,10324,06/09,760,-2022,50,-1212,153.0,20.5,＋－＋
321,3130,一零四,市,221.5,0.0,0.0,45,06/09,2,0,-1,1,6.79,20.5,＋・－
322,2027,大成鋼,市,42.9,1.1,2.63,26475,06/09,12854,-8152,-728,3974,529.0,20.4,＋－－
323,3526,凡甲,櫃,345.0,-23.0,-6.25,1832,06/09,-171,-106,-14,-290,13.5,20.4,－－－
324,3703,欣陸,市,21.45,0.45,2.14,1357,06/09,118,0,-127,-9,167.0,20.3,＋・－
325,6997,博弘,櫃,74.5,-2.6,-3.37,3,06/09,0,0,0,0,4.45,20.1,・・・
326,00922,國泰台灣領袖50,市,39.65,1.18,3.07,8531,06/09,447,0,719,1166,430.0,20.1,＋・＋
327,009806,台新標普500,櫃,13.04,0.04,0.31,13,06/09,0,0,7,7,3.05,20.1,・・＋
328,4568,科際精密,櫃,40.5,-1.35,-3.23,58,06/09,5,0,0,5,6.38,20.1,＋・・
329,2467,志聖,市,574.0,6.0,1.06,1861,06/09,-258,-1,-14,-273,31.3,20.0,－－－
330,3209,全科,市,71.4,1.5,2.15,2127,06/09,-168,-6,-8,-182,46.6,19.8,－－－
331,6591,動力-KY,市,58.2,2.0,3.56,271,06/09,25,0,-1,24,8.14,19.8,＋・－
332,7769,鴻勁,市,6945.0,-90.0,-1.28,941,06/09,-119,-11,-10,-139,35.6,19.8,－－－
333,1519,華城,市,843.0,28.0,3.44,2828,06/09,-291,253,39,1,62.4,19.7,－＋＋
334,2939,永邑-KY,市,21.25,-0.75,-3.41,23,06/09,-6,0,0,-6,8.99,19.7,－・・
335,7584,樂意,櫃,24.3,-0.6,-2.41,6,06/09,-1,0,0,-1,3.24,19.7,－・・
336,4728,雙美,櫃,379.0,0.0,0.0,4,06/09,3,0,0,3,10.7,19.7,＋・・
337,8147,正淩,櫃,149.5,1.0,0.67,647,06/09,-13,0,19,6,8.19,19.6,－・＋
338,4960,誠美材,市,30.7,0.25,0.82,6248,06/09,-1171,0,0,-1171,112.0,19.6,－・＋
339,7757,金色三麥,櫃,102.0,-1.0,-0.97,125,06/09,-34,0,0,-34,4.71,19.5,－・・
340,009807,台新標普科技精選,櫃,16.56,0.41,2.54,66,06/09,0,0,-13,-13,3.08,19.5,・・－
341,3152,璟德,櫃,188.0,10.0,5.62,885,06/09,198,0,35,233,13.5,19.5,＋・＋
342,8081,致新,市,267.5,7.0,2.69,656,06/09,68,-1,-9,59,16.8,19.5,＋－－
343,4961,天鈺,市,169.5,11.5,7.28,1151,06/09,201,12,5,218,23.6,19.4,＋＋＋
344,5906,台南-KY,市,46.5,0.0,0.0,6,06/09,0,0,0,0,6.94,19.4,・・・
345,1617,榮星,市,16.55,0.45,2.8,195,06/09,-3,0,-1,-5,32.8,19.4,－・－
346,6244,茂迪,櫃,28.4,2.55,9.86,7317,06/09,815,0,151,965,74.8,19.3,＋・＋
347,3531,先益,櫃,23.05,0.0,0.0,0,06/09,0,0,0,0,11.8,19.3,・・・
348,2603,長榮,市,222.0,-2.0,-0.89,22446,06/09,-1619,-4250,-57,-5926,416.0,19.2,－－－
349,2618,長榮航,市,37.0,0.6,1.65,37213,06/09,4999,-7432,869,-1563,1038.0,19.2,＋－＋
350,2428,興勤,市,289.0,16.5,6.06,3730,06/09,-116,-1,60,-57,24.5,19.2,－－＋
351,3455,由田,櫃,215.5,6.5,3.11,1015,06/09,-165,0,-1,-166,11.5,19.2,－・－
352,1467,南緯,市,7.78,-0.16,-2.02,393,06/09,-81,0,-18,-99,44.6,19.1,－・－
353,5388,中磊,市,84.9,0.6,0.71,3359,06/09,-396,0,-53,-450,58.0,19.1,－・－
354,3357,臺慶科,櫃,298.0,15.0,5.3,18756,06/09,-338,15,31,-292,21.9,19.0,－＋＋
355,3450,聯鈞,市,507.0,46.0,9.98,6661,06/09,555,174,6,735,27.7,19.0,＋＋＋
356,2867,三商壽,市,8.27,0.3,3.76,43361,06/09,26148,0,5142,31290,1120.0,19.0,＋・＋
357,5439,高技,櫃,363.5,10.5,2.97,1345,06/09,133,0,20,153,17.6,19.0,＋・＋
358,1410,南染,市,25.3,-0.45,-1.75,50,06/09,-15,0,0,-15,11.7,18.9,－・・
359,2006,東和鋼鐵,市,66.8,1.4,2.14,2705,06/09,853,-11,-18,824,138.0,18.9,＋－－
360,3042,晶技,市,228.5,18.0,8.55,65055,06/09,-5405,181,-793,-6017,64.9,18.9,－＋－
361,4164,承業醫,市,30.0,0.0,0.0,625,06/09,-167,0,-3,-170,36.9,18.9,－・－
362,3363,上詮,櫃,830.0,1.0,0.12,3062,06/09,-721,1,-1,-721,21.4,18.8,－＋－
363,6283,淳安,市,24.65,0.35,1.44,153,06/09,15,0,-3,12,27.9,18.8,＋・－
364,3236,千如,櫃,56.5,3.5,6.6,2598,06/09,-206,0,17,-189,19.6,18.7,－・＋
365,9911,櫻花,市,84.9,0.9,1.07,645,06/09,188,0,-8,179,41.4,18.6,＋・－
366,3413,京鼎,市,312.5,15.0,5.04,1404,06/09,233,29,100,361,20.6,18.6,＋＋＋
367,00683L,期元大美元指正2,市,21.52,-0.05,-0.23,140,06/09,24,0,-58,-34,2.12,18.5,＋・－
368,3010,華立,市,132.0,0.5,0.38,1509,06/09,217,-515,-8,-306,48.0,18.5,＋－－
369,2385,群光,市,139.5,3.5,2.57,3732,06/09,-1081,-76,-53,-1210,141.0,18.5,－－－
370,00702,國泰標普低波高息,市,23.94,0.04,0.17,133,06/09,0,0,6,6,1.24,18.5,・・＋
371,1612,宏泰,市,38.15,0.4,1.06,1749,06/09,-162,-13,4,-172,58.4,18.5,－－＋
372,6290,良維,櫃,317.5,2.0,0.63,6812,06/09,37,1,-206,-168,31.3,18.5,＋＋－
373,8112,至上,市,91.2,6.5,7.67,26610,06/09,6980,-237,920,7663,96.3,18.3,＋－＋
374,6770,力積電,市,71.5,4.0,5.93,57681,06/09,-3218,0,-1052,-4270,778.0,18.3,－・－
375,3260,威剛,櫃,421.0,18.0,4.47,11034,06/09,-2031,13,-34,-2052,57.8,18.2,－＋－
376,6282,康舒,市,63.2,4.4,7.48,69918,06/09,-1341,11,121,-1209,156.0,18.2,－＋＋
377,9933,中鼎,市,40.85,-0.95,-2.27,7856,06/09,-1078,16,-14,-1076,164.0,18.2,－＋－
378,5478,智冠,櫃,105.5,1.5,1.44,190,06/09,10,0,-7,3,28.3,18.1,＋・－
379,2881,富邦金,市,125.0,9.0,7.76,88311,06/09,-17485,24528,-381,6662,2537.0,18.1,－＋－
380,3583,辛耘,市,866.0,59.0,7.31,2017,06/09,278,-7,-19,252,14.5,18.0,＋－－
381,6542,隆中,櫃,45.65,0.35,0.77,7,06/09,0,0,0,0,7.55,18.0,・・・
382,4991,環宇-KY,櫃,598.0,-14.0,-2.29,6131,06/09,-345,-23,28,-340,21.7,18.0,－－＋
383,6217,中探針,櫃,251.5,22.5,9.83,4576,06/09,-160,0,19,-141,21.0,17.9,－・＋
384,2204,中華,市,55.3,0.5,0.91,1270,06/09,-108,-16,-10,-134,99.2,17.9,－－－
385,2369,菱生,市,32.35,0.9,2.86,10436,06/09,-844,0,-77,-921,68.1,17.9,－・－
386,4532,瑞智,市,24.4,0.2,0.83,1337,06/09,-151,-19,-10,-180,88.4,17.9,－－－
387,7792,安葆,櫃,266.0,9.0,3.5,125,06/09,-24,0,-1,-25,8.33,17.8,－・－
388,6278,台表科,市,198.5,1.0,0.51,13603,06/09,1983,-2882,322,-577,52.0,17.8,＋－＋
389,6955,邦睿生技-創,市,142.0,-1.5,-1.05,4,06/09,0,0,0,0,4.4,17.7,・・・
390,00736,國泰新興市場,市,30.05,0.06,0.2,111,06/09,0,0,6,6,1.1,17.7,・・＋
391,00972,野村日本動能高息,市,19.3,0.23,1.21,38,06/09,0,0,33,33,3.47,17.6,・・＋
392,7750,新代,市,2215.0,30.0,1.37,285,06/09,23,0,0,23,12.7,17.6,＋・－
393,6173,信昌電,櫃,230.0,20.5,9.79,1348,06/09,73,0,130,203,30.1,17.6,＋・＋
394,3026,禾伸堂,市,661.0,60.0,9.98,1905,06/09,283,-2,-58,223,29.1,17.5,＋－－
395,6165,浪凡,市,50.2,1.85,3.83,1681,06/09,611,0,-114,497,13.6,17.5,＋・－
396,2609,陽明,市,51.6,-0.1,-0.19,61977,06/09,19146,-28984,-97,-9935,611.0,17.5,＋－－
397,6196,帆宣,市,520.0,32.5,6.67,1845,06/09,258,41,40,340,38.4,17.4,＋＋＋
398,9925,新保,市,40.35,0.15,0.37,338,06/09,55,0,-12,43,67.4,17.4,＋・－
399,6138,茂達,櫃,311.0,10.0,3.32,584,06/09,-37,79,5,47,13.1,17.3,－＋＋
400,6005,群益證,市,40.65,0.1,0.25,36902,06/09,1673,-5753,0,-4080,376.0,17.3,＋－・
401,2356,英業達,市,70.6,1.4,2.02,95519,06/09,-11117,-76,-164,-11357,621.0,17.3,－－－
402,7717,萊德光電-KY,櫃,595.0,35.0,6.25,424,06/09,-58,0,4,-54,4.29,17.3,－・＋
403,2929,淘帝-KY,市,5.8,-0.05,-0.85,563,06/09,-140,0,0,-140,18.9,17.2,－・・
404,6672,騰輝電子-KY,市,230.0,13.0,5.99,6116,06/09,1470,-1,56,1525,12.3,17.2,＋－＋
405,2801,彰銀,市,22.3,1.3,6.19,92514,06/09,61780,-33,-262,61484,2012.0,17.1,＋－－
406,6269,台郡,市,69.4,4.9,7.6,8656,06/09,603,0,224,827,55.3,17.1,＋・＋
407,4139,馬光-KY,櫃,22.8,0.5,2.24,9,06/09,1,0,0,1,7.62,16.9,＋・・
408,2834,臺企銀,市,17.1,0.65,3.95,74231,06/09,40677,-23,152,40806,1642.0,16.9,＋－＋
409,2412,中華電,市,142.0,3.5,2.53,18457,06/09,1907,22,361,2290,1304.0,16.8,＋＋＋
410,3022,威強電,市,86.9,7.9,10.0,10943,06/09,2517,0,-337,2180,29.2,16.5,＋・－
411,2459,敦吉,市,68.7,0.8,1.18,248,06/09,-44,0,-2,-46,17.3,16.4,－・－
412,1477,聚陽,市,226.0,1.0,0.44,1647,06/09,-19,-6,-19,-44,40.3,16.3,－－－
413,1402,遠東新,市,27.7,0.95,3.55,59386,06/09,-16106,25133,-21,9006,873.0,16.3,－＋－
414,3088,艾訊,櫃,136.0,6.5,5.02,1395,06/09,355,0,8,362,17.7,16.3,＋・＋
415,6834,天二科技,市,75.0,6.8,9.97,805,06/09,46,0,-17,29,14.4,16.3,＋・－
416,3689,湧德,櫃,122.0,-5.5,-4.31,6495,06/09,-2591,0,-310,-2901,14.5,16.2,－・－
417,2548,華固,市,101.5,0.0,0.0,4519,06/09,1336,-506,115,946,51.5,16.1,＋－＋
418,2406,國碩,市,35.0,3.0,9.38,20045,06/09,1182,0,5,1187,56.5,16.1,＋・＋
419,5287,數字,櫃,147.5,1.0,0.68,43,06/09,-9,0,0,-9,9.69,16.0,－・・
420,9912,偉聯,市,12.5,-0.05,-0.4,46,06/09,-5,0,-3,-8,8.65,16.0,－・－
421,5425,台半,櫃,92.7,1.8,1.98,28005,06/09,1667,-170,-1081,415,42.0,15.9,＋－－
422,1605,華新,市,36.5,0.7,1.96,45362,06/09,-1093,34,-1100,-2159,705.0,15.9,－＋－
423,1537,廣隆,市,126.5,0.5,0.4,48,06/09,8,0,-2,6,13.0,15.8,＋・－
424,6691,洋基工程,市,637.0,20.0,3.24,434,06/09,118,0,1,119,19.2,15.8,＋・＋
425,6796,晉弘,市,59.6,0.0,0.0,82,06/09,-15,0,0,-15,6.31,15.7,－・・
426,2478,大毅,市,167.0,15.0,9.87,22317,06/09,-4542,0,98,-4444,22.6,15.6,－・＋
