排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1,2923,鼎固-KY,市,27.1,1.5,5.86,295,09/07,69,0,12,81,1732.0,99.5,＋・＋
2,00991B,貝萊德A級公司債,市,14.69,-0.08,-0.54,92,09/07,0,0,-42,-42,213.0,94.3,・・－
3,8482,商億-KY,市,48.95,0.5,1.03,5,09/07,1,0,0,1,98.6,91.8,＋・・
4,8455,大拓-KY,櫃,23.0,0.5,2.22,4,09/07,-1,0,0,-1,22.2,87.8,－・・
5,6230,尼得科超眾,市,113.0,2.5,2.26,94,09/07,30,0,2,32,75.2,87.1,＋・＋
6,6890,來億-KY,市,166.0,-3.5,-2.06,266,09/07,-127,-1,8,-121,215.0,86.3,－－＋
7,4560,強信-KY,市,28.6,-0.3,-1.04,197,09/07,-31,0,0,-31,56.8,83.4,－・・
8,2762,世界健身-KY,市,82.2,0.3,0.37,66,09/07,3,0,0,3,92.7,82.4,＋・・
9,6415,矽力*-KY,市,418.0,-10.5,-2.45,2670,09/07,-609,-1,9,-602,317.0,81.6,－－＋
10,1590,亞德客-KY,市,1370.0,-25.0,-1.79,617,09/07,-9,2,1,-7,162.0,80.8,－＋＋
11,1341,富林-KY,市,60.0,0.5,0.84,8,09/07,5,0,0,5,42.3,80.0,＋・・
12,006203,元大MSCI台灣,市,199.1,3.3,1.69,27,09/07,0,0,15,15,8.01,78.4,＋・＋
13,6965,中傑-KY,市,74.8,1.0,1.36,26,09/07,21,0,-1,20,121.0,77.4,＋・－
14,5276,達輝-KY,櫃,17.55,-0.75,-4.1,2,09/07,-1,0,0,-1,30.4,77.0,－・・
15,3711,日月光投控,市,621.0,33.0,5.61,27605,09/07,18356,-510,673,18519,3434.0,76.8,＋－＋
16,6629,泰金-KY,櫃,106.5,-1.5,-1.39,29,09/07,4,0,0,4,29.5,76.8,＋・－
17,6924,榮惠-KY創,市,125.0,2.0,1.63,220,09/07,-181,0,-1,-182,15.7,76.2,－・－
18,2239,英利-KY,市,19.9,0.05,0.25,36,09/07,13,0,3,16,88.7,75.3,＋・＋
19,6666,羅麗芬-KY,市,44.8,0.45,1.01,57,09/07,19,0,0,19,35.7,75.2,＋・・
20,8291,尚茂,櫃,31.8,1.9,6.35,21,09/07,1,0,0,1,12.9,73.9,＋・・
21,8499,鼎炫-KY,市,258.0,5.0,1.98,25,09/07,10,0,1,11,29.7,72.1,＋・＋
22,4148,全宇生技-KY,市,31.65,-0.15,-0.47,26,09/07,1,0,-1,0,48.0,71.3,＋・－
23,6781,AES-KY,市,1080.0,-35.0,-3.14,477,09/07,-89,0,-8,-96,60.4,70.7,－＋－
24,8488,吉源-KY,市,10.75,0.35,3.37,366,09/07,54,0,2,56,51.3,69.8,＋・＋
25,6863,永道-KY,市,103.5,-1.0,-0.96,61,09/07,-5,0,2,-3,52.2,69.7,－・＋
26,2330,台積電,市,2460.0,50.0,2.07,26898,09/07,16135,-368,720,16488,17948.0,69.2,＋－＋
27,3093,港建*,櫃,45.6,0.4,0.88,217,09/07,8,0,0,8,100.0,69.2,＋・＋
28,8426,紅木-KY,櫃,20.8,0.0,0.0,12,09/07,-1,0,1,0,34.3,68.3,－・＋
29,6550,北極星藥業-KY,市,10.3,-0.05,-0.48,808,09/07,-264,0,0,-264,610.0,68.2,－・・
30,4807,日成-KY,市,27.4,-1.15,-4.03,236,09/07,-60,0,30,-30,33.4,68.2,－・＋
31,2754,亞洲藏壽司,櫃,67.7,-1.0,-1.46,32,09/07,2,0,0,2,31.8,67.9,＋・＋
32,2029,盛餘,市,21.4,-0.4,-1.83,518,09/07,5,0,26,30,217.0,67.7,＋・＋
33,4569,六方科-KY,市,177.5,-2.5,-1.39,165,09/07,13,0,0,13,20.6,67.2,＋・・
34,2924,宏太-KY,櫃,16.7,-1.2,-6.7,13,09/07,0,0,0,0,34.8,66.8,・・・
35,6862,三集瑞-KY,市,140.5,0.5,0.36,112,09/07,3,0,0,3,32.4,64.8,＋・－
36,3529,力旺,櫃,2570.0,185.0,7.76,2615,09/07,-780,603,93,-84,48.0,64.2,－＋＋
37,5538,東明-KY,市,37.0,0.1,0.27,28,09/07,1,0,2,3,129.0,64.0,＋・＋
38,4571,鈞興-KY,市,158.0,-3.5,-2.17,152,09/07,-45,0,0,-46,33.6,63.4,－・－
39,6451,訊芯-KY,市,448.5,-0.5,-0.11,5515,09/07,-4,0,12,8,70.0,62.5,－・＋
40,4442,竣邦-KY,櫃,52.7,2.4,4.77,128,09/07,6,0,-10,-4,19.9,62.1,＋・－
41,2308,台達電,市,1850.0,25.0,1.37,7561,09/07,187,-10,48,225,1608.0,61.9,＋－＋
42,4439,冠星-KY,市,96.3,0.1,0.1,10,09/07,2,0,0,2,23.3,61.2,＋・・
43,5288,豐祥-KY,市,191.0,2.0,1.06,92,09/07,9,0,3,12,41.8,60.0,＋・＋
44,3675,德微,櫃,282.0,0.0,0.0,1017,09/07,78,0,-18,61,31.7,59.6,＋・－
45,2849,安泰銀,市,15.7,0.65,4.32,710,09/07,61,0,3,64,1155.0,59.0,＋・＋
46,2360,致茂,市,2230.0,200.0,9.85,1745,09/07,571,31,64,666,251.0,58.9,＋＋＋
47,4190,佐登-KY,市,26.0,0.05,0.19,9,09/07,5,0,0,5,36.1,58.8,＋・・
48,7722,LINEPAY,市,279.0,-1.0,-0.36,111,09/07,27,0,2,29,42.0,58.8,＋・＋
49,6768,志強-KY,市,63.8,-0.3,-0.47,284,09/07,-49,-14,-1,-64,116.0,57.9,－－－
50,2345,智邦,市,2100.0,0.0,0.0,2077,09/07,14,32,-29,17,319.0,56.9,＋＋－
51,6431,光麗-KY,市,19.55,-0.3,-1.51,29,09/07,-4,0,0,-4,54.9,56.4,－・・
52,6616,特昇-KY,櫃,8.39,0.11,1.33,12,09/07,0,0,0,0,19.9,56.2,・・・
53,8442,威宏-KY,市,45.65,0.1,0.22,42,09/07,10,3,-3,10,39.3,56.0,＋＋－
54,3624,光頡,櫃,96.9,3.7,3.97,20054,09/07,-1804,200,76,-1528,65.6,55.9,－＋＋
