排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,2207,和泰車,市,535.0,-4.0,-0.74,200,09/08,-18,9,-10,-19,125.0,22.5,－＋－
302,3363,上詮,櫃,711.0,-12.0,-1.66,4256,09/08,-80,-65,-15,-160,25.5,22.4,－－－
303,6576,逸達,櫃,82.1,-0.9,-1.08,140,09/08,-10,0,1,-9,35.4,22.4,－・＋
304,3042,晶技,市,172.0,-4.5,-2.55,5737,09/08,-1891,0,-237,-2128,77.0,22.4,－・－
305,3450,聯鈞,市,527.0,-58.0,-9.91,2990,09/08,-59,-1171,-20,-1251,32.7,22.4,－－－
306,4991,環宇-KY,櫃,493.0,-1.0,-0.2,702,09/08,30,0,8,38,27.2,22.4,＋・＋
307,4961,天鈺,市,177.5,12.0,7.25,3232,09/08,1442,2,68,1512,27.2,22.4,＋＋＋
308,4105,東洋,櫃,76.9,0.4,0.52,246,09/08,97,0,1,98,55.6,22.4,＋・＋
309,6217,中探針,櫃,178.0,-3.5,-1.93,3335,09/08,91,0,0,91,26.0,22.2,＋・＋
310,009806,台新標普500,櫃,13.53,-0.01,-0.07,30,09/08,0,0,1,1,3.02,22.1,・・＋
311,6672,騰輝電子-KY,市,294.0,-5.5,-1.84,7324,09/08,-1240,-2,-26,-1268,15.8,22.1,－－－
312,8103,瀚荃,市,119.5,-4.0,-3.24,3392,09/08,847,0,-48,798,17.3,22.0,＋・－
313,3498,陽程,櫃,189.5,0.0,0.0,1407,09/08,-183,0,72,-111,13.5,22.0,－・＋
314,3081,聯亞,櫃,2865.0,-205.0,-6.68,4085,09/08,819,-263,-90,466,22.4,22.0,＋－－
315,2916,滿心,櫃,40.05,0.0,0.0,50,09/08,2,0,0,2,14.2,22.0,＋・・
316,2467,志聖,市,610.0,-9.0,-1.45,1191,09/08,115,0,-7,109,34.3,21.9,＋－－
317,5212,凌網,櫃,46.2,-0.8,-1.7,8,09/08,2,0,0,2,7.57,21.8,＋・・
318,3583,辛耘,市,740.0,18.0,2.49,1736,09/08,466,-151,16,331,17.5,21.8,＋－＋
319,00972,野村日本動能高息,市,22.05,-0.03,-0.14,134,09/08,0,0,14,14,3.4,21.7,・・＋
320,3374,精材,櫃,475.0,5.5,1.17,3580,09/08,445,0,-166,279,58.8,21.7,＋・－
321,6104,創惟,櫃,92.5,-3.4,-3.55,735,09/08,-267,0,-6,-273,19.7,21.6,－・－
322,6139,亞翔,市,742.0,3.0,0.41,1159,09/08,261,-17,-43,200,50.8,21.6,＋－－
323,5439,高技,櫃,257.5,-5.0,-1.9,1170,09/08,-166,0,-62,-228,20.0,21.5,－・－
