排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1,2923,鼎固-KY,市,24.7,1.0,4.22,136,09/17,61,0,-9,52,1732.0,99.5,＋・－
2,8482,商億-KY,市,47.25,0.1,0.21,32,09/17,7,0,0,7,98.6,91.8,＋・・
3,8455,大拓-KY,櫃,23.95,0.0,0.0,0,09/17,0,0,0,0,22.2,87.8,・・・
4,6230,尼得科超眾,市,110.5,0.5,0.45,68,09/17,12,0,1,13,75.2,87.1,＋・＋
5,6890,來億-KY,市,147.5,1.5,1.03,203,09/17,-20,0,1,-19,214.0,86.0,－・＋
6,4560,強信-KY,市,29.2,0.05,0.17,177,09/17,-4,0,0,-4,56.8,83.3,－・・
7,2762,世界健身-KY,市,79.4,0.1,0.13,141,09/17,30,0,0,30,92.6,82.4,＋・・
8,00991B,貝萊德A級公司債,市,14.72,0.1,0.68,556,09/17,39,0,-26,13,213.0,82.0,＋・－
9,6415,矽力*-KY,市,411.0,-7.5,-1.79,1654,09/17,-88,-1,-19,-108,315.0,80.9,－－－
10,1590,亞德客-KY,市,1245.0,5.0,0.4,1182,09/17,-228,-1,1,-227,161.0,80.5,－－＋
11,1341,富林-KY,市,59.2,-0.1,-0.17,1,09/17,1,0,0,1,42.3,80.0,＋・・
12,006203,元大MSCI台灣,市,195.8,1.15,0.59,9,09/17,1,0,1,2,8.02,78.5,＋・＋
13,6965,中傑-KY,市,70.5,1.4,2.03,33,09/17,9,0,1,10,121.0,77.4,＋・＋
14,3711,日月光投控,市,614.0,9.0,1.49,11194,09/17,2463,375,217,3055,3459.0,77.4,＋＋＋
15,5276,達輝-KY,櫃,17.9,0.0,0.0,0,09/17,0,0,0,0,30.4,77.0,・・・
16,6629,泰金-KY,櫃,103.5,2.0,1.97,45,09/17,2,0,0,2,29.5,76.9,＋・－
17,2239,英利-KY,市,19.2,-0.2,-1.03,231,09/17,17,0,0,17,88.7,75.3,＋・－
18,6666,羅麗芬-KY,市,44.75,0.4,0.9,16,09/17,3,0,0,3,35.7,75.3,＋・・
19,6924,榮惠-KY創,市,132.0,-3.0,-2.22,49,09/17,2,0,1,3,15.5,75.2,＋・＋
20,8291,尚茂,櫃,28.85,-0.95,-3.19,19,09/17,1,0,0,1,12.9,73.9,＋・・
21,8499,鼎炫-KY,市,251.5,-2.5,-0.98,38,09/17,-1,0,2,1,29.7,72.2,－・＋
22,4148,全宇生技-KY,市,32.5,-0.4,-1.22,94,09/17,1,0,1,2,48.0,71.4,＋・＋
23,6781,AES-KY,市,996.0,-9.0,-0.9,244,09/17,-36,0,-12,-48,60.2,70.5,－－－
24,8488,吉源-KY,市,9.82,-0.13,-1.31,59,09/17,-37,0,0,-37,51.3,69.8,－・・
25,3093,港建*,櫃,44.15,-0.15,-0.34,102,09/17,9,0,0,9,101.0,69.3,＋・－
26,6863,永道-KY,市,94.5,1.8,1.94,100,09/17,8,0,1,9,51.9,69.2,＋・＋
27,2330,台積電,市,2425.0,45.0,1.89,18117,09/17,4794,-60,509,5244,17948.0,69.2,＋－＋
28,8426,紅木-KY,櫃,20.65,0.0,0.0,4,09/17,1,0,0,1,34.4,68.4,＋・－
29,2754,亞洲藏壽司,櫃,69.5,0.3,0.43,20,09/17,0,0,0,0,31.9,67.9,・・＋
30,2029,盛餘,市,20.85,0.25,1.21,336,09/17,101,0,12,113,218.0,67.8,＋・＋
31,4807,日成-KY,市,29.9,-1.1,-3.55,261,09/17,-47,0,2,-45,33.0,67.4,－・＋
32,4569,六方科-KY,市,153.0,-3.5,-2.24,93,09/17,55,0,1,56,20.5,67.1,＋・＋
33,2924,宏太-KY,櫃,17.45,0.55,3.25,3,09/17,0,0,0,0,34.8,66.8,・・・
34,6862,三集瑞-KY,市,130.0,-1.5,-1.14,104,09/17,21,0,-2,19,32.4,64.9,＋・－
35,5538,東明-KY,市,35.25,0.2,0.57,30,09/17,-2,0,-1,-3,129.0,64.0,－・－
36,6451,訊芯-KY,市,419.0,-2.0,-0.48,4393,09/17,-124,0,-13,-137,70.8,63.2,－・－
37,4571,鈞興-KY,市,149.5,0.5,0.34,55,09/17,7,0,0,7,33.4,63.1,＋・・
38,4442,竣邦-KY,櫃,54.6,-1.4,-2.5,68,09/17,-3,0,-1,-4,19.8,61.6,－・－
39,2308,台達電,市,1685.0,-25.0,-1.46,10796,09/17,-663,253,254,-155,1597.0,61.5,－＋＋
40,4439,冠星-KY,市,94.5,-0.2,-0.21,29,09/17,-3,0,1,-2,23.3,61.2,－・＋
41,3529,力旺,櫃,2710.0,10.0,0.37,1057,09/17,-176,111,0,-66,45.6,61.1,－＋－
42,3675,德微,櫃,284.0,-11.5,-3.89,2734,09/17,-288,-60,11,-337,32.3,60.9,－－＋
43,5288,豐祥-KY,市,188.5,3.0,1.62,166,09/17,95,0,1,96,41.9,59.9,＋・＋
44,2360,致茂,市,2085.0,-5.0,-0.24,1269,09/17,71,-27,31,75,251.0,59.0,＋－＋
45,2849,安泰銀,市,15.95,-0.05,-0.31,243,09/17,95,0,8,103,1156.0,59.0,＋・＋
46,4190,佐登-KY,市,25.7,0.1,0.39,26,09/17,4,0,0,4,36.1,58.8,＋・・
47,7722,LINEPAY,市,265.5,3.5,1.34,61,09/17,6,0,2,8,42.0,58.8,＋・＋
48,6768,志強-KY,市,62.5,0.5,0.81,464,09/17,122,0,2,124,116.0,57.8,＋・＋
