排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,6576,逸達,櫃,79.4,-0.6,-0.75,109,08/24,1,0,0,1,35.3,22.4,＋・・
302,2207,和泰車,市,522.0,4.0,0.77,179,08/24,14,1,4,19,125.0,22.4,＋＋＋
303,6244,茂迪,櫃,24.55,0.0,0.0,2109,08/24,-320,0,-2,-322,86.6,22.4,－・－
304,4991,環宇-KY,櫃,435.0,-46.0,-9.56,4596,08/24,-752,-1,-6,-759,27.0,22.3,－－－
305,3022,威強電,市,93.8,3.6,3.99,1846,08/24,530,0,2,532,39.3,22.3,＋・＋
306,2606,裕民,市,72.3,-0.3,-0.41,14605,08/24,1986,-71,-69,1846,188.0,22.2,＋－－
307,6491,晶碩,市,366.0,-6.0,-1.61,200,08/24,-12,0,-1,-13,17.3,22.2,－・－
308,009806,台新標普500,櫃,13.55,-0.02,-0.15,89,08/24,0,0,16,16,3.02,22.1,・・＋
309,00681R,元大美債20反1,市,21.8,-0.01,-0.05,1,08/24,0,0,0,0,1.68,22.1,・・・
310,6213,聯茂,市,482.5,-30.5,-5.95,17393,08/24,2203,-1285,54,972,80.4,22.1,＋－＋
311,2916,滿心,櫃,40.15,-0.1,-0.25,24,08/24,-6,0,0,-6,14.2,21.9,－・・
312,3211,順達,櫃,326.0,-24.5,-6.99,8625,08/24,489,-2123,-35,-1669,33.8,21.9,＋－－
313,5212,凌網,櫃,47.2,0.8,1.72,10,08/24,4,0,0,4,7.56,21.8,＋・・
314,6217,中探針,櫃,148.0,-2.0,-1.33,1659,08/24,-73,0,9,-64,25.6,21.8,－・＋
315,8112,至上,市,95.4,1.9,2.03,18118,08/24,7548,0,211,7759,123.0,21.7,＋・＋
316,3498,陽程,櫃,185.0,-7.0,-3.65,1011,08/24,185,0,-14,171,13.2,21.6,＋・－
317,2351,順德,市,200.5,17.5,9.56,7898,08/24,2091,0,8,2099,39.0,21.4,＋・＋
318,009807,台新標普科技精選,櫃,16.6,-0.12,-0.72,102,08/24,0,0,0,0,3.05,21.4,・・－
319,1587,吉茂,市,24.0,-0.3,-1.23,84,08/24,-20,0,0,-20,17.1,21.4,－・・
320,00972,野村日本動能高息,市,21.81,0.01,0.05,20,08/24,5,0,13,18,3.33,21.2,＋・＋
321,1815,富喬,櫃,107.5,-4.5,-4.02,67606,08/24,-2595,5306,-539,2171,124.0,21.2,－＋－
322,6510,精測,櫃,2650.0,0.0,0.0,171,08/24,-11,0,5,-6,6.94,21.2,－・＋
323,2364,倫飛,市,74.6,-6.2,-7.67,1241,08/24,-8,0,-3,-10,11.0,21.1,－・－
324,8213,志超,市,32.65,-0.3,-0.91,299,08/24,-99,0,-1,-100,57.1,21.0,－・－
325,2467,志聖,市,533.0,-27.0,-4.82,932,08/24,-239,0,-6,-245,32.9,21.0,－・－
326,2911,麗嬰房,市,6.68,-0.04,-0.6,157,08/24,1,0,0,1,22.0,21.0,＋・・
327,2415,錩新,市,30.15,-0.15,-0.5,282,08/24,26,0,0,26,18.8,20.9,＋・・
328,3450,聯鈞,市,507.0,-44.0,-7.99,10503,08/24,-765,-306,-156,-1227,30.4,20.9,－－－
329,6166,凌華,市,119.0,0.5,0.42,750,08/24,-47,0,-41,-88,45.1,20.7,－・－
330,4726,永昕,櫃,24.55,-0.25,-1.01,72,08/24,-5,0,-1,-6,42.9,20.7,－・－
331,5439,高技,櫃,239.5,0.0,0.0,1340,08/24,164,-132,7,39,19.2,20.7,＋－＋
332,1617,榮星,市,17.35,-0.2,-1.14,162,08/24,11,0,0,11,35.0,20.6,＋・＋
333,6672,騰輝電子-KY,市,259.0,-8.5,-3.18,2894,08/24,-163,0,-39,-201,14.7,20.6,－・－
334,3703,欣陸,市,19.8,-0.05,-0.25,1744,08/24,311,0,1,312,169.0,20.6,＋・＋
335,9912,偉聯,市,12.85,-0.05,-0.39,13,08/24,-1,0,0,-1,11.0,20.4,－・・
336,00922,國泰台灣領袖50,市,40.04,-0.22,-0.55,2573,08/24,175,0,-558,-383,434.0,20.2,＋・－
337,4728,雙美,櫃,401.0,6.0,1.52,36,08/24,6,0,0,6,11.0,20.2,＋・・
338,6182,合晶,櫃,110.0,4.0,3.77,108885,08/24,-2160,0,101,-2059,120.0,20.2,－・＋
339,3481,群創,市,45.45,-0.6,-1.3,122840,08/24,-23066,-6,-116,-23188,1609.0,20.1,－－－
340,6997,博弘,櫃,68.5,0.3,0.44,1,08/24,0,0,0,0,4.45,20.1,・・・
341,3357,臺慶科,櫃,210.0,-0.5,-0.24,647,08/24,25,0,2,27,23.1,20.0,＋・＋
342,7610,聯友金屬-創,市,1710.0,25.0,1.48,900,08/24,-82,0,-18,-100,11.7,20.0,－・－
343,6290,良維,櫃,229.0,17.5,8.27,8666,08/24,1223,0,-24,1199,33.9,20.0,＋・－
344,3010,華立,市,126.5,-0.5,-0.39,199,08/24,39,0,10,50,51.8,20.0,＋・＋
345,4568,科際精密,櫃,39.6,0.1,0.25,15,08/24,4,0,0,4,6.4,20.0,＋・・
346,6231,系微,櫃,210.0,-4.5,-2.1,183,08/24,-21,0,-1,-22,9.1,19.9,－・－
347,6206,飛捷,市,139.0,0.5,0.36,1756,08/24,114,0,29,143,28.4,19.9,＋・＋
348,2939,永邑-KY,市,19.65,0.1,0.51,13,08/24,-5,0,0,-5,9.02,19.8,－・・
349,3363,上詮,櫃,567.0,-33.0,-5.5,2054,08/24,-510,0,-8,-518,22.5,19.8,－・－
350,4904,遠傳,市,101.5,-1.0,-0.98,4419,08/24,1223,-613,6,615,713.0,19.8,＋－＋
351,6104,創惟,櫃,96.5,1.2,1.26,728,08/24,382,0,7,389,18.0,19.7,＋・＋
352,8039,台虹,市,265.0,-17.0,-6.03,50659,08/24,-5417,1119,-314,-4612,52.0,19.7,－＋－
353,9933,中鼎,市,41.55,-0.6,-1.42,1351,08/24,-503,0,0,-503,185.0,19.6,－・・
354,5906,台南-KY,市,38.0,0.0,0.0,0,08/24,0,0,0,0,6.98,19.5,・・・
355,7757,金色三麥,櫃,89.9,0.8,0.9,11,08/24,5,0,0,5,4.71,19.5,＋・・
356,2886,兆豐金,市,46.85,-0.1,-0.21,20204,08/24,12920,-3622,-42,9256,2887.0,19.4,＋－－
357,7769,鴻勁,市,6255.0,-150.0,-2.34,266,08/24,-32,5,-1,-28,35.0,19.4,－＋－
358,1467,南緯,市,8.41,-0.24,-2.77,221,08/24,-73,0,0,-73,45.4,19.4,－・・
359,4164,承業醫,市,26.4,-0.3,-1.12,271,08/24,-31,0,0,-31,37.9,19.4,－・－
360,8147,正淩,櫃,119.5,-2.5,-2.05,83,08/24,-15,0,-2,-17,8.09,19.4,－・－
361,2458,義隆,市,139.0,-1.5,-1.07,688,08/24,-130,-75,-25,-230,58.7,19.3,－－－
362,3042,晶技,市,177.5,-12.5,-6.58,12008,08/24,-3514,0,-225,-3739,66.3,19.3,－・－
363,3531,先益,櫃,21.9,0.2,0.92,13,08/24,0,0,0,0,11.8,19.3,・・・
364,1785,光洋科,櫃,101.5,0.5,0.5,2685,08/24,-216,0,0,-216,115.0,19.3,－・－
365,2344,華邦電,市,177.0,-4.0,-2.21,99392,08/24,-4146,-31,-663,-4839,868.0,19.3,－－－
366,3014,聯陽,市,129.5,-0.5,-0.38,365,08/24,48,-1,3,50,32.0,19.3,＋－＋
367,00635U,期元大S&P黃金,市,48.07,1.11,2.36,9620,08/24,-153,0,-2038,-2191,66.1,19.2,－・－
368,3081,聯亞,櫃,2765.0,-155.0,-5.31,3313,08/24,-309,-25,90,-245,19.5,19.2,－－＋
369,4960,誠美材,市,20.85,-0.05,-0.24,1260,08/24,190,0,-2,188,110.0,19.2,＋・－
370,3189,景碩,市,794.0,-17.0,-2.1,11765,08/24,-2392,-246,-69,-2707,101.0,19.2,－－－
371,2313,華通,市,212.5,-1.0,-0.47,13629,08/24,-903,817,-122,-208,236.0,19.1,－＋－
372,6591,動力-KY,市,42.85,0.0,0.0,64,08/24,32,0,1,33,7.85,19.1,＋・＋
373,6283,淳安,市,20.1,-0.25,-1.23,54,08/24,-36,0,0,-36,28.3,19.0,－・・
374,1410,南染,市,25.3,0.0,0.0,65,08/24,-8,0,0,-8,11.8,19.0,－・・
375,2204,中華,市,54.3,-0.8,-1.45,806,08/24,-174,0,-5,-179,105.0,19.0,－・－
376,3088,艾訊,櫃,125.0,1.0,0.81,436,08/24,-155,0,0,-155,20.6,19.0,－・－
377,2356,英業達,市,66.1,0.4,0.61,12847,08/24,1703,-115,212,1800,676.0,18.8,＋－＋
378,7717,萊德光電-KY,櫃,386.0,-10.0,-2.53,110,08/24,17,0,0,17,4.66,18.8,＋・－
379,9911,櫻花,市,83.1,0.1,0.12,140,08/24,-9,0,0,-9,41.7,18.7,－・・
380,2881,富邦金,市,132.0,-2.0,-1.49,13555,08/24,-1827,7,156,-1663,2615.0,18.7,－＋＋
381,8021,尖點,市,388.5,-8.5,-2.14,3248,08/24,-500,0,-2,-502,26.9,18.5,－・－
382,00702,國泰標普低波高息,市,25.22,0.01,0.04,109,08/24,0,0,6,6,1.23,18.4,・・＋
383,6196,帆宣,市,493.0,2.5,0.51,436,08/24,130,0,-12,118,40.5,18.4,＋・－
384,6683,雍智科技,櫃,1090.0,20.0,1.87,433,08/24,-58,-1,-4,-63,5.05,18.3,－－－
385,9925,新保,市,40.15,0.45,1.13,683,08/24,58,0,0,58,70.9,18.3,＋・・
