排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1201,5519,隆大,市,28.0,0.25,0.9,264,08/12,107,0,0,107,8.42,3.8,＋・＋
1202,6902,GOGOLOOK,市,130.0,2.0,1.56,67,08/12,25,0,1,26,1.37,3.8,＋・＋
1203,6642,富致,櫃,86.0,0.0,0.0,717,08/12,248,0,3,251,1.44,3.8,＋・＋
1204,5228,鈺鎧,櫃,42.4,0.55,1.31,485,08/12,88,0,-1,87,1.45,3.8,＋・－
1205,6988,威力暘-創,市,13.0,0.3,2.36,81,08/12,-3,0,-8,-11,1.81,3.8,－・－
1206,6690,安碁資訊,櫃,163.0,-1.0,-0.61,49,08/12,10,0,0,10,1.14,3.8,＋・＋
1207,8121,越峰,櫃,30.3,0.0,0.0,748,08/12,7,0,0,6,8.09,3.8,＋・－
1208,1733,五鼎,市,30.7,-0.15,-0.49,356,08/12,-174,0,0,-174,3.78,3.8,－・・
1209,3025,星通,市,56.7,1.7,3.09,235,08/12,57,0,12,69,2.15,3.8,＋・＋
1210,5464,霖宏,櫃,67.5,6.1,9.93,1148,08/12,-1,0,1,0,2.68,3.8,－・＋
1211,1608,華榮,市,37.95,1.5,4.12,19568,08/12,9108,0,181,9289,23.8,3.8,＋・＋
1212,3622,洋華,市,55.1,0.2,0.36,173,08/12,67,0,0,67,5.7,3.8,＋・・
1213,5291,邑昇,櫃,56.9,0.3,0.53,496,08/12,48,0,0,48,1.58,3.8,＋・＋
1214,6606,建德工業,市,26.85,-0.25,-0.92,252,08/12,25,0,9,34,4.15,3.8,＋・＋
1215,00908,富邦入息REITs+,市,15.54,-0.04,-0.26,103,08/12,-37,0,3,-34,1.33,3.8,－・＋
1216,1810,和成,市,24.2,-0.6,-2.42,3677,08/12,-478,0,1,-477,11.3,3.8,－・＋
1217,2612,中航,市,55.0,0.9,1.66,165,08/12,39,0,2,41,7.4,3.7,＋・＋
1218,3577,泓格,櫃,130.5,-1.5,-1.14,505,08/12,-44,0,0,-44,2.39,3.7,－・＋
1219,6122,擎邦,櫃,46.6,-0.05,-0.11,174,08/12,56,0,-81,-25,2.91,3.7,＋・－
1220,6585,鼎基,市,118.0,1.0,0.85,339,08/12,110,-1,0,109,2.69,3.7,＋－＋
1221,3360,尚立,櫃,17.45,1.55,9.75,1395,08/12,488,0,6,494,2.83,3.7,＋・＋
1222,6756,威鋒電子,市,98.2,-1.7,-1.7,154,08/12,-43,0,1,-42,2.6,3.7,－・＋
1223,8443,阿瘦,市,11.4,-0.1,-0.87,6,08/12,2,0,0,2,2.48,3.7,＋・・
1224,3669,圓展,市,39.5,1.0,2.6,713,08/12,107,0,-1,106,3.44,3.7,＋・－
1225,5607,遠雄港,市,51.6,1.4,2.79,870,08/12,206,0,-7,199,13.7,3.7,＋・－
1226,6016,康和證,櫃,19.85,1.2,6.43,7047,08/12,372,0,0,372,25.5,3.7,＋・・
1227,8049,晶采,櫃,26.55,-0.05,-0.19,260,08/12,-57,0,0,-57,4.37,3.7,－・＋
1228,1240,茂生農經,櫃,56.4,0.6,1.08,22,08/12,3,0,0,3,1.62,3.7,＋・・
1229,3056,富華新,市,14.1,0.0,0.0,422,08/12,157,0,8,165,17.6,3.7,＋・＋
1230,5011,久陽,櫃,18.4,0.0,0.0,66,08/12,-5,0,0,-5,3.69,3.7,－・－
1231,6220,岳豐,櫃,26.25,0.7,2.74,423,08/12,166,0,1,167,5.37,3.7,＋・＋
1232,6209,今國光,市,75.0,0.0,0.0,4639,08/12,719,0,38,758,6.59,3.6,＋・＋
1233,6477,安集,市,34.25,-0.7,-2.0,934,08/12,-164,0,0,-164,4.53,3.6,－・・
1234,6922,宸曜,櫃,204.0,-9.0,-4.23,423,08/12,78,0,-45,34,0.99,3.6,＋・－
1235,6695,芯鼎,市,51.0,1.85,3.76,863,08/12,203,0,0,203,3.88,3.6,＋・－
1236,2228,劍麟,市,75.3,1.1,1.48,93,08/12,8,0,0,8,2.9,3.6,＋・・
1237,6743,安普新,市,27.5,-0.6,-2.14,266,08/12,-7,0,-10,-17,5.45,3.6,－・－
1238,3095,及成,櫃,38.0,0.0,0.0,6,08/12,-1,0,0,-1,0.59,3.6,－・＋
1239,7556,意德士,櫃,235.0,12.0,5.38,61,08/12,4,0,4,8,1.05,3.6,＋・＋
1240,00986A,主動台新龍頭成長,市,14.85,-0.05,-0.34,337,08/12,90,0,128,218,1.49,3.6,＋・＋
1241,2505,國揚,市,18.15,0.0,0.0,199,08/12,103,0,-6,97,13.7,3.6,＋・－
1242,6186,新潤,櫃,34.7,-0.7,-1.98,965,08/12,-95,0,-81,-176,7.02,3.6,－・－
1243,6486,互動,櫃,74.5,-0.5,-0.67,79,08/12,1,0,-1,0,1.83,3.6,＋・－
1244,6937,天虹,市,291.5,4.5,1.57,515,08/12,191,-45,24,169,2.44,3.6,＋－＋
1245,4417,金洲,櫃,48.1,1.25,2.67,517,08/12,-38,0,0,-38,3.02,3.6,－・＋
1246,5474,聰泰,櫃,156.5,6.5,4.33,242,08/12,31,0,8,39,1.43,3.6,＋・＋
1247,5222,全訊,市,118.0,3.0,2.61,202,08/12,69,0,44,113,3.27,3.6,＋・＋
1248,00400A,主動國泰動能高息,市,14.36,0.36,2.57,44262,08/12,12067,0,16895,28962,74.5,3.6,＋・＋
1249,2630,亞航,市,47.9,-0.9,-1.84,1677,08/12,-194,0,-27,-221,7.47,3.6,－・－
1250,6895,宏碩系統,櫃,117.5,-0.5,-0.42,21,08/12,0,0,0,0,1.21,3.6,＋・＋
1251,6945,圓祥生技,櫃,103.5,-11.0,-9.61,754,08/12,-258,0,0,-258,3.46,3.6,－・・
1252,2546,根基,市,99.6,3.4,3.53,491,08/12,134,0,0,134,4.64,3.6,＋・・
1253,6569,醫揚,櫃,95.2,0.2,0.21,44,08/12,0,0,0,0,1.39,3.6,・・－
1254,2497,怡利電,市,48.8,1.25,2.63,383,08/12,122,0,-2,120,4.64,3.5,＋・－
1255,00403A,主動統一升級50,市,10.1,0.16,1.61,320226,08/12,66042,0,198618,264661,635.0,3.5,＋・＋
1256,2365,昆盈,市,31.2,0.15,0.48,738,08/12,179,0,0,179,7.83,3.5,＋・・
1257,00997A,主動群益美國增長,市,11.52,0.06,0.52,6911,08/12,2533,0,302,2835,43.5,3.5,＋・＋
1258,4163,鐿鈦,櫃,139.0,-6.5,-4.47,139,08/12,-37,0,1,-36,1.78,3.5,－・＋
1259,4555,氣立,市,50.1,2.25,4.7,456,08/12,216,0,7,223,2.46,3.5,＋・＋
1260,5007,三星,市,56.5,0.1,0.18,261,08/12,53,0,0,53,10.4,3.5,＋・・
1261,5230,雷笛克光學,櫃,18.35,0.65,3.67,128,08/12,-4,0,0,-4,1.97,3.5,－・＋
1262,00757,統一FANG+,市,140.85,-1.4,-0.98,540,08/12,-221,0,248,27,9.89,3.5,－・＋
1263,6649,台生材,櫃,35.3,-0.25,-0.7,19,08/12,4,0,0,4,1.47,3.5,＋・・
1264,00952,凱基台灣AI50,市,18.32,0.2,1.1,1361,08/12,-17,0,226,209,8.64,3.5,－・＋
1265,4523,永彰,櫃,25.7,0.0,0.0,41,08/12,-11,0,0,-11,2.26,3.5,－・・
1266,5245,智晶,櫃,23.8,0.1,0.42,19,08/12,-2,0,0,-2,1.57,3.5,－・・
1267,6949,沛爾生醫-創,市,1010.0,-10.0,-0.98,142,08/12,43,0,0,43,2.27,3.5,＋・＋
1268,2102,泰豐,市,19.0,0.2,1.06,160,08/12,127,0,0,127,16.4,3.4,＋・・
1269,7734,印能科技,櫃,3350.0,120.0,3.72,312,08/12,83,-26,4,61,0.97,3.4,＋－＋
1270,8089,康全電訊,櫃,18.4,0.1,0.55,84,08/12,-2,0,0,-2,2.27,3.4,－・＋
1271,9136,巨騰-DR,市,11.4,0.0,0.0,152,08/12,-51,0,1,-50,4.64,3.4,－・＋
1272,2434,統懋,市,53.9,4.9,10.0,897,08/12,58,0,3,61,1.27,3.4,＋・＋
1273,3207,耀勝,櫃,43.0,-1.0,-2.27,114,08/12,-56,0,0,-56,2.28,3.4,－・＋
1274,4934,太極,市,14.25,0.05,0.35,319,08/12,54,0,0,54,7.71,3.4,＋・・
1275,009815,大華美國MAG7+,櫃,11.67,-0.11,-0.93,3427,08/12,-2091,0,2418,327,15.5,3.4,－・＋
1276,6753,龍德造船,市,142.0,1.0,0.71,1535,08/12,145,0,42,188,4.0,3.4,＋・＋
1277,9946,三發地產,市,18.85,0.7,3.86,525,08/12,204,-3,7,208,11.1,3.4,＋－＋
1278,1336,台翰,櫃,16.2,0.0,0.0,1356,08/12,-57,0,-53,-110,2.63,3.4,－・－
1279,4916,事欣科,市,103.0,-1.5,-1.44,2747,08/12,-539,0,-3,-542,3.75,3.4,－・－
1280,9955,佳龍,市,24.65,-0.45,-1.79,381,08/12,36,0,1,37,3.52,3.4,＋・＋
1281,1732,毛寶,市,26.5,0.4,1.53,149,08/12,30,0,0,30,1.42,3.4,＋・・
1282,2530,華建,市,19.4,0.15,0.78,363,08/12,121,0,0,121,28.2,3.4,＋・・
1283,6235,華孚,市,39.2,0.0,0.0,627,08/12,65,0,-2,63,6.7,3.4,＋・－
1284,8916,光隆,櫃,40.05,-0.15,-0.37,326,08/12,-99,0,1,-98,5.05,3.4,－・＋
1285,8489,三貝德,櫃,23.1,0.15,0.65,35,08/12,-1,0,1,0,2.0,3.3,－・＋
1286,00405A,主動富邦台灣龍耀,市,8.42,0.27,3.31,78040,08/12,5984,0,41907,47891,122.0,3.3,＋・＋
1287,6894,衛司特,櫃,338.5,-6.5,-1.88,63,08/12,-15,0,0,-15,0.79,3.3,－・－
1288,2705,六福,市,16.05,-0.05,-0.31,53,08/12,-4,0,-7,-11,6.36,3.3,－・－
1289,3206,志豐,櫃,34.85,0.05,0.14,44,08/12,15,0,4,19,1.96,3.3,＋・＋
1290,4540,全球傳動,市,60.6,2.3,3.95,4156,08/12,1232,0,0,1232,3.83,3.3,＋・・
1291,6108,競國,市,19.95,0.4,2.05,2046,08/12,917,0,2,919,5.14,3.3,＋・＋
1292,6216,居易,市,22.8,0.3,1.33,252,08/12,-2,0,1,-1,3.23,3.3,－・＋
1293,6603,富強鑫,櫃,27.7,0.8,2.97,6410,08/12,649,0,295,944,5.56,3.3,＋・＋
1294,6735,美達科技,櫃,65.5,1.0,1.55,142,08/12,69,0,0,69,1.53,3.3,＋・＋
1295,6708,天擎,櫃,38.0,-0.9,-2.31,15,08/12,2,0,0,2,0.96,3.3,＋・・
